f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,220693.0973,89.66846201,3073.6,33044000000,7.42E-12
68129,325386.0575,89.503347,,,
46416,477581.2435,89.46508455,,,
31623,698956.3142,89.44604802,,,
21544,1024800.627,89.47529657,,,
14678,1497322.135,89.37549907,,,
10000,2196255.018,89.36211462,,,
6812.9,3209963.816,89.39367345,,,
4641.6,4712461.185,89.42805317,,,
3162.3,6885574.511,89.47372857,,,
2154.4,10108174.27,89.54102266,,,
1467.8,14778276.09,89.32294916,,,
1000,21657492.04,89.25443669,,,
681.29,31796276.79,89.26625688,,,
464.16,46351030.64,89.23232394,,,
316.23,67984327.39,89.22159426,,,
215.44,99144638.54,88.78916931,,,
146.78,145245966.3,88.60607477,,,
100,212086900.2,87.93086077,,,
68.129,308114803,88.64481572,,,
46.416,447646857.4,88.70884605,,,
31.623,648146011.3,89.33208028,,,
21.544,955598086.6,87.34576945,,,
14.678,1381408695,88.2257439,,,
10,1991796716,87.02193586,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,134342.461622675,88.1314375796669,5479.6,19231000000,1.224E-11
68129,197406.422278526,88.4602299719233,,,
46416,289317.308890317,88.7397684491046,,,
31623,423331.54156626,89.0081042619852,,,
21544,620664.41348429,89.0623470479655,,,
14678,906702.107829601,89.1381074912395,,,
10000,1329714.07502586,89.22610537707,,,
6812.9,1946373.99799423,89.3346682953629,,,
4641.6,2850386.68499113,89.4067237468953,,,
3162.3,4179092.16339912,89.3795104169713,,,
2154.4,6121457.90099559,89.3715135663966,,,
1467.8,8971599.952634,89.2575677874274,,,
1000,13135352.4521295,89.2411893955458,,,
681.29,19208387.6487176,89.2084579587393,,,
464.16,28175730.2602054,89.0945837779962,,,
316.23,41048521.8624164,89.0376972620891,,,
215.44,60070321.6609677,88.797873288522,,,
146.78,87552308.2760901,88.5011877200709,,,
100,127583476.939868,88.597019416017,,,
68.129,186340290.106607,88.5415801424017,,,
46.416,271388968.726043,88.529599387181,,,
31.623,389995290.387516,88.1270224660883,,,
21.544,585032132.067406,88.3004321909334,,,
14.678,833442214.175359,88.7150466854655,,,
10,1250649477.4576,86.2289883261063,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,172710.631944729,87.6524822196101,11067,8626500000,1.0433E-11
68129,252922.162191718,87.7717073235085,,,
46416,369383.587607591,87.9232705882903,,,
31623,539891.335904193,88.0082667769199,,,
21544,786721.496369354,88.012936804652,,,
14678,1143439.85880904,88.013665700498,,,
10000,1668247.63619595,88.0083785175626,,,
6812.9,2429544.36478106,88.0229620681688,,,
4641.6,3543904.09198142,88.0188190300895,,,
3162.3,5163432.22951409,87.9773498481026,,,
2154.4,7516804.10489075,87.8799328167546,,,
1467.8,10944344.8874718,87.5648032730463,,,
1000,15898339.4968284,87.3854917445639,,,
681.29,23089344.4330132,87.1853027995543,,,
464.16,33542401.6313398,86.7246447768214,,,
316.23,48625093.7915834,86.4527738354886,,,
215.44,70105665.2670144,85.9413387993583,,,
146.78,100937522.559671,85.5550457972868,,,
