f,Z,Phi,Rs,Rct,C
21.544,3.57E+08,88.2973,,,
14.678,5.16E+08,87.3193,,,
10,7.56E+08,88.8962,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,90046.1,86.6932,7330,11500000000,1.94E-11
68129,131727,87.15,,,
46416,192354,87.4906,,,
31623,280619,87.6456,,,
21544,408847,87.6878,,,
14678,594152,87.6338,,,
10000,864312,87.6262,,,
6812.9,1.26E+06,87.6464,,,
4641.6,1.82E+06,87.7603,,,
3162.3,2.65E+06,87.8643,,,
2154.4,3.85E+06,87.9817,,,
1467.8,5.61E+06,88.0872,,,
1000,8.17E+06,88.2195,,,
681.29,1.19E+07,88.3759,,,
464.16,1.74E+07,88.4321,,,
316.23,2.54E+07,88.4408,,,
215.44,3.70E+07,88.42,,,
146.78,5.41E+07,88.3442,,,
100,7.91E+07,88.3242,,,
68.129,1.15E+08,88.2541,,,
46.416,1.68E+08,88.3727,,,
31.623,2.45E+08,87.344,,,
21.544,3.56E+08,87.7362,,,
14.678,5.27E+08,88.0242,,,
10,7.53E+08,87.2682,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,93794.6,85.6187,9760,10800000000,1.87E-11
68129,136561,86.1923,,,
46416,198590,86.6366,,,
31623,288291,86.9399,,,
21544,418784,87.1546,,,
14678,607731,87.3338,,,
10000,883491,87.5179,,,
6812.9,1.28E+06,87.7466,,,
4641.6,1.87E+06,88.0017,,,
3162.3,2.72E+06,88.2321,,,
2154.4,3.97E+06,88.4842,,,
1467.8,5.80E+06,88.5456,,,
1000,8.48E+06,88.6426,,,
681.29,1.24E+07,88.6969,,,
464.16,1.81E+07,88.7524,,,
316.23,2.65E+07,88.6495,,,
215.44,3.86E+07,88.8473,,,
146.78,5.64E+07,88.4095,,,
100,8.24E+07,88.2849,,,
68.129,1.20E+08,88.1847,,,
46.416,1.74E+08,88.1519,,,
31.623,2.55E+08,88.4235,,,
21.544,3.72E+08,87.6726,,,
14.678,5.42E+08,87.1465,,,
10,7.83E+08,86.8383,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,87132.1,85.6988,8170,9660000000,1.97E-11
68129,127046,86.4323,,,
46416,185030,87.0491,,,
31623,269356,87.5148,,,
21544,392941,87.8569,,,
14678,572072,88.1104,,,
10000,835883,88.3547,,,
6812.9,1.22E+06,88.5689,,,
4641.6,1.78E+06,88.6762,,,
3162.3,2.61E+06,88.7667,,,
2154.4,3.81E+06,88.7977,,,
1467.8,5.57E+06,88.7751,,,
1000,8.14E+06,88.8198,,,
681.29,1.19E+07,88.8012,,,
464.16,1.74E+07,88.6965,,,
316.23,2.54E+07,88.6205,,,
215.44,3.70E+07,88.5437,,,
146.78,5.40E+07,88.3509,,,
100,7.90E+07,88.3888,,,
68.129,1.15E+08,88.3374,,,
46.416,1.68E+08,87.9512,,,
31.623,2.45E+08,87.494,,,
21.544,3.56E+08,87.88,,,
14.678,5.15E+08,87.364,,,
10,7.49E+08,86.3505,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,86093.6,86.8069,6040,8240000000,1.97E-11
68129,126074,87.4013,,,
46416,184241,87.8682,,,
31623,268743,88.1501,,,
21544,392898,88.3364,,,
14678,573172,88.4954,,,
10000,838385,88.6307,,,
6812.9,1.22E+06,88.7062,,,
4641.6,1.79E+06,88.7991,,,
3162.3,2.61E+06,88.7957,,,
2154.4,3.82E+06,88.8269,,,
1467.8,5.58E+06,88.7243,,,
1000,8.16E+06,88.747,,,
681.29,1.19E+07,88.7711,,,
464.16,1.74E+07,88.6938,,,
316.23,2.54E+07,88.5579,,,
215.44,3.71E+07,88.4025,,,
146.78,5.41E+07,88.1985,,,
100,7.93E+07,88.1617,,,
68.129,1.15E+08,88.0465,,,
46.416,1.67E+08,87.869,,,
31.623,2.44E+08,87.2336,,,
21.544,3.53E+08,86.6424,,,
14.678,5.09E+08,87.091,,,
10,7.55E+08,85.8585,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,85033.9,86.809,5910,6580000000,1.99E-11
68129,124501,87.4265,,,
46416,181933,87.877,,,
31623,265860,88.2236,,,
21544,388370,88.4583,,,
14678,566788,88.5179,,,
10000,829242,88.637,,,
6812.9,1.21E+06,88.713,,,
4641.6,1.77E+06,88.7847,,,
3162.3,2.59E+06,88.7598,,,
2154.4,3.78E+06,88.7654,,,
1467.8,5.52E+06,88.6701,,,
1000,8.06E+06,88.6473,,,
681.29,1.18E+07,88.6061,,,
464.16,1.72E+07,88.5584,,,
316.23,2.51E+07,88.4942,,,
215.44,3.66E+07,88.3477,,,
146.78,5.34E+07,88.067,,,
100,7.77E+07,87.9065,,,
68.129,1.13E+08,87.7389,,,
46.416,1.65E+08,87.3619,,,
31.623,2.39E+08,86.6841,,,
21.544,3.51E+08,86.4943,,,
14.678,5.07E+08,85.9314,,,
10,7.23E+08,84.9496,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,87117.9,86.6631,6280,6640000000,1.94E-11
68129,127670,87.3121,,,
46416,186590,87.8118,,,
31623,272920,88.1695,,,
21544,398450,88.397,,,
14678,581358,88.529,,,
10000,850735,88.6439,,,
6812.9,1.24E+06,88.7461,,,
4641.6,1.82E+06,88.7845,,,
3162.3,2.65E+06,88.8194,,,
2154.4,3.88E+06,88.8235,,,
1467.8,5.67E+06,88.7022,,,
1000,8.29E+06,88.6804,,,
681.29,1.21E+07,88.6317,,,
464.16,1.77E+07,88.5674,,,
316.23,2.58E+07,88.4551,,,
215.44,3.76E+07,88.2634,,,
146.78,5.49E+07,87.9127,,,
100,8.00E+07,87.6612,,,
68.129,1.16E+08,87.3974,,,
46.416,1.69E+08,87.1331,,,
31.623,2.47E+08,86.8172,,,
21.544,3.56E+08,86.5026,,,
14.678,5.12E+08,85.8493,,,
10,7.55E+08,84.8528,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,82126.1,86.6631,6550,5150000000,2.10E-11
68129,120140,87.3121,,,
46416,175512,87.8118,,,
31623,255997,88.1695,,,
21544,373251,88.397,,,
14678,543682,88.529,,,
10000,794104,88.6439,,,
6812.9,1.16E+06,88.7461,,,
4641.6,1.69E+06,88.7845,,,
3162.3,2.47E+06,88.8194,,,
2154.4,3.60E+06,88.8235,,,
1467.8,5.26E+06,88.7022,,,
1000,7.67E+06,88.6804,,,
681.29,1.12E+07,88.6317,,,
464.16,1.63E+07,88.5674,,,
316.23,2.38E+07,88.4551,,,
215.44,3.47E+07,88.2634,,,
146.78,5.05E+07,87.9127,,,
100,7.35E+07,87.6612,,,
68.129,1.07E+08,87.3974,,,
46.416,1.55E+08,87.1331,,,
31.623,2.26E+08,86.8172,,,
21.544,3.26E+08,86.5026,,,
14.678,4.77E+08,85.8493,,,
10,6.80E+08,84.8528,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,86166.7254,84.9194407,10278,4211800000,2.09E-11
68129,124956.766,85.5219312,,,
46416,180984.076,86.0677354,,,
31623,262229.395,86.5676355,,,
21544,380247.706,86.9269931,,,
14678,551493.654,87.1813962,,,
10000,8.02E+05,87.4498553,,,
6812.9,1.17E+06,87.6897705,,,
4641.6,1.70E+06,87.8696084,,,
3162.3,2.47E+06,88.0160621,,,
2154.4,3.61E+06,88.0819215,,,
1467.8,5.25E+06,88.0646197,,,
1000,7.66E+06,88.1381017,,,
681.29,1.12E+07,88.1237036,,,
464.16,1.63E+07,88.0629062,,,
316.23,2.38E+07,88.0180722,,,
215.44,3.46E+07,87.8513722,,,
146.78,5.04E+07,87.4531624,,,
100,7.30E+07,87.3985115,,,
68.129,1.07E+08,86.8037737,,,
46.416,1.54E+08,86.2732297,,,
31.623,2.25E+08,85.6081292,,,
21.544,3.22E+08,84.9353928,,,
14.678,4.63E+08,83.8459629,,,
10,679783199,82.6404276,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,88884.2213,84.9306282,10830,3139600000,2.08E-11
68129,129150.491,85.5423081,,,
46416,187278.966,86.0125684,,,
31623,271346.367,86.4170066,,,
21544,393395.938,86.7233416,,,
14678,569336.583,86.9185171,,,
10000,827185.515,87.1681958,,,
6812.9,1202282.32,87.3409603,,,
4641.6,1746176.54,87.5012726,,,
3162.3,2540460.72,87.5582566,,,
2154.4,3694658.84,87.6344261,,,
1467.8,5371922.96,87.5376625,,,
1000,7812154.98,87.5187442,,,
681.29,11366609.7,87.4706937,,,
464.16,16535677.2,87.3467412,,,
316.23,23999364.1,87.1242692,,,
215.44,34932204.2,86.9349426,,,
146.78,50491672.4,86.4444317,,,
100,73151218.6,85.8946299,,,
68.129,105715766,85.5173514,,,
46.416,153108850,85.1343539,,,
31.623,219199195,84.2524162,,,
21.544,314375779,83.1913412,,,
14.678,449952347,81.8626976,,,
10,643052066,81.2616388,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,91038.11764,86.00052645,9109.6,86567000,1.96E-11
68129,132714.5005,86.35058037,,,
46416,192928.0228,86.55783834,,,
31623,279941.3943,86.70788544,,,
21544,405928.4959,86.81783167,,,
14678,587990.7405,86.79997582,,,
10000,854492.8512,86.80476295,,,
6812.9,1240579.049,86.74724685,,,
4641.6,1801856.347,86.47264772,,,
3162.3,2619674.741,86.06237759,,,
2154.4,3804555.605,85.36093985,,,
1467.8,5520691.045,84.2137049,,,
1000,8005884.544,82.57897491,,,
681.29,11574662.43,80.11101009,,,
464.16,16545217.31,76.34543155,,,
316.23,23339050.36,71.45065072,,,
215.44,32065898.17,65.00620601,,,
146.78,42211473.11,56.95576582,,,
100,52988661.63,48.38356199,,,
68.129,62960919.98,40.29002885,,,
46.416,71854770.56,33.47389879,,,
31.623,79018294.61,27.79992607,,,
21.544,85869197.76,23.90731325,,,
14.678,91693622.84,21.24015466,,,
10,97526843.03,19.72948699,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,31885.25633,57.16549825,23489,4108400,1.30E-10
68129,40561.48476,59.05449447,,,
46416,52187.7407,61.37207333,,,
31623,68051.20464,63.92679053,,,
21544,90286.30876,66.49262014,,,
14678,121638.8691,68.63989826,,,
10000,166493.4912,70.24531194,,,
6812.9,229335.671,70.98604398,,,
4641.6,316699.0505,70.84860813,,,
3162.3,436461.8731,69.83552715,,,
2154.4,598036.2897,67.93517505,,,
1467.8,808829.8467,65.07329386,,,
1000,1072889.485,61.48316612,,,
681.29,1387606.546,57.41965283,,,
464.16,1744196.323,53.49508681,,,
316.23,2140110.265,50.20673171,,,
215.44,2588799.72,47.89225521,,,
146.78,3114409.456,46.27219943,,,
100,3754923.207,45.44671364,,,
68.129,4529762.009,44.82203549,,,
46.416,5451368.802,44.24417571,,,
31.623,6552656.593,43.59578453,,,
21.544,7883238.935,43.20210275,,,
14.678,9430406.539,42.60821226,,,
10,11244842.17,42.09960084,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,404961.996165129,86.4795545381521,60945,72800000,5.1198E-12
68129,586598.46933907,85.1954112070713,,,
46416,842934.400745545,84.1445994153251,,,
31623,1205454.94540367,83.2073451052795,,,
21544,1718996.24481163,81.8937908577853,,,
14678,2436177.25810344,80.6648700406108,,,
10000,3450539.69379375,79.4303883932092,,,
6812.9,4854114.34539247,78.0756825881635,,,
4641.6,6814835.93746186,76.3406292316783,,,
3162.3,9520643.16752796,73.9533137286481,,,
2154.4,13280695.5542075,71.3642163320516,,,
1467.8,18226332.0481336,67.1522976067409,,,
1000,24603489.6238164,61.81480546928,,,
681.29,32225873.8606593,55.4911919632755,,,
464.16,40573013.2916857,48.0437991477182,,,
316.23,49056637.644148,41.1655696002984,,,
215.44,56275254.5596344,34.350916049549,,,
146.78,62895932.2965517,29.1447224344514,,,
100,67597936.3195731,25.1121321061601,,,
68.129,73944527.2837404,22.7614478030665,,,
46.416,79859224.1509535,21.2981284421916,,,
31.623,84168141.2553439,21.1598032200241,,,
21.544,89912775.7291404,21.6290322391692,,,
14.678,98493234.2176229,22.526589707759,,,
10,106612865.782421,24.4846860529937,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,420239.972534004,84.853664448429,92412,64832000,5.4293E-12
68129,604911.115167029,82.8319962486362,,,
46416,857382.277709194,81.2519393926462,,,
31623,1204324.98920868,79.7527194956722,,,
21544,1680217.19977935,78.8013322553106,,,
14678,2335180.62003604,77.8320336309641,,,
10000,3270785.20462605,77.0940354729805,,,
6812.9,4561132.89601824,76.2361793460014,,,
4641.6,6395349.38901114,74.8651515521199,,,
3162.3,8909814.17123995,72.7905516212735,,,
2154.4,12362888.8257106,69.9423004672782,,,
1467.8,16914688.3545618,65.7561647398357,,,
1000,22743668.3788039,60.722466922152,,,
681.29,29702155.1509335,54.433524274474,,,
464.16,36931142.6866166,47.2372649850627,,,
316.23,43998216.6880961,40.2793360405799,,,
215.44,50053313.1691784,34.3861440858666,,,
146.78,54884650.8068461,29.9460802037699,,,
100,60351187.5847532,27.8697807821554,,,
68.129,65646950.5522864,26.3933990318518,,,
46.416,71145473.8976469,27.7382149490425,,,
31.623,80643731.2717731,25.2885320968382,,,
21.544,93626705.2174323,25.0758966805186,,,
14.678,103268096.288444,25.8856074331755,,,
10,110863748.494881,22.9080560712173,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,279922.015384098,85.5109809970305,41563,497680000,9.0705E-12
68129,407367.677812835,85.2282203928125,,,
46416,589570.106048167,85.2054770409788,,,
31623,848016.379076421,85.0303813168106,,,
21544,1223561.8106898,84.649411576485,,,
14678,1755182.98920883,84.2024565739389,,,
10000,2518449.06163173,83.7017145496755,,,
6812.9,3599695.23295962,83.3026931580405,,,
4641.6,5145858.55366026,82.7616049848074,,,
3162.3,7330049.76653225,82.0699594136052,,,
2154.4,10491582.614295,81.373840480957,,,
1467.8,14844860.0347034,79.7990197523617,,,
1000,20958451.4732656,78.2430970619497,,,
681.29,29186675.3316518,76.1465459557322,,,
464.16,40140849.3840955,73.4102965584674,,,
316.23,54684828.9506367,72.0221090352801,,,
215.44,74030110.1076558,71.5702914113733,,,
146.78,100759034.965472,69.6238223570765,,,
100,139982314.964542,75.0068774524805,,,
68.129,157381480.377965,67.7707094167356,,,
46.416,261623095.649815,72.6965009275196,,,
31.623,263556498.325722,60.5928870195298,,,
21.544,357610792.587894,79.6583221142477,,,
14.678,590082115.347579,53.2271302486931,,,
10,686920846.301137,65.6731341778378,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,223835.01861908,86.0566829110888,35613,974340000,1.3028E-11
68129,324420.285388875,85.3992768060478,,,
46416,467327.835918804,84.9352314625215,,,
31623,672056.59502081,84.381692040966,,,
21544,963620.232189819,83.8358073949654,,,
14678,1375772.51721606,83.0610321270449,,,
10000,1966234.97798899,82.2365358472611,,,
6812.9,2792253.40707793,81.4045471720602,,,
4641.6,3940809.04994231,80.5084214836178,,,
3162.3,5542472.34538069,79.5416880860207,,,
2154.4,7766699.24720049,78.613848746141,,,
1467.8,10828182.3191532,77.7800233973262,,,
1000,15022484.3764454,77.017515613141,,,
681.29,20794769.738624,76.288113032187,,,
464.16,28683697.4158167,75.7433106038342,,,
316.23,39434693.8845567,75.2941887285722,,,
215.44,54271351.5008325,74.8371422071785,,,
146.78,74322631.6476592,74.4263371964643,,,
100,101634828.526941,74.4359197799958,,,
68.129,140102469.606689,74.1682833571446,,,
46.416,192501382.129773,73.9598351734522,,,
31.623,263625642.887266,73.3617658720675,,,
21.544,365573925.769895,72.8079984023222,,,
14.678,502784847.056311,72.3856725396454,,,
10,677863195.683285,71.3411924149268,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,341235.218792016,84.1153474375946,65039,464950000,6.2988E-12
68129,489769.678519333,83.3057305057499,,,
46416,697315.753876213,82.6963622184184,,,
31623,989464.308961613,82.3575958957246,,,
21544,1399545.47557555,82.2565299569104,,,
14678,1967380.06403054,82.2122547752653,,,
10000,2780277.88773963,82.8376041310356,,,
6812.9,3929648.44685422,83.9905111312965,,,
4641.6,5598077.6351062,85.4868148085891,,,
3162.3,8020367.1556336,87.0513420638621,,,
2154.4,11881819.2212018,88.6281188865218,,,
1467.8,17842085.8437369,88.9655190146771,,,
1000,26997134.1528417,87.470016916212,,,
681.29,40461447.9312951,83.5495115271146,,,
464.16,59500002.8262576,78.1730808122624,,,
316.23,84201122.1687172,72.6112463739788,,,
215.44,113709712.530464,67.0034503810188,,,
146.78,146628642.522049,61.3021431448058,,,
100,185053795.300588,57.2852086742623,,,
68.129,227419131.335884,55.5304279811126,,,
46.416,283686441.595724,55.0167796220345,,,
31.623,362537677.40626,55.3749140356383,,,
21.544,470505754.227598,57.2819913971409,,,
14.678,586581599.975573,57.2659827847323,,,
10,791324327.390638,60.0301649857615,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,81966.9637478022,37.6247326068526,88808,13450000,1.167E-10
68129,96149.0238491422,38.9471906618136,,,
46416,113522.423493748,40.720389992387,,,
31623,134399.07143526,43.1732905086601,,,
21544,160976.221467067,46.6599722996475,,,
14678,197188.439502914,51.0608033618307,,,
10000,249948.112737662,55.8946625489159,,,
6812.9,326927.261830643,60.2634752876028,,,
4641.6,438458.468538758,63.6472059234944,,,
3162.3,595234.755102713,66.0775398181582,,,
2154.4,813451.938869807,67.4165365778075,,,
1467.8,1112141.31821985,67.7180276999641,,,
1000,1517590.70450745,67.2289546507109,,,
681.29,2054037.55205762,65.9902856480384,,,
464.16,2754793.36224679,64.0963950678567,,,
316.23,3632475.20122376,61.330547428593,,,
215.44,4740187.9698459,58.6889238418636,,,
146.78,6076364.5176386,55.8254363946335,,,
100,7641444.51572666,53.3331731250271,,,
68.129,9447910.77873851,51.4028517888237,,,
46.416,11583442.7058728,50.2378418059364,,,
31.623,14146156.5722831,50.0070700371957,,,
21.544,17410548.6810577,50.2345269415767,,,
14.678,21527270.9276308,50.8506419714105,,,
10,27201064.2019759,51.2993654224122,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,458551.456576694,83.5215598588949,76296,10016000,4.0776E-12
68129,659446.024706525,81.0260700433911,,,
46416,938232.400207485,78.5967822142147,,,
31623,1323645.17640724,75.563497114743,,,
21544,1847761.42892231,71.9157209084534,,,
14678,2545595.249592,67.2382523830527,,,
10000,3439059.97164468,61.2064686417696,,,
6812.9,4488752.1077785,54.1437656006775,,,
4641.6,5654644.71599889,46.515299529388,,,
3162.3,6763367.25844547,38.2552250669386,,,
2154.4,7646359.55300482,30.2196640043223,,,
1467.8,8384222.65724344,23.6552682581793,,,
1000,8882880.98196783,18.3616523243179,,,
681.29,9176272.3180497,14.4083309802564,,,
464.16,9458412.05943842,11.7928380344018,,,
316.23,9721988.58211917,10.0994106608504,,,
215.44,10052137.995715,9.20395166856818,,,
146.78,10455573.9863001,8.63746153456277,,,
100,10761025.8152396,8.61365665126019,,,
68.129,11139697.6130603,8.85522719812153,,,
46.416,11560277.975505,9.21495499518942,,,
31.623,11982343.9720186,9.65848872462298,,,
21.544,12496575.1755066,10.2308986294017,,,
14.678,13126135.4458947,10.8072827794383,,,
10,13475120.4114736,11.7212983106874,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,750.37851317323,12.2468796571093,28992,-27817,9E-13
68129,942.472258564409,15.288489551137,,,
46416,1042.92235444522,18.4453105928328,,,
31623,1172.98714146006,21.7665603409137,,,
21544,1349.25927576034,25.1174022627572,,,
14678,1593.3809630422,28.3936097480273,,,
10000,2040.55952772754,31.6403059620017,,,
6812.9,2500.0128883901,34.6502231874461,,,
4641.6,2521.5330499247,37.9303028473301,,,
3162.3,2854.89379396123,40.6705529052739,,,
2154.4,3287.6518023034,43.0278082822831,,,
1467.8,3819.23247634481,45.1471203927131,,,
1000,4463.29982518271,47.2257862153365,,,
681.29,5238.28124771779,50.0395581723262,,,
464.16,6351.93859886377,53.4076039129101,,,
316.23,7904.50346684745,56.8030676186049,,,
215.44,10232.3925239828,58.9824242263917,,,
146.78,13439.8221122117,59.94462729972,,,
100,17676.9482459873,60.126745571231,,,
68.129,23201.8991705475,59.0167497480108,,,
46.416,30184.0337637115,56.9821053724394,,,
31.623,38862.3168029641,54.0073261897578,,,
21.544,48976.9807943559,50.4591541356613,,,
14.678,61516.0767778101,45.8140266793497,,,
10,74820.5613806702,42.3149806736492,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,387062.770434736,83.1830241095442,110020,419860000,1.0302E-11
68129,553481.569483132,82.0746354642053,,,
46416,787120.416695217,81.0180371977475,,,
31623,1111984.19547753,79.9717248756749,,,
21544,1568439.34187168,78.848814509171,,,
14678,2187396.95526257,77.4735549535113,,,
10000,3050341.59482723,75.9778925878074,,,
6812.9,4203418.08938033,74.5712380741356,,,
4641.6,5751454.19269318,73.1234038233296,,,
3162.3,7813129.82232674,71.7301932526951,,,
2154.4,10529970.7208238,70.5701307499516,,,
1467.8,14089064.4283208,69.6680757235753,,,
1000,18862182.5108944,69.1475906491925,,,
681.29,25171227.7101826,68.7344180271657,,,
464.16,33721913.0440521,68.5164217955277,,,
316.23,45093596.7909323,68.265144480836,,,
215.44,60668559.4478018,68.2764275920326,,,
146.78,81144792.7787634,68.1632009846858,,,
100,108362857.688303,67.6419548671251,,,
68.129,145727189.724046,66.9928303841422,,,
46.416,195836117.317806,65.8051266327422,,,
31.623,258873640.502986,63.6219348448725,,,
21.544,337180779.732134,61.6264544257257,,,
14.678,446199602.474943,59.6438436360689,,,
10,582270744.385811,56.4279517462764,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,464391.287702309,85.1577840210395,82774,279890000,4.9891E-12
68129,667976.941045428,84.0473771347468,,,
46416,954499.032155234,83.5984220235633,,,
31623,1360939.4456219,83.1814823287112,,,
21544,1943164.4130776,82.9295099137014,,,
14678,2755633.17865832,82.343503959658,,,
10000,3928248.85647711,81.8923022773324,,,
6812.9,5588942.11134791,81.4559240887749,,,
4641.6,7924704.31069539,80.8384268991962,,,
3162.3,11283010.781611,79.98613800067,,,
2154.4,15936454.7736785,78.6271962451808,,,
1467.8,22525079.5572707,76.7727735738697,,,
1000,31364043.7406448,74.4396487527526,,,
681.29,43377088.4119955,71.5303930547944,,,
464.16,58954511.0629272,68.0636914180376,,,
316.23,79112712.941513,64.092737844533,,,
215.44,103722200.111697,60.0233468774435,,,
146.78,132073759.869571,55.4382708125077,,,
100,163375378.452548,50.7517348336225,,,
68.129,201587135.151039,46.2179425660151,,,
46.416,244684916.61493,42.4408546202855,,,
31.623,291284432.94801,38.2198108342298,,,
21.544,328924216.032291,34.53322431602,,,
14.678,362537299.554379,30.2595273441561,,,
10,405569793.535972,28.4446490326051,,,
