f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,335131.6266,88.25203612,14029,87012000,5.11E-12
68129,488442.0513,87.87096933,,,
46416,714836.6492,88.26090284,,,
31623,1040673.866,87.89700986,,,
21544,1521033.403,87.75978373,,,
14678,2213254.145,87.20716697,,,
10000,3232919.365,86.74558601,,,
6812.9,4708059.911,85.89618886,,,
4641.6,6868878.9,84.88793322,,,
3162.3,9999172.376,83.05686439,,,
2154.4,14537412.71,80.447727,,,
1467.8,21010638.2,76.16647885,,,
1000,29920963.39,70.46918861,,,
681.29,41144145.54,62.10271024,,,
464.16,53100146.08,51.8512226,,,
316.23,63089111.24,42.49366177,,,
215.44,69925348.27,34.64021828,,,
146.78,73320352.74,31.52593961,,,
100,77529925.02,32.49504195,,,
68.129,87681173.65,37.15354214,,,
46.416,102256840.8,44.36422996,,,
31.623,119456238.1,52.85284413,,,
21.544,160342796.4,58.04683435,,,
14.678,208525305,68.46974197,,,
10,287793811,70.76249286,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,14121.85987,3.391717792,9151.4,5086.9,5.27E-11
68129,14185.93498,2.319385952,,,
46416,14210.29468,1.589087422,,,
31623,14225.99806,1.088513628,,,
21544,14232.68709,0.741809014,,,
14678,14234.18992,0.509343031,,,
10000,14235.08219,0.344386723,,,
6812.9,14240.39303,0.238260583,,,
4641.6,14242.39775,0.16251248,,,
3162.3,14235.28895,0.111515089,,,
2154.4,14241.82403,0.077933921,,,
1467.8,14235.89986,0.053017596,,,
1000,14239.82154,0.037618001,,,
681.29,14241.88514,0.024600067,,,
464.16,14237.48968,0.018879363,,,
316.23,14241.01249,0.011100436,,,
215.44,14239.29761,0.005153275,,,
146.78,14239.10811,0.004145692,,,
100,14239.26235,0.00083893,,,
68.129,14237.65107,-0.001409866,,,
46.416,14236.64462,-0.005139904,,,
31.623,14234.66553,-0.004869511,,,
21.544,14235.13092,-0.000618066,,,
14.678,14239.27403,0.004396824,,,
10,14237.06912,0.00217505,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,14320.79124,2.584270501,10223,4185.9,5.97E-11
68129,14368.20441,1.759756342,,,
46416,14390.42251,1.199036199,,,
31623,14399.63658,0.814373569,,,
21544,14407.85442,0.550870624,,,
14678,14411.49529,0.374018719,,,
10000,14416.28203,0.254540847,,,
6812.9,14408.75794,0.173195535,,,
4641.6,14407.978,0.119744007,,,
3162.3,14406.79675,0.081039649,,,
2154.4,14402.72703,0.055588077,,,
1467.8,14406.03876,0.036941542,,,
1000,14408.97886,0.02740458,,,
681.29,14411.32953,0.017421652,,,
464.16,14406.14766,0.013545817,,,
316.23,14409.81928,0.007560987,,,
215.44,14410.33827,0.003174201,,,
146.78,14408.50188,0.001717902,,,
100,14412.81213,-0.003394463,,,
68.129,14407.09865,-0.00660939,,,
46.416,14410.41196,-0.011046789,,,
31.623,14403.2309,-0.01084205,,,
21.544,14407.66066,0.000716186,,,
14.678,14409.04046,-0.002919204,,,
10,14401.2003,0.004513509,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,14491.41102,2.865125476,9671.4,4915,4.87E-11
68129,14545.13808,1.958610973,,,
46416,14575.90392,1.339944649,,,
31623,14583.51984,0.913393694,,,
21544,14590.05983,0.620018805,,,
14678,14590.84643,0.419997464,,,
10000,14593.2321,0.282302641,,,
6812.9,14592.50901,0.189634372,,,
4641.6,14592.65473,0.127395362,,,
3162.3,14587.00023,0.082809965,,,
2154.4,14583.57256,0.056073247,,,
1467.8,14587.51968,0.039328065,,,
1000,14585.69893,0.027858402,,,
681.29,14590.23725,0.017491075,,,
464.16,14587.59119,0.012178248,,,
316.23,14585.24656,0.010499485,,,
215.44,14584.26387,0.006989578,,,
146.78,14588.13817,0.003290895,,,
100,14587.49592,-0.000553617,,,
68.129,14576.61804,-0.003099581,,,
46.416,14581.60499,-0.006861916,,,
31.623,14578.96821,-0.008871518,,,
21.544,14577.07326,0.000928002,,,
14.678,14580.58372,-0.003681728,,,
10,14572.81593,0.000245229,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,132319.3248,87.06099846,4823.8,2060900000,1.24E-11
68129,194425.6154,88.35407674,,,
46416,286114.0644,89.44984027,,,
31623,423144.4431,90.34640962,,,
21544,629150.6825,90.82158148,,,
14678,932107.0268,90.80574681,,,
10000,1381086.431,90.57364559,,,
6812.9,2032514.986,90.18474492,,,
4641.6,2982740.346,89.89135229,,,
3162.3,4368185.079,89.65362982,,,
2154.4,6387335.506,89.55210942,,,
1467.8,9370873.286,89.35416529,,,
1000,13750849.24,89.18452949,,,
681.29,20205407.67,88.70692062,,,
464.16,29548295.8,88.25139013,,,
316.23,43407854.42,87.25331149,,,
215.44,63001694.59,86.10685124,,,
146.78,91532293.57,84.60297605,,,
100,131488388.4,82.613613,,,
68.129,187386513.3,80.28906518,,,
46.416,261849804.6,77.72576231,,,
31.623,359764258.9,74.31225788,,,
21.544,484602078.5,73.34465188,,,
14.678,645942469.7,73.90201183,,,
10,885006308.1,74.31625886,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,14386.18639,2.8167198,10521,3978.3,7.34E-11
68129,14446.37509,1.934484437,,,
46416,14475.66034,1.329730922,,,
31623,14489.57785,0.913122586,,,
21544,14495.24913,0.626227587,,,
14678,14497.12467,0.431224114,,,
10000,14500.00136,0.297364716,,,
6812.9,14495.67209,0.203085721,,,
4641.6,14499.00267,0.141658643,,,
3162.3,14499.54613,0.096972908,,,
2154.4,14498.72977,0.067303084,,,
1467.8,14504.85033,0.047764588,,,
1000,14503.07507,0.033350091,,,
681.29,14501.65468,0.023421698,,,
464.16,14499.45771,0.01723129,,,
316.23,14501.06042,0.010993897,,,
215.44,14504.55165,0.007179986,,,
146.78,14497.61228,0.002267282,,,
100,14501.42918,-0.000587855,,,
68.129,14499.51489,-0.003013697,,,
46.416,14495.18113,-0.005343214,,,
31.623,14492.68803,-0.004762471,,,
21.544,14495.27294,-0.001753355,,,
14.678,14492.12968,-0.002225365,,,
