f,Z,Phi,Rs,Rct,C
1000,2.25E+07,89.2791,,,
681.29,3.29E+07,89.3324,,,
464.16,4.80E+07,89.2745,,,
316.23,7.07E+07,89.234,,,
215.44,1.03E+08,89.0543,,,
146.78,1.51E+08,88.9979,,,
100,2.21E+08,89.3895,,,
68.129,3.23E+08,89.2499,,,
46.416,4.71E+08,88.5418,,,
31.623,6.96E+08,89.5226,,,
21.544,1.04E+09,88.8502,,,
14.678,1.46E+09,86.7798,,,
10,2.17E+09,90.8015,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,255388,89.5586,5000,5.37E+10,6.45E-12
68129,376377,89.3149,,,
46416,551416,89.3002,,,
31623,807139,89.1404,,,
21544,1.18E+06,89.1152,,,
14678,1.72E+06,89.0785,,,
10000,2.53E+06,89.1069,,,
6812.9,3.69E+06,89.1088,,,
4641.6,5.40E+06,89.1875,,,
3162.3,7.91E+06,89.274,,,
2154.4,1.16E+07,89.2536,,,
1467.8,1.69E+07,89.321,,,
1000,2.48E+07,89.2696,,,
681.29,3.64E+07,89.3058,,,
464.16,5.29E+07,89.2549,,,
316.23,7.77E+07,89.2626,,,
215.44,1.14E+08,89.7079,,,
146.78,1.66E+08,88.8782,,,
100,2.43E+08,89.243,,,
68.129,3.56E+08,88.8928,,,
46.416,5.17E+08,88.255,,,
31.623,7.55E+08,89.5777,,,
21.544,1.08E+09,88.0899,,,
14.678,1.71E+09,85.3602,,,
10,2.27E+09,90.0887,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,239596,89.154,7540,2.51E+10,6.97E-12
68129,352145,88.8796,,,
46416,515181,88.9261,,,
31623,753254,88.745,,,
21544,1.10E+06,88.6234,,,
14678,1.60E+06,88.6965,,,
10000,2.35E+06,88.7108,,,
6812.9,3.42E+06,88.7474,,,
4641.6,4.99E+06,88.8062,,,
3162.3,7.29E+06,88.9622,,,
2154.4,1.07E+07,88.8568,,,
1467.8,1.56E+07,88.9734,,,
1000,2.28E+07,89.0455,,,
681.29,3.34E+07,89.0305,,,
464.16,4.88E+07,89.2419,,,
316.23,7.16E+07,89.0235,,,
215.44,1.05E+08,89.0489,,,
146.78,1.52E+08,88.6783,,,
100,2.24E+08,88.683,,,
68.129,3.25E+08,88.543,,,
46.416,4.76E+08,88.5192,,,
31.623,7.06E+08,87.3941,,,
21.544,1.01E+09,88.4597,,,
14.678,1.49E+09,88.2272,,,
10,2.14E+09,84.4421,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,219371,89.2667,5340,2.25E+10,7.55E-12
68129,322660,89.1894,,,
46416,473371,89.1534,,,
31623,691307,89.0319,,,
21544,1.01E+06,89.0727,,,
14678,1.48E+06,89.0704,,,
10000,2.16E+06,89.054,,,
6812.9,3.16E+06,89.1334,,,
4641.6,4.63E+06,89.0687,,,
3162.3,6.78E+06,89.1482,,,
2154.4,9.93E+06,89.164,,,
1467.8,1.45E+07,89.0597,,,
1000,2.12E+07,89.1727,,,
681.29,3.10E+07,89.0314,,,
464.16,4.53E+07,89.067,,,
316.23,6.65E+07,88.9293,,,
215.44,9.76E+07,88.5533,,,
146.78,1.41E+08,88.6099,,,
100,2.07E+08,88.6484,,,
68.129,3.03E+08,88.1358,,,
46.416,4.42E+08,87.7998,,,
31.623,6.33E+08,88.2152,,,
21.544,9.36E+08,87.8601,,,
14.678,1.34E+09,88.1214,,,
10,1.97E+09,84.5359,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,256175,89.4128,6230,2.20E+10,6.52E-12
68129,376965,89.1705,,,
46416,552457,89.1444,,,
31623,806595,89.0388,,,
21544,1.18E+06,88.9177,,,
14678,1.73E+06,88.8953,,,
10000,2.53E+06,88.8875,,,
6812.9,3.69E+06,88.878,,,
4641.6,5.39E+06,88.8637,,,
3162.3,7.88E+06,88.9388,,,
2154.4,1.15E+07,88.9681,,,
1467.8,1.68E+07,88.8482,,,
1000,2.46E+07,88.7309,,,
681.29,3.60E+07,88.6259,,,
464.16,5.27E+07,88.8626,,,
316.23,7.66E+07,88.798,,,
215.44,1.11E+08,88.5084,,,
146.78,1.63E+08,88.1007,,,
100,2.38E+08,88.2762,,,
68.129,3.47E+08,87.7803,,,
46.416,5.09E+08,87.3375,,,
31.623,7.33E+08,87.403,,,
21.544,1.06E+09,86.6152,,,
14.678,1.58E+09,87.2337,,,
10,2.25E+09,84.6193,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,233958,89.2198,6570,1.35E+10,7.18E-12
68129,344088,88.9977,,,
46416,503656,89.0045,,,
31623,735134,88.907,,,
21544,1.08E+06,88.9318,,,
14678,1.57E+06,88.9222,,,
10000,2.30E+06,88.8869,,,
6812.9,3.36E+06,88.9104,,,
4641.6,4.92E+06,88.921,,,
3162.3,7.18E+06,88.9352,,,
2154.4,1.05E+07,88.9265,,,
1467.8,1.54E+07,88.8345,,,
1000,2.24E+07,88.8243,,,
681.29,3.28E+07,88.7076,,,
464.16,4.78E+07,88.6158,,,
316.23,7.01E+07,88.4628,,,
215.44,1.02E+08,88.5354,,,
146.78,1.48E+08,87.9085,,,
100,2.19E+08,87.4717,,,
68.129,3.16E+08,87.5433,,,
46.416,4.60E+08,86.58,,,
31.623,6.52E+08,85.9775,,,
21.544,9.48E+08,84.9459,,,
14.678,1.40E+09,86.8333,,,
10,1.99E+09,81.4568,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,232423,89.1195,7160,9060000000,7.33E-12
68129,341611,88.96,,,
46416,500208,88.8489,,,
31623,731766,88.9248,,,
21544,1.07E+06,88.8149,,,
14678,1.56E+06,88.7723,,,
10000,2.28E+06,88.7698,,,
6812.9,3.33E+06,88.7267,,,
4641.6,4.86E+06,88.7665,,,
3162.3,7.10E+06,88.7165,,,
2154.4,1.04E+07,88.7713,,,
1467.8,1.51E+07,88.5877,,,
1000,2.21E+07,88.5076,,,
681.29,3.23E+07,88.4073,,,
464.16,4.71E+07,88.2235,,,
316.23,6.85E+07,87.9735,,,
215.44,1.00E+08,87.3519,,,
146.78,1.46E+08,87.4238,,,
100,2.11E+08,86.8388,,,
68.129,3.07E+08,86.528,,,
46.416,4.47E+08,85.8124,,,
31.623,6.41E+08,84.5818,,,
21.544,9.33E+08,83.8132,,,
14.678,1.33E+09,80.2211,,,
10,1.82E+09,81.2958,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,246028,88.9764,8630,8310000000,6.99E-12
68129,361273,88.7508,,,
46416,528445,88.7711,,,
31623,772243,88.728,,,
21544,1.13E+06,88.7553,,,
14678,1.64E+06,88.6544,,,
10000,2.40E+06,88.6127,,,
6812.9,3.51E+06,88.5982,,,
4641.6,5.11E+06,88.683,,,
3162.3,7.46E+06,88.6719,,,
2154.4,1.09E+07,88.6606,,,
1467.8,1.59E+07,88.3997,,,
1000,2.32E+07,88.2556,,,
681.29,3.39E+07,88.2459,,,
464.16,4.95E+07,88.0889,,,
316.23,7.20E+07,87.6826,,,
215.44,1.05E+08,87.4222,,,
146.78,1.52E+08,86.9747,,,
100,2.22E+08,86.6061,,,
68.129,3.18E+08,85.6837,,,
46.416,4.65E+08,85.2401,,,
31.623,6.66E+08,83.9339,,,
21.544,9.59E+08,81.2301,,,
14.678,1.39E+09,82.6036,,,
10,1.88E+09,78.5757,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,268708,88.3034,11000,1.14E+10,5.06E-12
68129,393650,88.1689,,,
46416,575420,88.0451,,,
31623,837578,88.0488,,,
21544,1.22E+06,87.9992,,,
14678,1.77E+06,87.9735,,,
10000,2.59E+06,88.043,,,
6812.9,5.43E+06,100.6,,,
4641.6,8.36E+06,98.4394,,,
3162.3,1.26E+07,96.1969,,,
2154.4,1.88E+07,94.1231,,,
1467.8,2.77E+07,92.3634,,,
1000,4.07E+07,91.148,,,
681.29,5.96E+07,90.2981,,,
464.16,8.76E+07,89.38,,,
316.23,1.27E+08,88.327,,,
215.44,1.86E+08,87.6029,,,
146.78,2.71E+08,86.7356,,,
100,3.90E+08,86.4587,,,
68.129,5.66E+08,84.5793,,,
46.416,8.11E+08,82.8766,,,
31.623,1.14E+09,80.9628,,,
21.544,1.68E+09,82.6656,,,
14.678,1.32E+09,81.857,,,
10,3.31E+09,80.0966,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,237251.163,88.2386691,13552,6610200000,7.60E-12
68129,347629.028,87.9929304,,,
46416,506712.964,88.0128162,,,
31623,7.36E+05,87.988745,,,
21544,1.07E+06,87.9756437,,,
14678,1.56E+06,87.9133495,,,
10000,2.28E+06,87.9231577,,,
6812.9,3.31E+06,88.0027449,,,
4641.6,4.82E+06,87.9450339,,,
3162.3,7.01E+06,87.8601177,,,
2154.4,1.02E+07,87.8101273,,,
1467.8,1.49E+07,87.621574,,,
1000,2.16E+07,87.4931481,,,
681.29,3.14E+07,87.3988286,,,
464.16,4.58E+07,87.1826013,,,
316.23,6.63E+07,86.6706936,,,
215.44,9.59E+07,86.1073261,,,
146.78,1.39E+08,85.7346904,,,
100,2.00E+08,85.0702745,,,
68.129,2.87E+08,84.8218743,,,
46.416,4.16E+08,83.1772825,,,
31.623,5.97E+08,82.3832866,,,
21.544,8.56E+08,82.120654,,,
14.678,1.18E+09,79.2864934,,,
10,1699018277,79.317677,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,224698.248,88.0665312,14215,5952800000,8.08E-12
68129,328871.092,87.8535981,,,
46416,479233.137,87.7798131,,,
31623,695576.756,87.6805722,,,
21544,1013388.21,87.7097547,,,
14678,1468765.28,87.5759023,,,
10000,2137038.74,87.5912444,,,
6812.9,3102980.14,87.6899973,,,
4641.6,4512336.29,87.7573686,,,
3162.3,6566622.41,87.7917678,,,
2154.4,9542515.41,87.7098362,,,
1467.8,13899273.6,87.5549747,,,
1000,20230766.7,87.4538063,,,
681.29,29436613.9,87.2736015,,,
464.16,42787888.5,87.1653903,,,
316.23,62293327.6,86.760179,,,
215.44,90133909.6,86.2074781,,,
146.78,130359134,85.844765,,,
100,188637098,85.4595768,,,
68.129,272347896,84.2494407,,,
46.416,388645785,83.1861093,,,
31.623,561914966,82.0468818,,,
21.544,781573676,80.1796084,,,
14.678,1167737400,79.2659789,,,
10,1578770585,79.0874995,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,241385.1579,88.17340424,14666,911860000,7.90E-12
68129,353345.6916,87.96322159,,,
46416,515446.1761,87.89701059,,,
31623,750129.891,87.82623039,,,
21544,1093721.785,87.73598361,,,
14678,1585451.101,87.59239863,,,
10000,2306469.031,87.48195856,,,
6812.9,3354023.57,87.40972888,,,
4641.6,4876663.062,87.26433347,,,
3162.3,7083714.909,87.09283477,,,
2154.4,10301989.58,86.75132546,,,
1467.8,14933530.93,86.141239,,,
1000,21663120.61,85.3862563,,,
681.29,31406657.12,84.43704406,,,
464.16,45282377.26,83.06306009,,,
316.23,65018750.78,81.38304333,,,
215.44,92072544.71,78.80113211,,,
146.78,130150184.1,76.16342684,,,
100,179943949.1,73.40441526,,,
68.129,244380333.4,69.33294425,,,
46.416,321791420,65.16661883,,,
31.623,423303541.7,61.58515382,,,
21.544,536864844.1,59.05282589,,,
14.678,684667666.7,57.17725901,,,
10,874315086.4,54.75351876,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,173181.8323,85.11071229,21301,134090000,1.07E-11
68129,251416.5006,85.55141711,,,
46416,364625.7094,85.87455186,,,
31623,527300.5616,86.07396797,,,
21544,764568.7056,86.08136527,,,
14678,1105224.812,86.06724124,,,
10000,1603496.502,85.93747466,,,
6812.9,2320322.941,85.73903524,,,
4641.6,3361094.666,85.312592,,,
3162.3,4871649.199,84.68165215,,,
2154.4,7036356.422,83.58057259,,,
1467.8,10158339.43,82.0512449,,,
1000,14589865.77,79.99075878,,,
681.29,20804073.28,77.00989275,,,
464.16,29359587.57,73.10837443,,,
316.23,40765736.25,67.81217164,,,
215.44,54843258.07,61.08079602,,,
146.78,70673723.84,53.6356973,,,
100,87342336.58,45.89692171,,,
68.129,102232649.4,38.54867662,,,
46.416,115991698.1,32.44262511,,,
31.623,127846773.1,27.26925476,,,
21.544,137574094.3,24.21171266,,,
14.678,146428937.4,22.03323844,,,
10,156010931.1,21.84654269,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,251031.040536497,87.3175513546174,24176,140310000,7.7147E-12
68129,366507.432376403,86.8623519995966,,,
46416,532283.899143605,86.6238275437053,,,
31623,772595.512130719,86.335698986136,,,
21544,1121115.55302207,85.936176285143,,,
14678,1616184.53149103,85.4202043448597,,,
10000,2336520.78133759,84.8162002630614,,,
6812.9,3364051.20395486,84.0571811195118,,,
4641.6,4839775.46277295,83.0630325105685,,,
3162.3,6953404.58090991,81.7536907991428,,,
2154.4,9977469.90603955,79.8588869609288,,,
1467.8,14139789.8778133,77.5824821303348,,,
1000,19900659.4389321,74.3018057795588,,,
681.29,27656193.3122961,70.4307887035475,,,
464.16,37596446.7266228,65.6471022884758,,,
316.23,49431291.8581832,59.8467282813872,,,
215.44,63789806.4490053,54.0331935001468,,,
146.78,79034046.5739876,48.153251068293,,,
100,96085124.9309175,42.9593631398575,,,
68.129,114503987.245095,37.7402804892982,,,
46.416,134577929.355003,32.0023407340714,,,
31.623,150243449.567443,27.1079607856476,,,
21.544,160356586.223571,21.6109193606904,,,
14.678,175314321.309534,17.0064497895855,,,
10,175129218.827885,13.4164171139439,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,241470.220456035,87.3173985360466,21198,480840000,7.9325E-12
68129,352566.017661289,87.1292360403936,,,
46416,512538.115114035,87.0386244259067,,,
31623,744144.83567495,86.9576642890912,,,
21544,1082302.07138495,86.7429539575695,,,
14678,1565534.68462417,86.3584392583908,,,
10000,2271968.26235797,86.0145588124035,,,
6812.9,3288946.68785334,85.5857905023775,,,
4641.6,4777229.390009,86.6563433541356,,,
3162.3,6936750.13054561,85.9369306832776,,,
2154.4,9968587.49558766,83.042178865887,,,
1467.8,14511148.9325635,84.8831867545806,,,
1000,20783130.3782044,81.8215451454494,,,
681.29,29263959.7417465,77.099563720107,,,
464.16,43576289.7836929,83.1511400963956,,,
316.23,62323026.7833192,81.4736731185059,,,
215.44,75562585.2911018,64.4838168910902,,,
146.78,122349134.149904,72.0261690085037,,,
100,148030911.389888,62.8718092042187,,,
68.129,220420309.062221,63.0850377453746,,,
46.416,295602439.529903,56.3489590455412,,,
31.623,344770437.54737,48.6452886410321,,,
21.544,379481936.408103,41.4285098349257,,,
14.678,498377742.099555,35.7234507732953,,,
10,483457029.616866,27.9723576359609,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,215312.175065298,87.0671793694698,17484,897720000,8.9749E-12
68129,313690.335901683,87.1117595424531,,,
46416,456316.410799105,87.2473254481544,,,
31623,663987.808373926,87.3429396616291,,,
21544,964516.6842004,87.4136840126913,,,
14678,1398363.23748485,87.3536584925191,,,
10000,2037596.75026785,87.3887705610178,,,
6812.9,2956144.29218728,87.3687688109043,,,
4641.6,4297332.29222767,87.2911518311379,,,
3162.3,6234664.23947405,87.1216531724069,,,
2154.4,9066477.14313687,86.8765868020589,,,
1467.8,13146368.1867436,86.6932475861184,,,
1000,19048840.6245336,86.1342036369931,,,
681.29,27645592.7945244,85.8479615841601,,,
464.16,39642081.7634772,85.0662521895063,,,
316.23,57817027.6268018,85.5591359199371,,,
215.44,81932644.1331964,85.9047418982081,,,
146.78,118064962.69261,79.9148097266824,,,
100,146482357.32987,61.9776763524615,,,
68.129,215488132.022163,78.8258646827348,,,
46.416,462713871.711803,100.215919916057,,,
31.623,444128986.085994,54.8210049673271,,,
21.544,401480489.800269,52.2646999235554,,,
14.678,609213808.555951,61.7232280477325,,,
10,1174184007.84822,65.0517302872925,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,262147.530296852,81.5580810350972,38875,3777000,6.7042E-12
68129,377004.965379306,79.4525756051394,,,
46416,536745.356186735,76.8344402831688,,,
31623,756627.96675539,72.4949392804933,,,
21544,1053074.74395993,67.3079029567671,,,
14678,1434645.43754239,61.2620647093285,,,
10000,1888025.49279228,53.2641278106115,,,
6812.9,2358447.45585081,44.2030627130695,,,
4641.6,2756851.88907949,34.6931911243675,,,
3162.3,3076741.10463402,26.4968829777698,,,
2154.4,3331612.70566802,19.9813680290395,,,
1467.8,3407496.26385155,14.4487355974007,,,
1000,3580677.10774169,11.0476054512467,,,
681.29,3774746.57303554,8.77646730400061,,,
464.16,3798215.33203806,6.92054406191256,,,
316.23,3807494.93172479,5.67307839572546,,,
215.44,3914003.04787913,5.06105278790484,,,
146.78,3869331.39812426,4.69892527493704,,,
100,4099079.98560929,4.82017876353398,,,
68.129,4070479.82239001,5.31303434156032,,,
46.416,4075694.11267486,6.12069026551331,,,
31.623,4103087.18214119,7.29084294551511,,,
21.544,4304712.59458669,8.86890938329869,,,
14.678,4462130.18954067,11.1290158073314,,,
10,4616618.98888979,14.307977713156,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,420164.280630271,89.9466044203826,69957,4649700000,6.4867E-12
68129,627560.124621708,86.653663930799,,,
46416,903749.831114196,83.2119294937228,,,
31623,1258993.12274974,79.9840978754374,,,
21544,1717664.48860539,78.4652699844354,,,
14678,2340199.09277306,77.7567154465441,,,
10000,3223403.18626048,78.1517840415406,,,
6812.9,4472502.7180646,79.0796791545805,,,
4641.6,6264309.6821416,80.0926696114532,,,
3162.3,8868675.91035119,80.9406195723338,,,
2154.4,12587745.1450601,81.6416110004718,,,
1467.8,17932688.4231127,82.135190412689,,,
1000,25576975.7065486,82.3668361603571,,,
681.29,36506335.1748444,82.5610183103368,,,
464.16,51971289.5848438,82.5166503066451,,,
316.23,73998929.9809393,82.6214273423734,,,
215.44,105618512.151157,82.5839433083314,,,
146.78,149524694.65179,82.1442201831066,,,
100,212683864.230953,81.9819270492117,,,
68.129,303562765.02976,82.5289590841557,,,
46.416,437069438.384893,82.3493522629073,,,
31.623,633165445.989104,81.1967380278612,,,
21.544,898357153.996955,80.105508613854,,,
14.678,1257921248.47236,74.9302602506074,,,
10,1830420332.12946,72.5768326644226,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,269365.676207461,85.7715624114483,38926,521160000,8.3986E-12
68129,388986.880537245,85.2466030998459,,,
46416,559321.304110392,85.0653884559184,,,
31623,802846.873374067,84.8923623290531,,,
21544,1153972.1856001,84.6131780289308,,,
14678,1658232.58093375,84.367299144422,,,
10000,2380719.47236909,84.038298353358,,,
6812.9,3405470.74932049,83.6271643035137,,,
4641.6,4914356.35511656,83.3323995544659,,,
3162.3,7029682.68239746,82.67003733746,,,
2154.4,10015153.8565005,81.8782447238454,,,
1467.8,14207757.4519974,80.9032701761119,,,
1000,20088175.0422736,79.9966431789434,,,
681.29,28338051.8385164,78.7743478258134,,,
464.16,39834670.880542,77.5402328437665,,,
316.23,55818566.9705193,75.69562254087,,,
215.44,77240287.2068746,73.566836766401,,,
146.78,106572728.753134,70.7963751986542,,,
100,144444310.594876,67.6579357993765,,,
68.129,193964862.359253,63.7689852374594,,,
46.416,253789228.528656,59.8881136973929,,,
31.623,325433979.114951,55.6115360746901,,,
21.544,412497366.434525,51.9065146838856,,,
14.678,501226029.204379,47.723433491921,,,
10,606420154.179622,43.7885846285857,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,401909.091282489,84.3251541869417,84684,42273000,5.3921E-12
68129,579643.008287471,83.0676469499254,,,
46416,828336.651796884,81.9929778647234,,,
31623,1176596.96293376,80.7442540325496,,,
21544,1671768.9885223,79.2473590657244,,,
14678,2348812.00821333,77.3815762879097,,,
10000,3290199.54437144,75.3045103543238,,,
6812.9,4538866.91290218,72.7291334290378,,,
4641.6,6213638.66652229,69.7749555379292,,,
3162.3,8433857.14551335,66.3426313287538,,,
2154.4,11294058.3733637,62.6184114746129,,,
1467.8,14924783.6640288,57.9620315975309,,,
1000,19231601.5066636,52.4728542083547,,,
681.29,24086196.1219991,46.1466637313357,,,
464.16,29354801.6019384,39.8022412013924,,,
316.23,34491874.309037,32.9949092189958,,,
215.44,38236589.4542307,25.9847579761762,,,
146.78,40687827.4548503,19.7910815734051,,,
100,43727687.7256517,15.3580002185154,,,
68.129,46049794.6131339,11.7612621400013,,,
46.416,47804857.9554126,9.07326570510371,,,
31.623,50006093.4264952,7.17560549633951,,,
21.544,49343199.5448839,5.52697449208609,,,
14.678,49501561.1682042,4.50229733702485,,,
10,51625963.6410777,3.88681477601767,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,302945.48559969,46.5055850653872,114680,456970,7.5474E-12
68129,359858.041457907,37.6156876318985,,,
46416,406318.23863948,29.9257389469595,,,
31623,441276.173245587,23.6430318854432,,,
21544,468207.441016644,18.827731506588,,,
14678,486275.392841709,15.49860465661,,,
10000,503290.043036632,13.5085354558167,,,
6812.9,518115.447164445,12.6845737642266,,,
4641.6,533116.788840929,12.9217771064731,,,
3162.3,551010.929684397,14.2032649353404,,,
2154.4,573881.069979775,16.5460569680025,,,
1467.8,606010.871337376,19.8243095625715,,,
1000,652014.949381317,24.1412523884922,,,
681.29,717586.341973395,29.2788200499184,,,
464.16,810212.224674573,35.1861843756131,,,
316.23,943559.27091124,41.8148071322485,,,
215.44,1141395.95856324,48.9033145461918,,,
146.78,1439950.11110945,55.9292770637152,,,
100,1890940.5720834,62.2342113693497,,,
68.129,2554138.33343866,67.5397720059996,,,
46.416,3529155.27432183,71.6302816280512,,,
31.623,4936671.92904939,74.5978159769472,,,
21.544,6954656.1066036,76.6125954590137,,,
14.678,9836951.1322268,77.8625270437819,,,
10,13923341.1612024,78.5852814705909,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,359067.057485257,44.4122509358038,144310,520570,6.6401E-12
68129,421786.335949761,36.3756644978803,,,
46416,475872.804964111,29.4279515592893,,,
31623,518856.016368107,23.628593820972,,,
21544,552258.006189216,18.9954650033334,,,
14678,576000.09078979,15.6499929636865,,,
10000,595979.213231377,13.6050566606566,,,
6812.9,612080.790964331,12.8126013286656,,,
4641.6,628355.369993061,13.1965580542331,,,
3162.3,647040.807238527,14.8557175774466,,,
2154.4,672372.270384554,17.8363804798127,,,
1467.8,710816.515610725,22.1183856829542,,,
1000,770864.354336374,27.8246423310532,,,
681.29,866152.722528264,34.5807604508914,,,
464.16,1014235.91539971,41.8823922576719,,,
316.23,1239968.00846738,49.0965716920949,,,
215.44,1574606.32277868,55.672145800209,,,
146.78,2064861.71187998,61.2255727672354,,,
100,2765395.2762851,65.9923727524966,,,
68.129,3766977.30690103,69.8877367283157,,,
46.416,5205739.54301636,72.9768030129972,,,
31.623,7259340.41143789,75.3533998864436,,,
21.544,10204525.4432444,77.0719204492168,,,
14.678,14391494.4784547,78.2414472072578,,,
10,20381669.6518086,78.9958639090379,,,
