f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,550675.6193,88.57046086,38686,43440000000,3.37E-12
68129,804502.8849,87.63990722,,,
46416,1166674.063,87.16106911,,,
31623,1684558.386,86.90733087,,,
21544,2441898.696,86.82010008,,,
14678,3517661.842,86.74140769,,,
10000,5110567.489,86.85565995,,,
6812.9,7385693.35,86.83754948,,,
4641.6,10685077.26,87.18401503,,,
3162.3,15546915.83,87.12530257,,,
2154.4,22495601.09,87.21766701,,,
1467.8,32737167.8,87.39736218,,,
1000,47597364.53,87.53575932,,,
681.29,69037170.1,87.41836403,,,
464.16,100681841.1,87.56348325,,,
316.23,145834529.5,87.71262235,,,
215.44,213808107.6,87.39667691,,,
146.78,309269608.1,87.10574121,,,
100,444013823.1,87.62217264,,,
68.129,649632067.9,86.27976038,,,
46.416,940434623.9,86.81813384,,,
31.623,1423586653,84.55581238,,,
21.544,1971507338,87.17601146,,,
14.678,2898351076,87.6837384,,,
10,4010034379,86.44460531,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,183731.047190173,88.6141098209658,6942.6,17411000000,9.2231E-12
68129,269715.562006742,88.6420142784965,,,
46416,395318.500872904,88.7936042917429,,,
31623,577718.812983143,88.8513273082409,,,
21544,845627.360799195,88.9050791482902,,,
14678,1234626.10757682,88.8100231852349,,,
10000,1807344.89079328,88.8026246224515,,,
6812.9,2641986.99952226,88.8309075498715,,,
4641.6,3856812.94647613,88.8222881337094,,,
3162.3,5641080.56330155,88.7744068414537,,,
2154.4,8242489.37552456,88.6341911148759,,,
1467.8,12014232.1515503,88.5664805191719,,,
1000,17541979.7514765,88.4003924382422,,,
681.29,25544060.5257564,88.4109126896039,,,
464.16,37201440.1579349,88.1450093623155,,,
316.23,54361026.4787159,88.2010752162351,,,
215.44,79068948.9906364,87.8957292475731,,,
146.78,115107756.739425,87.6930886901951,,,
100,168004076.024658,87.4474990301922,,,
68.129,243878263.762941,87.5778342267317,,,
46.416,352495851.473241,87.5095722453646,,,
31.623,513679315.165574,87.5470898213806,,,
21.544,743888094.427635,87.2279693458722,,,
14.678,1040608049.55859,85.608293477081,,,
10,1599893758.22836,86.9541845150657,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,658975.811311409,89.0556076819197,24379,135740000000,2.5728E-12
68129,963040.278227711,88.323849207591,,,
46416,1398091.81858341,88.4979633758804,,,
31623,2033919.84919084,88.5607305929521,,,
21544,2979371.68597808,88.8999467307923,,,
14678,4345671.32957932,88.8975134429932,,,
10000,6388370.93595707,88.84118057842,,,
