f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,107633.7255,88.54896613,3545.9,27550000000,1.52E-11
68129,157983.0902,88.75773765,,,
46416,231741.1788,88.98582621,,,
31623,339033.5753,89.11777449,,,
21544,497188.4698,89.25801647,,,
14678,727077.6839,89.25345841,,,
10000,1066398.631,89.31311662,,,
6812.9,1561542.802,89.36417891,,,
4641.6,2286711.627,89.37919021,,,
3162.3,3347298.77,89.41139481,,,
2154.4,4902929.168,89.40110995,,,
1467.8,7187251.735,89.24586544,,,
1000,10523358.32,89.2737305,,,
681.29,15393539.67,89.18622952,,,
464.16,22527632.77,89.16033441,,,
316.23,32967834.12,89.07168516,,,
215.44,48163437.83,89.13396414,,,
146.78,70309768.36,88.81952229,,,
100,103165888.9,89.19272433,,,
68.129,150305364.9,88.76487504,,,
46.416,219424426.1,88.78096328,,,
31.623,321352535,88.53409523,,,
21.544,471444459.6,88.51354981,,,
14.678,680818025.4,88.20696159,,,
10,980600361.1,89.20858778,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,674581.3182,90.67963781,12286,2261400000,2.90E-12
68129,1000605.306,89.59548711,,,
46416,1465966.425,89.19074109,,,
31623,2138162.769,88.65503755,,,
21544,3125491.599,88.58832309,,,
14678,4538954.195,87.93426711,,,
10000,6640149.28,87.62698447,,,
6812.9,9625014.383,87.20016328,,,
4641.6,13987802.02,86.90843263,,,
3162.3,20321190.82,85.90448077,,,
2154.4,29492627.23,85.46277377,,,
1467.8,42321577.08,84.2830903,,,
1000,60826933.25,83.23152801,,,
681.29,86895874.62,81.87291505,,,
464.16,122993539.2,80.34326729,,,
316.23,175266495.8,78.7193194,,,
215.44,248995737.1,76.30924818,,,
146.78,337465422.2,74.28565389,,,
100,464844146.7,71.40464805,,,
68.129,631404418.6,68.67245215,,,
46.416,833908460.8,65.88125953,,,
31.623,1103782062,64.66312337,,,
21.544,1393401250,60.60598141,,,
14.678,1755757367,56.63710367,,,
10,2277201343,59.09822546,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,731274.445247042,85.8166639451914,117600,2019400000,3.3402E-12
68129,1052924.73676715,84.4975908820608,,,
46416,1491611.55189672,83.7645294867361,,,
31623,2114833.04018559,83.4955762232164,,,
21544,3006385.0914387,83.9598957801108,,,
14678,4304983.38858918,84.2100467762674,,,
10000,6221091.41089521,84.0573056656323,,,
6812.9,8935011.8212269,84.1634995026093,,,
4641.6,12837151.5770498,84.0186041244005,,,
3162.3,18497001.2052074,83.4251078991831,,,
2154.4,26398537.2036393,82.6060716973189,,,
1467.8,37515619.2440401,81.4325738399059,,,
1000,53119472.6041417,80.399141730593,,,
681.29,75022941.7274874,79.2901768155527,,,
464.16,104721510.771766,78.0002212276477,,,
316.23,145661214.301822,76.8275246064644,,,
215.44,205695560.855444,75.0601477943042,,,
146.78,280755487.351394,73.3738101695006,,,
100,384856666.794192,72.0611601586534,,,
68.129,520914678.236191,69.8728963037542,,,
46.416,700473232.660068,67.0220935736509,,,
31.623,935529573.371818,64.0521715093901,,,
21.544,1244904224.99918,61.8319662359528,,,
14.678,1577568149.76127,57.6700973759763,,,
10,2071627515.16237,55.6881326833295,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,857223.79802918,86.6544283439052,143030,1130000000,3.0339E-12
68129,1246289.4667555,85.1724596167515,,,
46416,1793700.54976537,84.5378756100412,,,
31623,2569682.26429611,83.5628365700797,,,
21544,3673789.63721627,82.5183884422964,,,
14678,5186016.507714,81.3485631026134,,,
10000,7361309.00512558,80.2590307446497,,,
6812.9,10277536.6515652,79.3596481433561,,,
4641.6,14344786.8833876,78.9497075104791,,,
