f,Z,Phi,Rs,Rct,C
14.678,3972892054.43789,72.0569543349223,,,
10,8547661546.52955,83.810329414278,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1125198.46664573,92.98286068448,-36558,27052000000,1.5309E-12
68129,1676701.50544717,91.4312001157195,,,
46416,2473889.31755206,90.4595648032402,,,
31623,3614906.7786839,90.0123229334873,,,
21544,5312933.89961732,89.6061464631805,,,
14678,7701123.66965095,88.9076841876939,,,
10000,11334677.1450162,88.5681920776335,,,
6812.9,16416177.8539116,88.565898398009,,,
4641.6,24017908.8262663,88.3926645369877,,,
3162.3,35011326.0152336,88.3241312564384,,,
2154.4,51027517.3421922,88.0157589381565,,,
1467.8,74687671.0463309,88.0648580204246,,,
1000,107963222.088492,87.8538938768978,,,
681.29,156968012.547788,87.5870597515319,,,
464.16,230198479.388722,86.4553581117846,,,
316.23,331271053.105421,86.6388273517302,,,
215.44,472973735.533955,86.561171097908,,,
146.78,697901259.245624,85.3544811899381,,,
100,980847140.811135,85.8140604307358,,,
68.129,1431190585.50057,85.3659853410077,,,
46.416,2060085246.6282,82.9632100419271,,,
31.623,3164258325.23659,86.616951779856,,,
21.544,3910284803.66675,79.7529910285586,,,
14.678,6126831164.22268,75.9275856018667,,,
10,8135467383.78415,76.0199672911852,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1046406.09697842,88.0588822017003,125000,14029000000,2.1769E-12
68129,1520797.69702091,86.5153314454162,,,
46416,2189296.89880353,85.2396843293791,,,
31623,3119754.62401393,84.8455385654647,,,
21544,4498289.27360948,84.0398232710269,,,
14678,6376791.4022776,83.8180811496962,,,
10000,9160930.75078123,83.4683849630292,,,
6812.9,12953704.48285,83.0904144766016,,,
4641.6,18428379.0995873,83.147227452422,,,
3162.3,26226304.1059981,83.2535137924989,,,
2154.4,37257669.132646,83.6516177997391,,,
1467.8,53326784.297406,84.0593815208167,,,
1000,76310610.4279716,84.1554977791323,,,
681.29,109821722.172331,84.5457982542311,,,
464.16,157363215.144785,84.1689651939168,,,
316.23,228104191.678994,84.4615462666608,,,
215.44,325872051.283811,85.3746819640256,,,
146.78,465133214.039078,83.5436583027424,,,
100,659152142.390375,83.579002060592,,,
68.129,967521488.713427,81.884055108719,,,
46.416,1343378973.48607,81.0294231240563,,,
31.623,1890382351.23174,81.4428174885487,,,
21.544,2616373826.84859,76.6602907540124,,,
14.678,3663133246.01705,76.6012457567421,,,
10,5246785868.80524,75.5640275673385,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,871404.219369656,89.6039567841452,62968,5700800000,2.44E-12
68129,1284032.35884199,88.2690272533284,,,
46416,1869314.9603075,87.0960014171917,,,
31623,2693106.72356658,86.3093453604306,,,
21544,3886092.54762943,85.8398244052646,,,
14678,5572494.83037327,85.0078576639579,,,
10000,8013212.78593136,84.4705409325643,,,
6812.9,11428784.5126462,84.326659978213,,,
4641.6,16299925.2639802,84.01982225278,,,
3162.3,23295326.4025479,83.949301701453,,,
2154.4,33174068.8784535,83.8907047754016,,,
1467.8,47703193.5437082,83.9096072058386,,,
1000,68263803.5778722,83.9268601484938,,,
681.29,98118362.7866856,84.2312804371133,,,
464.16,141512756.641064,83.1797093724105,,,
316.23,200804556.808014,83.0574774981353,,,
215.44,283764067.20161,81.8295423811127,,,
146.78,417092014.794712,80.4876326141819,,,
100,587750406.510443,80.1423453232322,,,
68.129,818923240.653924,76.2567009604678,,,
46.416,1153280076.26625,73.7562300031085,,,
31.623,1533389562.24524,70.9393473242943,,,
21.544,2260275754.90807,68.9244295971113,,,
14.678,2812463209.45717,67.1342514531309,,,
10,3907365212.02437,58.5296680924541,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,910991.618106043,88.6180176950513,80542,2870900000,2.4469E-12
68129,1335211.96344457,87.3329060121949,,,
46416,1940053.59303381,86.5040775847493,,,
31623,2781067.80004197,86.4318944434958,,,
21544,4039365.59929735,86.1398861388712,,,
14678,5796404.04539833,85.2756698000296,,,
10000,8394017.52680207,84.9495075658182,,,
6812.9,11999407.8747173,84.3428084210525,,,
4641.6,17207847.8898086,84.0873101742863,,,
3162.3,24582555.2319849,83.5361443337388,,,
2154.4,35408752.3824627,83.0027135840944,,,
1467.8,50514519.4346869,82.3327100447734,,,
1000,72072097.2170659,81.2292906286524,,,
681.29,102874745.788251,80.4032908446985,,,
464.16,143813266.104348,78.8662882846269,,,
316.23,203280748.398981,77.0472128427303,,,
215.44,285279811.883159,75.4674337763698,,,
146.78,383926272.729496,73.458911233203,,,
100,523227026.799775,71.8327036179874,,,
68.129,730855466.649538,69.5808959175043,,,
46.416,970144644.661903,67.3904364092646,,,
31.623,1288781504.99894,64.2754537355065,,,
21.544,1781745026.68508,60.5011484146875,,,
14.678,2116206177.9838,59.3883769710977,,,
10,2982765347.09511,53.5956525676156,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,891986.401385518,87.5126909089202,112120,3821600000,2.5113E-12
68129,1295324.68954422,85.9131851171044,,,
46416,1871006.0122318,85.3254859994791,,,
31623,2681978.83672199,84.7832199833387,,,
21544,3856743.93851917,84.2610984250675,,,
14678,5471388.61230992,83.9714360722555,,,
10000,7842041.20909054,83.5980396711946,,,
6812.9,11119157.5181715,83.5957036458583,,,
4641.6,15901351.9687484,83.5569346688833,,,
3162.3,22771520.2740657,83.625753585901,,,
2154.4,32574457.1258126,83.8737481130552,,,
1467.8,46637253.1375568,83.5094915430751,,,
1000,67247277.9879635,82.6421961953591,,,
681.29,95885208.0907366,82.989799706028,,,
464.16,137028388.687289,82.6402568076886,,,
316.23,193761068.447432,79.4915587906495,,,
215.44,278364988.645056,80.4531072376199,,,
146.78,388747629.542663,78.4619257630343,,,
100,542428161.706521,77.5517951956888,,,
68.129,754904122.605732,74.1940285951004,,,
46.416,947269911.732058,59.5126056677662,,,
31.623,1492677540.62829,66.9894000530287,,,
21.544,2029048629.85766,64.7049354320368,,,
14.678,2745757597.06442,64.4464651290806,,,
10,3028284464.4057,49.8678866025702,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1256082.84578891,80.2901662099422,471390,2091800000,2.5601E-12
68129,1733305.33701344,76.5711067521412,,,
46416,2329014.24760674,74.4874539970461,,,
31623,3122820.73008642,74.0027806443479,,,
21544,4210652.83665512,75.0601757568465,,,
14678,5752823.71436896,76.0925256473903,,,
10000,8010717.71530733,77.3902421297751,,,
6812.9,11166124.5636633,78.8304499552733,,,
4641.6,15673036.253414,79.9214158671089,,,
3162.3,22379111.8753189,80.496015091669,,,
2154.4,31878737.6313477,81.0546916937104,,,
1467.8,45667445.8447446,81.3738819951288,,,
1000,65203803.0594099,80.9370093659054,,,
681.29,93042013.7796856,80.6621049973412,,,
464.16,132355387.492903,78.8147795239499,,,
316.23,189295606.424867,77.3802216918181,,,
215.44,263848151.301594,76.0721400376115,,,
146.78,366586519.216828,73.1003007906504,,,
100,503399478.689233,69.9696259359826,,,
68.129,662982225.224418,65.6734635761879,,,
46.416,894755294.968632,63.2855061283802,,,
31.623,1117040433.76972,60.2679182202443,,,
21.544,1466414145.87773,55.7137784296694,,,
14.678,1849411132.34282,52.3576542659841,,,
10,2427690263.01571,53.1522723362954,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,772781.337474079,84.3219926786518,157210,2271400000,3.3434E-12
68129,1105718.07027095,82.9931274459745,,,
46416,1567418.29657699,82.5344709351234,,,
31623,2216771.46073826,82.4443437727321,,,
21544,3155463.59412679,82.3866929893111,,,
14678,4463211.63892062,82.4070470067725,,,
10000,6379134.04166031,82.2885189839621,,,
6812.9,9077964.84618518,82.3952463113964,,,
4641.6,12925493.6417613,82.5595905658037,,,
3162.3,18515014.7177494,82.1481577759768,,,
2154.4,26276497.0508816,82.0281944374701,,,
1467.8,37431848.703926,81.0974514603253,,,
1000,53081402.9823488,80.1922270124089,,,
681.29,75168829.6025034,79.3801920297398,,,
464.16,106528582.721369,78.071511508465,,,
316.23,146712587.308888,76.7722432740041,,,
215.44,203205885.978078,75.8140514396906,,,
146.78,283269783.167855,73.8492651543227,,,
100,386987256.569067,72.8027707068318,,,
68.129,530561778.357055,71.0035394674044,,,
46.416,727880774.297633,68.0480179504871,,,
31.623,944720946.564429,66.0970689609443,,,
21.544,1295234313.38822,63.3239146871305,,,
14.678,1645748824.25489,60.9472713036416,,,
10,2247550081.41846,56.5569479282144,,,
