f,Z,Phi,Rs,Rct,C
681.29,22317081.99,75.31096334,,,
464.16,30855051.44,76.51829342,,,
316.23,43022541.9,77.58639728,,,
215.44,60386062.99,78.30747774,,,
146.78,85029328.76,78.89870728,,,
100,119928173,78.87299601,,,
68.129,169436317.5,78.85893227,,,
46.416,237479837.7,78.59161588,,,
31.623,339320845.9,78.33228717,,,
21.544,469703816.8,77.05258061,,,
14.678,663580764.8,75.05318412,,,
10,909547127.5,73.52081887,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,224639.44,76.05912326,106260,274580000,1.72E-11
68129,312189.8065,74.7546067,,,
46416,428827.7778,73.65227533,,,
31623,583456.9367,72.61582408,,,
21544,790812.0201,71.86764629,,,
14678,1061927.323,71.28313653,,,
10000,1425961.92,71.22249851,,,
6812.9,1912296.336,71.72119775,,,
4641.6,2581401.337,72.81808978,,,
3162.3,3520823.124,74.15948686,,,
2154.4,4855757.653,75.6146051,,,
1467.8,6773646.917,76.58522512,,,
1000,9486273.225,77.23429452,,,
681.29,13328888.43,77.50979065,,,
464.16,18861269.4,77.04802554,,,
316.23,26494150.9,76.4393,,,
215.44,36916964.99,75.12014281,,,
146.78,52166332.1,73.33483102,,,
100,67481309.77,68.08105031,,,
68.129,94497185.33,65.97728957,,,
46.416,139893479.6,66.36827536,,,
31.623,151406875.8,50.4905328,,,
21.544,217391732.3,53.76774944,,,
14.678,261348630.4,41.05576739,,,
10,307157391.3,35.19043109,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,305103.0674,58.23030817,203660,1459400,1.25E-11
68129,385426.1902,52.85927732,,,
46416,474028.763,48.26371643,,,
31623,571891.6782,44.17947217,,,
21544,678928.9157,40.59039249,,,
14678,794282.9952,37.2930704,,,
10000,922572.6417,34.27554078,,,
6812.9,1058303.541,31.38843955,,,
4641.6,1199844.408,28.47819871,,,
3162.3,1338282.154,25.65259421,,,
2154.4,1468835.576,23.10706625,,,
1467.8,1584311.728,21.0837718,,,
1000,1688238.846,20.05093589,,,
681.29,1785352.764,20.19703575,,,
464.16,1887188.326,21.74777937,,,
316.23,2013073.727,24.90277619,,,
215.44,2192396.53,29.68516078,,,
146.78,2471189.157,35.69407429,,,
100,2902937.618,42.52257831,,,
68.129,3562894.858,49.15925149,,,
46.416,4537069.102,54.92798145,,,
31.623,5942863.875,59.4942075,,,
21.544,7913208.41,62.8023109,,,
14.678,10630419.37,65.00462091,,,
10,14325727.17,66.31666396,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,162452.8263,31.06587378,210900,28534000,8.15E-10
68129,178045.3538,25.96673491,,,
46416,191582.1146,22.416637,,,
31623,204141.703,20.19315294,,,
21544,216873.4011,18.9622376,,,
14678,229713.9955,18.60183614,,,
10000,244099.3975,19.0986903,,,
6812.9,260000.5689,20.38435325,,,
4641.6,278448.2273,22.58844179,,,
3162.3,301256.9226,25.88151464,,,
2154.4,331915.6381,30.31667512,,,
1467.8,375834.5509,35.65054476,,,
1000,439305.751,41.66920192,,,
681.29,532244.4621,47.80137646,,,
464.16,667295.3895,53.63568745,,,
316.23,861008.0262,58.8679316,,,
215.44,1138243.314,63.28923006,,,
146.78,1533767.93,66.7814469,,,
100,2095836.96,69.26270692,,,
68.129,2879265.485,70.94035351,,,
46.416,3964282.286,71.84001577,,,
31.623,5445840.939,72.17383758,,,
21.544,7460047.894,72.14425639,,,
14.678,10169504.54,72.00754784,,,
10,13832217.19,71.84327124,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,156892.5716,31.82321371,207030,27024000,7.51E-10
68129,172333.1442,27.51786687,,,
46416,186583.8407,24.88209903,,,
31623,200964.0575,23.59874331,,,
21544,216951.6997,23.44527764,,,
14678,234699.0511,24.12210629,,,
10000,256664.91,25.64593179,,,
6812.9,284090.4923,27.71735966,,,
4641.6,318886.2455,30.1064386,,,
3162.3,362487.7975,32.66285566,,,
2154.4,416497.6601,35.32230144,,,
1467.8,483452.9359,38.14418781,,,
1000,567106.4761,41.4978254,,,
681.29,675829.0564,45.37983912,,,
464.16,823678.7498,49.64073417,,,
316.23,1029254.494,53.94808612,,,
215.44,1314789.278,58.03798741,,,
146.78,1713005.695,61.76720419,,,
100,2274087.567,64.93176821,,,
68.129,3063387.779,67.59959888,,,
46.416,4168826.816,69.56181347,,,
31.623,5713563.404,70.82211385,,,
21.544,7849861.773,71.43493763,,,
14.678,10782129.13,71.47182171,,,
10,14758957.26,71.06009185,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,375735.3384,74.43535983,199360,42705000,1.20E-11
68129,514665.3936,73.13106644,,,
46416,702305.1759,72.12044333,,,
31623,956500.8792,71.09901671,,,
21544,1297157.047,69.568795,,,
14678,1744243.822,67.95492453,,,
10000,2331836.638,66.14052605,,,
6812.9,3082600.15,64.26976627,,,
4641.6,4045124.605,62.47987712,,,
3162.3,5252654.745,60.65496204,,,
2154.4,6753672.857,58.79644406,,,
1467.8,8609023.044,57.12940957,,,
1000,10908325.76,55.71177046,,,
681.29,13761918.85,54.59419158,,,
464.16,17329652.25,53.64175656,,,
316.23,21706468.62,52.59016804,,,
215.44,27189122.33,51.61312686,,,
146.78,33879422.04,50.24282623,,,
100,41985852.36,48.98698085,,,
68.129,51894006.2,47.615342,,,
46.416,63845485.97,45.91978486,,,
31.623,77610305.06,43.7741996,,,
21.544,93125651.57,41.17107842,,,
14.678,109477194.3,38.78523158,,,
10,127055143.2,37.02261681,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,415029.064413886,74.9502016039774,206850,20510000,8.3975E-12
68129,569540.467767835,73.010880952365,,,
46416,775554.549406001,71.428326609019,,,
31623,1049192.27956862,69.8026306384539,,,
21544,1420586.19484889,67.8959982242732,,,
14678,1895282.06710348,65.7858925804066,,,
10000,2515739.94894412,63.4088822737901,,,
6812.9,3290902.79970524,60.8802510945483,,,
4641.6,4250804.57337487,58.1625888584475,,,
3162.3,5418017.43616865,55.3897681824973,,,
2154.4,6813165.14884988,52.6104788011705,,,
1467.8,8442941.79636522,49.8973723221125,,,
1000,10340150.540671,47.4596488788927,,,
681.29,12517780.0755524,45.2292324352655,,,
464.16,15018326.1726097,43.2546130413684,,,
316.23,17837980.3166666,41.7537572864792,,,
215.44,21007784.0783128,40.6421818454257,,,
146.78,24647002.097937,39.9814059571964,,,
100,28941222.8151399,39.9707955067868,,,
68.129,34132456.1993472,40.4675976732183,,,
46.416,40528369.3096951,41.0301150123746,,,
31.623,48237314.0781937,41.538265514743,,,
21.544,57434197.8610634,42.1876879558849,,,
14.678,68704493.3472943,43.1151212968097,,,
10,82734184.5830007,44.2531125553644,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,484254.872546795,80.1408644967207,183040,301310000,6.996E-12
68129,677783.783559688,77.9409461778029,,,
46416,932132.800776648,76.5477337305062,,,
31623,1279243.21267121,75.4325379245012,,,
21544,1752862.09531032,74.7284562799511,,,
14678,2390381.93743349,74.2035403337255,,,
10000,3276269.53252976,73.9571865275267,,,
6812.9,4481055.05368194,73.7698938646244,,,
4641.6,6130776.47859719,74.1088229181628,,,
3162.3,8415357.16019667,74.0775032386902,,,
2154.4,11524866.4697702,74.0136946466021,,,
1467.8,15873917.0632173,74.0878813762891,,,
1000,21871838.7711439,73.5412433129596,,,
681.29,30238381.9481616,73.2724803444001,,,
464.16,41633485.8041377,73.2861048570085,,,
316.23,57433377.9551858,68.0163934407865,,,
215.44,79218106.0277612,69.2352444183394,,,
146.78,107387381.757043,63.5997277483707,,,
100,145937519.059847,60.6987457761069,,,
68.129,179317478.941561,49.2723110361811,,,
46.416,212896463.344144,41.4227844025732,,,
31.623,235622271.88723,32.6831722654205,,,
21.544,381191516.949138,37.5576157700031,,,
14.678,419839412.354588,29.889807037673,,,
10,700085960.639848,34.1346508421673,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,432454.121341904,80.2962033807362,144660,127900000,6.4997E-12
68129,605572.287000645,78.6286132106743,,,
46416,841725.228095464,77.6385595351466,,,
31623,1163233.43123122,77.0702348232256,,,
21544,1615188.09744417,76.7512718290715,,,
14678,2223623.7164791,76.2615516794284,,,
10000,3081149.15539753,75.931556276756,,,
6812.9,4259452.19546886,75.6392967077198,,,
4641.6,5916539.02650069,75.0957765492924,,,
3162.3,8206893.49050379,74.2891085697051,,,
2154.4,11379378.1950335,73.5313753145543,,,
1467.8,15732925.2140434,72.8492460039654,,,
1000,21725426.2458198,69.6292631269358,,,
681.29,29976031.1952081,69.6136355069425,,,
464.16,41354132.4182494,71.0853772452085,,,
316.23,56668977.1255292,67.5390591864955,,,
215.44,77262006.3409206,63.9228420864127,,,
146.78,81674208.9909912,44.0123830940572,,,
100,91827793.8704039,38.1830600623877,,,
68.129,107670932.387832,34.1930809752466,,,
46.416,119908203.566369,32.1248178675916,,,
31.623,140975967.11989,30.2742499631716,,,
21.544,145678537.527707,30.9625981113323,,,
14.678,156766752.464453,32.088256055923,,,
10,188335126.285556,31.2907162703572,,,
