f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,131258,87.7614,6890,1.03E+10,1.29E-11
68129,192647,88.082,,,
46416,281902,88.3793,,,
31623,412259,88.5573,,,
21544,602680,88.7024,,,
14678,879681,88.7116,,,
10000,1.29E+06,88.759,,,
6812.9,1.88E+06,88.7823,,,
4641.6,2.75E+06,88.7968,,,
3162.3,4.02E+06,88.8016,,,
2154.4,5.88E+06,88.7179,,,
1467.8,8.57E+06,88.5507,,,
1000,1.25E+07,88.5501,,,
681.29,1.83E+07,88.5136,,,
464.16,2.66E+07,88.3866,,,
316.23,3.89E+07,88.2974,,,
215.44,5.65E+07,88.1561,,,
146.78,8.24E+07,87.846,,,
100,1.19E+08,87.9085,,,
68.129,1.74E+08,87.5119,,,
46.416,2.53E+08,87.2339,,,
31.623,3.66E+08,87.2493,,,
21.544,5.31E+08,86.0721,,,
14.678,7.79E+08,86.132,,,
10,1.12E+09,85.1494,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,132477,87.6785,7250,9250000000,1.29E-11
68129,194265,88.0226,,,
46416,284323,88.3013,,,
31623,415848,88.5047,,,
21544,607594,88.6268,,,
14678,888012,88.635,,,
10000,1.30E+06,88.6767,,,
6812.9,1.90E+06,88.7213,,,
4641.6,2.77E+06,88.6838,,,
3162.3,4.05E+06,88.6259,,,
2154.4,5.91E+06,88.4943,,,
1467.8,8.62E+06,88.4014,,,
1000,1.26E+07,88.3519,,,
681.29,1.83E+07,88.3169,,,
464.16,2.67E+07,88.1946,,,
316.23,3.89E+07,87.9671,,,
215.44,5.68E+07,87.8602,,,
146.78,8.23E+07,87.5385,,,
100,1.19E+08,87.2561,,,
68.129,1.73E+08,87.1634,,,
46.416,2.52E+08,86.9389,,,
31.623,3.68E+08,86.8666,,,
21.544,5.30E+08,86.0863,,,
14.678,7.71E+08,85.6483,,,
10,1.10E+09,84.6588,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,135046,87.6734,7510,8210000000,1.27E-11
68129,198242,88.0256,,,
46416,290010,88.2592,,,
31623,424333,88.4858,,,
21544,620779,88.5316,,,
14678,905123,88.5611,,,
10000,1.32E+06,88.5914,,,
6812.9,1.93E+06,88.6273,,,
4641.6,2.82E+06,88.5533,,,
3162.3,4.12E+06,88.5528,,,
2154.4,6.01E+06,88.4784,,,
1467.8,8.77E+06,88.302,,,
1000,1.28E+07,88.1393,,,
681.29,1.86E+07,88.1111,,,
464.16,2.71E+07,87.9133,,,
316.23,3.95E+07,87.621,,,
215.44,5.74E+07,87.4387,,,
146.78,8.33E+07,87.1602,,,
100,1.21E+08,86.7312,,,
68.129,1.76E+08,86.6346,,,
46.416,2.54E+08,86.4195,,,
31.623,3.70E+08,86.2713,,,
21.544,5.33E+08,84.996,,,
14.678,7.57E+08,84.6538,,,
10,1.13E+09,84.5693,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,128762.559,87.5266185,7579.7,6259500000,1.34E-11
68129,188749.407,87.9131735,,,
46416,276071.451,88.1712229,,,
31623,403721.239,88.3631471,,,
21544,590099.734,88.5232215,,,
14678,860640.342,88.4647214,,,
10000,1258454.1,88.4925362,,,
6812.9,1837591.08,88.5141433,,,
4641.6,2679777.65,88.5018542,,,
3162.3,3910799.1,88.4533473,,,
2154.4,5705894.63,88.3475278,,,
1467.8,8323254.72,88.138032,,,
1000,12119373.2,88.084996,,,
681.29,17649963.8,87.8754894,,,
464.16,25700102.3,87.7064884,,,
316.23,37410693,87.5565414,,,
215.44,54312741.5,87.2534217,,,
146.78,78712511.3,86.9253008,,,
100,113665753,86.6841753,,,
68.129,165111325,86.2762601,,,
46.416,239676463,86.0863903,,,
31.623,347484001,85.397876,,,
21.544,500778308,83.9334675,,,
14.678,717412788,84.1547339,,,
10,1027856146,82.7555739,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,120686.418,87.1385324,8348.3,2821500000,1.55E-11
68129,176635.214,87.5292863,,,
46416,257992.727,87.8689581,,,
31623,376748.678,88.1101642,,,
21544,550061.168,88.2836059,,,
14678,800995.898,88.2412341,,,
10000,1171090.43,88.25148,,,
6812.9,1708257.69,88.2634803,,,
4641.6,2493672.65,88.125437,,,
3162.3,3635502.82,88.0304775,,,
2154.4,5297279.98,87.7532328,,,
1467.8,7704332.17,87.3180142,,,
1000,11217933.8,86.9651059,,,
681.29,16282558.8,86.4154505,,,
464.16,23597102.6,85.6425244,,,
316.23,33998594.8,84.7603781,,,
215.44,48904419.7,83.6356254,,,
146.78,69390645.2,82.2606017,,,
100,97705693.9,81.1698222,,,
68.129,136701777,80.7337485,,,
46.416,191061550,80.8013785,,,
31.623,269329488,81.1063712,,,
21.544,383328458,81.0121928,,,
14.678,549380053,80.860383,,,
10,760152856,80.7306768,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,119724.5418,86.56599958,8512.6,39408000000,1.26E-11
68129,174591.519,86.91407375,,,
46416,253633.614,87.25677799,,,
31623,368091.0283,87.67495564,,,
21544,534518.2289,88.02513681,,,
14678,774214.3671,88.58620451,,,
10000,1127785.898,89.46014797,,,
6812.9,1647573.819,90.64940634,,,
4641.6,2426580.525,92.02906816,,,
3162.3,3608408.399,93.52995893,,,
2154.4,5425272.173,94.82690636,,,
1467.8,8234069.738,95.79773419,,,
1000,12572785.2,96.1278965,,,
681.29,19098437.07,95.71847913,,,
464.16,28783047.49,94.72363241,,,
316.23,42834002.04,93.691746,,,
215.44,63297212.36,92.92523711,,,
146.78,92668426.12,92.4405372,,,
100,136368222.4,92.61441005,,,
68.129,201943578.4,93.88869085,,,
46.416,306965348.3,95.88351636,,,
31.623,479028698.1,97.53841849,,,
21.544,788205126.8,95.51562398,,,
14.678,1346373657,87.50384077,,,
10,2206612862,75.34628939,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,122864.3357,87.17974179,8716.6,3288800000,1.48E-11
68129,179889.7592,87.52625328,,,
46416,262875.9624,87.79867869,,,
31623,382978.9239,87.91844405,,,
21544,558887.4436,88.05174257,,,
14678,813657.3322,88.01511243,,,
10000,1187305.128,87.99957623,,,
6812.9,1728713.182,87.98383852,,,
4641.6,2520343.746,87.95660741,,,
3162.3,3672878.708,87.83919747,,,
2154.4,5345204.46,87.61959721,,,
1467.8,7765291.038,87.28710736,,,
1000,11288926.76,87.04299807,,,
681.29,16384112.37,86.69385552,,,
464.16,23720726.11,86.21343151,,,
316.23,34247914.62,85.64201241,,,
215.44,49347570.97,85.07807206,,,
146.78,70772506.9,84.56357383,,,
100,101261331.2,84.09076781,,,
68.129,145149964.6,83.64523032,,,
46.416,207184857.8,82.86621477,,,
31.623,295913636.6,82.21787492,,,
21.544,420997970.9,81.80680891,,,
14.678,608927692.7,80.54311664,,,
10,859200081.3,78.91128632,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,271235.954901855,80.4458327376513,71693,8709400,8.6263E-12
68129,385751.338507422,79.5315878664308,,,
46416,549398.41080504,78.2943104990649,,,
31623,774239.275704908,76.1028441017978,,,
21544,1083668.57063788,73.3228637300089,,,
14678,1499486.28303823,69.5656132467868,,,
10000,2015544.70794464,64.5292774900623,,,
6812.9,2631351.3027623,59.2057949469731,,,
4641.6,3351564.51017011,54.2015050389748,,,
3162.3,4100412.53081764,49.3507460398121,,,
2154.4,4830581.30168375,45.526970534424,,,
1467.8,5652401.88284444,44.0444168085755,,,
1000,6646513.90200325,44.5958247072866,,,
681.29,7901582.00805758,46.6415689546677,,,
464.16,9598530.24632224,49.6336645356279,,,
316.23,12033812.2319797,51.8438760463738,,,
215.44,15142824.8981603,53.1531389633645,,,
146.78,18962581.904852,52.4071038471414,,,
100,23414534.808411,52.2247325624392,,,
68.129,28806097.1566642,54.341353564656,,,
46.416,35961866.9464891,57.4019234652375,,,
31.623,46005794.300456,62.4733653616263,,,
21.544,61275183.6281714,65.9592843966482,,,
14.678,80493802.4717733,66.2494241395947,,,
10,114444851.768251,69.1988758195011,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,467309.847775616,87.0016565906492,125540,1184300000,1.4962E-11
68129,682837.492391461,85.4915784468035,,,
46416,992656.333491414,83.8092002701902,,,
31623,1426917.52103167,81.7864599074741,,,
21544,2050053.39617041,78.9967364036501,,,
14678,2887630.11130964,75.2712977292813,,,
10000,4014178.09439203,71.0697944764713,,,
6812.9,5349639.92979889,65.6433712898673,,,
4641.6,7015248.12538334,61.3186010054523,,,
3162.3,8772450.048766,56.9660349523738,,,
2154.4,10194278.6642039,54.2497265992337,,,
1467.8,12563428.6645932,54.6252872568914,,,
1000,15261029.9479912,57.5275903974946,,,
681.29,19382164.2495789,61.9268360592971,,,
464.16,25732234.3606807,66.3433986492765,,,
316.23,34628263.4416435,70.8846233603931,,,
215.44,48712762.3532257,72.5801623290978,,,
146.78,67685755.7593365,74.6335948563619,,,
100,94559203.6727562,76.0263718425419,,,
68.129,132440604.169678,75.8046103084933,,,
46.416,184522915.275075,75.5566647062165,,,
31.623,253572447.363007,74.7537652327899,,,
21.544,353276362.161254,74.6256928638099,,,
14.678,478180012.350613,73.5117821082413,,,
10,665650236.572854,73.1366985365331,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,122039.008936488,80.6824165341341,47495,8148000,2.483E-11
68129,174789.31518046,78.6997182961647,,,
46416,246591.750591893,76.1484540388205,,,
31623,340487.701169236,72.8738435517407,,,
21544,458134.070496895,69.6578123836716,,,
14678,604185.139561829,67.0652207295787,,,
10000,793100.36616839,65.3420957165795,,,
6812.9,1043295.04405294,64.0431850465399,,,
4641.6,1380189.46061256,62.5637091725666,,,
3162.3,1817904.27529231,60.1016505142007,,,
2154.4,2374503.37920211,56.7113137598721,,,
1467.8,3047044.62255572,52.5704300169223,,,
1000,3803771.6039604,47.8456211659485,,,
681.29,4584499.74608113,43.659705220243,,,
464.16,5394927.69346248,38.9905829862294,,,
316.23,6246456.03476525,36.1725843147106,,,
215.44,7279894.8677532,34.6137181386659,,,
146.78,8501022.63480921,32.0893146464304,,,
100,9785368.0969638,28.9381008493405,,,
68.129,10614965.1125061,26.9854658800683,,,
46.416,12457636.9402421,26.9784244393449,,,
31.623,13652910.1434207,24.9225290240969,,,
21.544,15608224.820361,25.2177351855974,,,
14.678,16695414.146007,25.7637478932662,,,
10,20563181.0936764,27.0285059932694,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,38795.899735184,41.0307138340418,32936,74653,1.5477E-10
68129,45903.9856822965,35.9154936242553,,,
46416,52668.6821750741,30.8575977599152,,,
31623,58784.9590645266,26.2302478528778,,,
21544,64751.1201136156,22.2549285842952,,,
14678,68983.1250853076,19.2517870765003,,,
10000,73034.9424646629,17.3767966406264,,,
6812.9,77371.0771236354,16.3912209189449,,,
4641.6,82194.2663824731,15.941364877535,,,
3162.3,87674.0976469349,15.7215236876529,,,
2154.4,92669.7853587374,15.6836331949744,,,
1467.8,98585.4819334832,15.6128881338594,,,
1000,104186.03849099,15.9024918901993,,,
681.29,110166.405093278,16.801914344362,,,
464.16,116760.815283016,18.5026558412259,,,
316.23,125063.741801911,20.8478166628569,,,
215.44,135067.471789668,24.307863440103,,,
146.78,150276.038449456,27.9742331336394,,,
100,171548.547149373,31.8426251815502,,,
68.129,201158.118924277,35.1664584853509,,,
46.416,241733.039426072,37.2979124351818,,,
31.623,294306.321672908,38.0134339636401,,,
21.544,355661.136457034,36.6613423704187,,,
14.678,423151.499266339,34.0910282410674,,,
10,477003.714000999,29.295441389988,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,129562.577309035,85.9922768870611,13587,131000000,1.935E-11
68129,188924.266666538,85.905214758503,,,
46416,274348.874792108,85.6423205294636,,,
31623,554451.010795742,90.5465040139275,,,
21544,791586.295942876,89.4846170988451,,,
14678,1116180.60330155,88.158002850152,,,
10000,1577821.17708851,85.4289287091136,,,
6812.9,2217976.59027358,83.3890470660403,,,
4641.6,3046061.97995778,81.1243095263151,,,
3162.3,4169734.30035855,80.0592600471167,,,
2154.4,5710076.22284809,79.5134568354203,,,
1467.8,7410898.92734453,78.2756283612342,,,
1000,8116279.27245995,77.5394576734351,,,
681.29,11284448.8930161,76.1952137249254,,,
464.16,15470409.0892977,73.7698370082359,,,
316.23,21134410.20595,71.0140547774756,,,
215.44,28594736.7133005,68.1611827649572,,,
146.78,38170904.382508,65.4628690890563,,,
100,50578146.7771339,62.7100807301165,,,
68.129,66194446.725792,59.5316439783814,,,
46.416,85965525.1669935,56.3304014787464,,,
31.623,108127004.296039,51.8899024630923,,,
21.544,134512995.125614,47.5995170244586,,,
14.678,163839050.562928,44.3135985833316,,,
10,197745337.236041,41.2749159677065,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,138452.256175513,87.6634132117405,16042,144400000,1.6249E-11
68129,204617.698602853,87.8742550208568,,,
46416,303350.966778716,87.6354353635058,,,
31623,449600.811278994,86.3434030565735,,,
21544,659474.381107998,83.8104973908381,,,
14678,935794.069276643,80.2977147501939,,,
10000,1286447.26851339,77.4472138508134,,,
6812.9,1730474.96211562,76.2414093077992,,,
4641.6,2333864.45322987,76.7370992402745,,,
3162.3,3200209.71806339,78.245252645254,,,
2154.4,4458897.54660853,80.205774722549,,,
1467.8,6307715.70603135,82.0090579548236,,,
1000,7953995.40045758,83.3289715520009,,,
681.29,12329221.9390951,84.2971213347402,,,
464.16,17820878.054185,83.938530350971,,,
316.23,25954837.9192271,82.3071210803176,,,
215.44,38116790.2666818,80.1723304092717,,,
146.78,55833434.8071033,75.7995805124339,,,
100,79425841.4923977,66.5754204175508,,,
68.129,103963245.580997,53.160025659154,,,
46.416,117360043.555131,37.7671295895912,,,
31.623,123596297.469496,26.7907559507765,,,
21.544,127819317.37107,20.3269005807032,,,
14.678,122349777.198868,15.7014027678528,,,
10,144500883.281807,13.8001921673979,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,77920.7314709799,71.7614682795131,21534,464330,2.5571E-11
68129,109243.343199543,68.1097521270059,,,
46416,149606.830427307,62.6677722109515,,,
31623,197836.761564412,55.5785594587993,,,
21544,248387.674867848,47.0837277484154,,,
14678,292906.651675515,38.3219185884498,,,
10000,327198.324753797,30.7182699231204,,,
6812.9,356927.938034148,25.2907489601213,,,
4641.6,374652.648731819,21.489169233569,,,
3162.3,389260.916037334,19.5059122313657,,,
2154.4,404375.153583068,19.0488290036977,,,
1467.8,424381.639727293,19.5710754082881,,,
1000,451767.573117512,20.9058889530053,,,
681.29,487525.14246392,22.5353133811627,,,
464.16,533356.227866121,24.1075210104165,,,
316.23,588592.472875109,25.4800618115402,,,
215.44,653689.370988816,26.648298491043,,,
146.78,731105.117624281,27.6461217268551,,,
100,813163.194271487,28.6169007810142,,,
68.129,919287.785206538,29.899725042304,,,
46.416,1047383.20838359,31.5263257073597,,,
31.623,1202419.85258179,33.1880321236165,,,
21.544,1390559.16278601,34.7443448526609,,,
14.678,1593469.49035433,36.7278112690385,,,
10,1873785.43069091,38.2584554444195,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,95934.7728278111,66.7434533347482,-2892.6,241580,1.3918E-11
68129,133737.85542431,58.3620131634288,,,
46416,176226.441330432,46.5719940484795,,,
31623,209182.672394639,32.5570676529264,,,
21544,221999.598319281,20.197401565373,,,
14678,219951.087915818,11.925703672605,,,
10000,215303.110339172,7.50721489172377,,,
6812.9,212132.124933371,5.43174470521514,,,
4641.6,210553.258532349,4.58447433708021,,,
3162.3,210202.952662236,4.46100690919863,,,
2154.4,211370.81955288,4.76396957299827,,,
1467.8,214170.080671405,5.27367507686682,,,
1000,218295.092636729,6.08576927032269,,,
681.29,223083.660795252,7.11107839715305,,,
464.16,229031.940086484,8.34283072314745,,,
316.23,236581.075595744,9.79457292040405,,,
215.44,246162.327434978,11.4879526557504,,,
146.78,258147.500273493,13.3488817235382,,,
100,273367.298095932,15.5231090833283,,,
68.129,292590.889919104,17.8670910127467,,,
46.416,316300.394932343,20.3786368489026,,,
31.623,346570.167644718,23.05560994802,,,
21.544,385701.424651401,25.6430325885131,,,
14.678,435536.558432375,27.8799475429059,,,
10,497299.058701521,29.8524003768471,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,109065.408506937,82.1190091055584,28909,23500000,2.1233E-11
68129,156716.529508314,81.516511836937,,,
46416,223480.839382235,80.6138925007805,,,
31623,315854.774272106,79.4403671516149,,,
21544,441818.535382754,78.1512650301842,,,
14678,610983.595870411,76.9900214179022,,,
10000,844106.431170244,76.1795333552763,,,
6812.9,1161044.94499813,75.9185807630068,,,
4641.6,1607108.74054107,75.8572636432549,,,
3162.3,2241688.2191616,75.6056890225036,,,
2154.4,3145132.30799187,74.8114558287392,,,
1467.8,4424809.27461124,72.9038207524395,,,
1000,6191604.55915269,69.8788858398061,,,
681.29,8549226.32278638,65.1995157393172,,,
464.16,11515434.1220997,58.9221841412975,,,
316.23,14906101.3566972,51.1536887697975,,,
215.44,18057693.5383679,41.9398224843487,,,
146.78,20669783.105833,33.1542877270649,,,
100,22683911.5097403,26.0197938931724,,,
68.129,23919101.2059693,20.5729726835888,,,
46.416,24573383.6989246,16.7581744599571,,,
31.623,24623930.2541295,14.0129256440225,,,
21.544,23884056.0641525,12.1552084955313,,,
14.678,22901242.0948373,11.1336173726542,,,
10,23051953.5807529,10.9283969811713,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,137076.171621741,86.7726974418946,11964,1047600000,1.465E-11
68129,200377.806237976,87.0391371459893,,,
46416,291844.257054521,87.2783473188487,,,
31623,424672.120613949,87.3683139271312,,,
21544,618511.579268882,87.3921467840664,,,
14678,898034.179821862,87.3019631310979,,,
10000,1307670.31904277,87.1854770570997,,,
6812.9,1897861.36572472,87.0233054794202,,,
4641.6,2756347.90242376,86.814148137721,,,
3162.3,3995727.68399728,86.4989254649633,,,
2154.4,5797556.46145934,86.0854017150851,,,
1467.8,8368894.63707012,85.4704921910454,,,
1000,12072225.1516752,84.820363607926,,,
681.29,17373257.130794,83.9744701138325,,,
464.16,24889114.4958521,83.0184944703357,,,
316.23,35494784.5926631,81.8040731252509,,,
215.44,50401540.7550951,80.5706903286758,,,
146.78,70982642.5956321,79.1521705451296,,,
100,99379864.7874785,77.7525735155347,,,
68.129,138837649.884288,76.1880469918274,,,
46.416,191447224.122396,74.6238435204299,,,
31.623,262315677.954618,73.2987247545849,,,
21.544,359443074.553608,71.3724873418895,,,
14.678,476399304.536542,69.2465785896237,,,
10,638994290.389088,68.5522512278732,,,
