f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,352247.8278,90.06224685,8248.1,16970000000,5.12E-12
68129,518144.7589,89.39025826,,,
46416,758472.8912,89.10156973,,,
31623,1108894.926,88.79000101,,,
21544,1616874.505,88.56754291,,,
14678,2356741.102,88.23193846,,,
10000,3432912.913,87.91187714,,,
6812.9,4988591.849,87.80121088,,,
4641.6,7244459.907,87.52996579,,,
3162.3,10536572.16,87.35101044,,,
2154.4,15275833.5,87.20306137,,,
1467.8,22179564.46,86.98304846,,,
1000,32016566.06,86.99133603,,,
681.29,46540450.36,86.96607906,,,
464.16,67280283.61,86.84674144,,,
316.23,97486123.75,86.71411486,,,
215.44,141937411.2,86.3060619,,,
146.78,203893241.5,86.21986102,,,
100,294208846.6,86.33720333,,,
68.129,429811612.9,85.48845842,,,
46.416,616216030.6,86.07190032,,,
31.623,858725254.4,84.83744446,,,
21.544,1226768121,85.72303047,,,
14.678,1742594132,83.4926997,,,
10,2707006660,84.22853243,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,560615.3907,89.29465037,32094,7723100000,3.82E-12
68129,822072.3514,88.44323112,,,
46416,1199386.392,87.8923053,,,
31623,1740759.301,87.49845297,,,
21544,2527735.578,87.16157909,,,
14678,3652901.152,86.73980266,,,
10000,5305137.673,86.38647821,,,
6812.9,7653847.218,85.97128361,,,
4641.6,11035109.53,85.74609215,,,
3162.3,15965134.96,85.28371226,,,
2154.4,22930845.67,84.85291055,,,
1467.8,32974944.48,84.32413855,,,
1000,47324390.02,83.95918991,,,
681.29,67687978.03,83.30145309,,,
464.16,95973844.1,82.43178405,,,
316.23,136858994.8,81.71868381,,,
215.44,192351005.9,80.95463923,,,
146.78,272788871.7,80.07069613,,,
100,377397370.1,79.83867753,,,
68.129,528434430.8,78.26988402,,,
46.416,743495025,78.6896627,,,
31.623,1057064785,77.99311741,,,
21.544,1424177240,78.06525344,,,
14.678,1920881062,76.86005831,,,
10,2931987711,81.16826282,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,801196.1794,90.31633986,36131,1536900000,2.74E-12
68129,1178143.225,88.98067944,,,
46416,1720397.371,88.09662214,,,
31623,2498625.518,87.61800632,,,
21544,3617626.746,86.95738251,,,
14678,5238234.289,86.34983389,,,
10000,7612968.205,85.79863081,,,
6812.9,10974300.37,85.33096201,,,
4641.6,15807623.71,84.33623141,,,
3162.3,22720215.1,83.95696992,,,
2154.4,32465551.34,82.67215312,,,
1467.8,46386773.49,81.54496534,,,
1000,65920047.8,80.12911948,,,
681.29,92409620.63,78.3248583,,,
464.16,128887457.1,76.3867407,,,
316.23,179122667.7,74.29880751,,,
215.44,244374793.7,71.57037759,,,
146.78,332096659.1,69.50123066,,,
100,436265477.5,67.42603454,,,
68.129,578444269.1,64.86238805,,,
46.416,743134298.3,63.72102627,,,
31.623,962713271.4,63.57029852,,,
21.544,1223765857,64.24123321,,,
14.678,1594594343,66.01708804,,,
10,2328320059,65.64623075,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,818970.719,88.83082367,85518,1055400000,2.91E-12
68129,1201743.955,87.15348157,,,
46416,1739537.532,86.11397679,,,
31623,2506363.229,85.29881647,,,
21544,3598767.883,84.57302026,,,
14678,5132157.317,83.44766018,,,
10000,7320923.646,82.71273196,,,
6812.9,10390691.72,82.19502145,,,
4641.6,14726136.28,81.77171386,,,
3162.3,20857567.12,80.95164005,,,
2154.4,29618514.46,80.50391938,,,
1467.8,41877051.15,79.40636993,,,
1000,59128253.6,78.10198468,,,
681.29,82655499.62,76.44478282,,,
464.16,114637613.9,75.01847446,,,
316.23,158223222.9,72.43446591,,,
215.44,215860615.8,69.40407213,,,
146.78,286902462.3,66.83262166,,,
100,386031458.9,64.13278745,,,
68.129,491241357.9,61.6393877,,,
46.416,627885660.2,60.12625918,,,
31.623,787178851.2,59.84338913,,,
21.544,1006062979,59.55814533,,,
14.678,1280224734,59.36480399,,,
10,1708547456,59.88095712,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,454125.7764,82.0568955,136600,1647400000,6.96E-12
68129,645342.2903,80.77094452,,,
46416,911432.1646,79.80760748,,,
31623,1277192.664,78.83935335,,,
21544,1777851.447,77.62494085,,,
14678,2449165.223,76.81184968,,,
10000,3371146.24,76.32571212,,,
6812.9,4613375.914,76.48581401,,,
4641.6,6374399.239,77.19331922,,,
3162.3,8834935.627,78.10352656,,,
2154.4,12371353.18,78.99915613,,,
1467.8,17442348.54,79.60420622,,,
1000,24662951.83,79.98748754,,,
681.29,34901011.68,80.1428531,,,
464.16,49420995.47,79.94514605,,,
316.23,70196062.01,79.48221197,,,
215.44,98796034.96,78.6671596,,,
146.78,138895213.6,77.6495338,,,
100,193373546.9,76.68028999,,,
68.129,271024256.6,74.9828194,,,
46.416,374335343.8,73.23897048,,,
31.623,506408928.2,70.86860077,,,
21.544,703002462.3,68.49336769,,,
14.678,927769572.1,64.31145715,,,
10,1257382519,61.11433522,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,351989.4892,80.76149355,108940,95321000,8.13E-12
68129,498172.6109,79.94226555,,,
46416,700889.9519,79.33977449,,,
31623,980589.5273,78.94942298,,,
21544,1377232.799,78.48016284,,,
14678,1929834.534,77.60622347,,,
10000,2709268.316,76.54404887,,,
6812.9,3773841.262,75.21914454,,,
4641.6,5217967.183,73.43571586,,,
3162.3,7142179.891,71.32219762,,,
2154.4,9662213.421,69.02599687,,,
1467.8,12933998.79,66.55486787,,,
1000,17139464.34,64.31299536,,,
681.29,22560822.58,61.93982808,,,
464.16,29498534.56,59.51832753,,,
316.23,38216025.33,56.15233354,,,
215.44,48335339.64,52.02097375,,,
146.78,61568973.63,47.11820278,,,
100,70405996.21,40.95902972,,,
68.129,86677206.77,38.0351818,,,
46.416,106390326.9,36.60289011,,,
31.623,123853402.9,22.9712212,,,
21.544,142260566,26.6118774,,,
14.678,142016174.3,21.49367304,,,
10,151914683.8,19.02481485,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,259452.8752,50.81592786,176570,924540,1.41E-11
68129,323120.5572,47.4956684,,,
46416,396340.3849,43.91815272,,,
31623,476240.8254,40.11580447,,,
21544,559796.874,36.16644007,,,
14678,642849.3663,32.23632084,,,
10000,725412.058,28.79245933,,,
6812.9,804505.2178,25.87052124,,,
4641.6,878748.9699,23.5860913,,,
3162.3,949487.158,22.06543256,,,
2154.4,1018414.773,21.46671153,,,
1467.8,1087855.964,21.87038432,,,
1000,1165977.689,23.57694302,,,
681.29,1263343.269,26.51172023,,,
464.16,1393509.653,30.63671294,,,
316.23,1574221.959,35.77512684,,,
215.44,1836711.479,41.65345922,,,
146.78,2224340.482,47.72283722,,,
100,2792914.278,53.7339184,,,
68.129,3622907.037,58.94274935,,,
46.416,4813532.739,63.05961653,,,
31.623,6499411.101,66.01472491,,,
21.544,8848740.964,67.97345638,,,
14.678,12090701.05,69.04258396,,,
10,16530923.16,69.36916329,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,249060.2249,39.1114365,161880,376400,1.55E-11
68129,290178.4368,34.12703654,,,
46416,330745.1141,29.49644979,,,
31623,367428.1555,25.18672089,,,
21544,399139.4064,21.493199,,,
14678,425043.511,18.57603945,,,
10000,448161.0908,16.72441177,,,
6812.9,468760.0755,15.89066613,,,
4641.6,489339.7353,16.09916393,,,
3162.3,511708.2105,17.4047036,,,
2154.4,538260.9125,19.91166413,,,
1467.8,573792.4387,23.65549437,,,
1000,625081.7206,28.83641769,,,
681.29,703425.5815,35.17516755,,,
464.16,823487.9786,42.17877964,,,
316.23,1006569.673,49.18322825,,,
215.44,1279098.451,55.59675589,,,
146.78,1679447.917,61.04661793,,,
100,2261027.114,65.30463704,,,
68.129,3085740.829,68.47243566,,,
46.416,4249323.518,70.59566236,,,
31.623,5878513.117,71.86952037,,,
21.544,8126413.767,72.43532265,,,
14.678,11235292.43,72.41434825,,,
10,15497579.86,71.96883875,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,345532.1436,47.28970893,507090,48600000,5.00E-10
68129,416288.2117,41.6489493,,,
46416,488312.1464,36.23508429,,,
31623,555503.8173,31.10262347,,,
21544,613987.9753,26.50015317,,,
14678,661977.6828,22.70821515,,,
10000,703865.711,20.09500786,,,
6812.9,739069.0548,18.66845587,,,
