f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,106898.5353,88.09637772,4476.7,43244000000,1.54E-11
68129,157103.8538,88.43127456,,,
46416,230115.71,88.72624528,,,
31623,336731.8995,88.92021075,,,
21544,493779.4806,89.06643062,,,
14678,720909.4101,89.09223621,,,
10000,1056422.651,89.16816625,,,
6812.9,1547029.561,89.23056807,,,
4641.6,2265814.05,89.29270644,,,
3162.3,3315536.678,89.34996812,,,
2154.4,4854089.732,89.30554295,,,
1467.8,7108621.78,89.24753584,,,
1000,10400885.37,89.29196315,,,
681.29,15230789.03,89.2237905,,,
464.16,22292062.74,89.35180378,,,
316.23,32592961.74,89.2404851,,,
215.44,47720798.97,89.16717758,,,
146.78,69712505.77,88.94004808,,,
100,102157698.8,89.05544998,,,
68.129,149307077.1,88.98545289,,,
46.416,217378820.8,89.09330524,,,
31.623,317393918.7,88.94745127,,,
21.544,468444193.7,88.73913083,,,
14.678,666166537.5,89.64416416,,,
10,1015155743,89.28438432,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,101628.7122,87.75483063,5386.8,12151000000,1.66E-11
68129,149100.0681,88.07662176,,,
46416,218189.4673,88.35745867,,,
31623,318812.9773,88.51181397,,,
21544,466501.2048,88.6723738,,,
14678,680260.1089,88.64146353,,,
10000,994500.5058,88.68340752,,,
6812.9,1452338.489,88.76785059,,,
4641.6,2122062.521,88.79266141,,,
3162.3,3102522.206,88.79018974,,,
2154.4,4536527.227,88.82648796,,,
1467.8,6619362.667,88.71773711,,,
1000,9668638.159,88.71696314,,,
681.29,14133541.12,88.65723124,,,
464.16,20636166.94,88.59816714,,,
316.23,30041633.7,88.60151697,,,
215.44,43793018.44,88.40656909,,,
146.78,64043988.35,88.29588093,,,
100,93407703.52,88.31928286,,,
68.129,135865063.5,88.08212246,,,
46.416,198439949.7,87.63003596,,,
31.623,289256518.3,87.41190756,,,
21.544,422200725.9,87.37973548,,,
14.678,606766143.9,86.79507629,,,
10,885835408.7,87.62269324,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,607522.6793,88.24006993,58428,601230000,3.65E-12
68129,888932.6582,87.2037562,,,
46416,1288698.574,86.66824348,,,
31623,1861950.551,85.95389053,,,
21544,2688329.141,85.45335531,,,
14678,3859276.959,84.70162997,,,
10000,5574120.416,84.03478307,,,
6812.9,7973083.232,83.08345496,,,
4641.6,11365376.7,82.28078856,,,
3162.3,16158704.95,81.30268911,,,
2154.4,22888909.66,80.48263217,,,
1467.8,32150024.72,78.90139916,,,
1000,45346036.02,77.55681265,,,
681.29,63428424.72,75.77762582,,,
464.16,87989445.9,73.64313604,,,
316.23,121818360.8,71.15001427,,,
215.44,166470050.2,67.19613037,,,
146.78,217689496.3,64.38938778,,,
100,284993238,61.28368342,,,
68.129,356009243.5,58.07538278,,,
46.416,440261805.3,56.39333834,,,
31.623,541797520.7,56.60777171,,,
21.544,664255489.2,59.38087558,,,
14.678,844622928.2,62.77676785,,,
10,1127544849,67.37519422,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,645913.5081,86.94615739,91835,519120000,3.68E-12
68129,937088.6656,85.48037927,,,
46416,1340987.088,84.6809966,,,
31623,1917160.477,84.15099256,,,
21544,2740364.423,83.90832906,,,
14678,3911242.266,83.14128079,,,
10000,5599493.782,82.56938841,,,
6812.9,7946920.324,82.0394297,,,
4641.6,11309107.82,81.34620949,,,
3162.3,16009891.44,80.31846195,,,
2154.4,22699816.37,79.60000841,,,
1467.8,31897064.08,77.99984927,,,
1000,44713804,76.44095193,,,
681.29,62352757.65,74.48521523,,,
464.16,85683170.65,72.04924505,,,
316.23,116499956.4,69.42293265,,,
215.44,157062460.7,66.04993128,,,
146.78,205405345.1,62.92107444,,,
100,265688920.2,59.74317647,,,
68.129,330762088,57.31391023,,,
46.416,404488779.4,55.97690314,,,
31.623,493489847.7,56.68462697,,,
21.544,624115174.8,58.46337428,,,
14.678,795891435.1,62.34964635,,,
10,1053044926,66.05219281,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,109622.9436,86.70707067,8936.4,2948400000,1.64E-11
68129,159975.2437,87.06727787,,,
46416,232829.4131,87.37946674,,,
31623,338864.6668,87.5835504,,,
21544,494301.8375,87.77501184,,,
14678,717698.5803,87.78742361,,,
10000,1046316.179,87.86235624,,,
6812.9,1523101.167,87.9502421,,,
4641.6,2219753.049,87.98482795,,,
3162.3,3230471.849,88.01642245,,,
2154.4,4710427.23,87.8986432,,,
1467.8,6856406.212,87.76373101,,,
1000,9977666.618,87.64801493,,,
