f,Z,Phi,Rs,Rct,C
46.416,582832728.944809,50.4711596140282,,,
31.623,708625807.566443,47.2287121289331,,,
21.544,855421015.767731,43.6306819517748,,,
14.678,1027886966.17115,41.2350188327246,,,
10,1207780186.13295,39.0090587807173,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,576898.028434653,87.5958003286886,84616,179760000,4.3005E-12
68129,845532.467244876,86.1684237654279,,,
46416,1217759.38833154,84.9695677595369,,,
31623,1746254.18604209,83.5957745960822,,,
21544,2506264.83341961,82.1986734642783,,,
14678,3553733.30751179,80.8331958570822,,,
10000,5028279.79247245,79.1417118178795,,,
6812.9,7033251.35993774,77.5259837792297,,,
4641.6,9765860.0438569,75.8103582382316,,,
3162.3,14528523.6163458,75.8339831861294,,,
2154.4,18548348.9201786,71.6412611611809,,,
1467.8,25286894.2478224,69.1811956840682,,,
1000,34064598.5235666,65.9380075584679,,,
681.29,44862898.0789915,62.3934824322134,,,
464.16,57584709.3506987,58.7415006753562,,,
316.23,72700201.7138763,56.0172027793501,,,
215.44,91087498.3523267,54.3157805174466,,,
146.78,113383814.959171,52.3530243857686,,,
100,141195807.68511,50.4811915027241,,,
68.129,175446002.421288,48.6103735374355,,,
46.416,213369377.641092,46.7590957573725,,,
31.623,257843762.324347,45.3415973506239,,,
21.544,306557303.389159,45.1987729976522,,,
14.678,371205409.765815,44.0341373593365,,,
10,439787118.488693,43.9239347933013,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,558555.299326548,84.8451491177204,133020,64078000,5.0297E-12
68129,804033.48737166,83.2199401610024,,,
46416,1152488.75952706,81.8462053856263,,,
31623,1636450.25489004,79.9695243158278,,,
21544,2313924.93669203,78.0518883046114,,,
14678,3234354.10393152,75.6364535108266,,,
10000,4486753.70234822,72.8309333520769,,,
6812.9,6117017.92810964,69.8521968399623,,,
4641.6,8221653.6466586,66.5223742370155,,,
3162.3,10836039.3848735,63.0779816601129,,,
2154.4,13959072.4366243,60.0544314214829,,,
1467.8,17666285.432336,57.2174984112603,,,
1000,22158347.3874454,55.2350112610299,,,
681.29,27612581.8642104,53.8833188524138,,,
464.16,34650742.1985112,52.998023978478,,,
316.23,43105232.3848732,51.9729186124055,,,
215.44,54311561.8743093,52.3760659374923,,,
146.78,64581290.1822859,49.6326093716073,,,
100,73215425.9349463,51.5629558549478,,,
68.129,101509490.878129,49.0918759571286,,,
46.416,119540165.36395,61.7027453821387,,,
31.623,191699516.884975,40.8303579944814,,,
21.544,165780074.153163,41.4072243477074,,,
14.678,260876098.962441,47.3660783623142,,,
10,307211901.243373,45.5938944084574,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,619626.544484591,85.2621625623708,157940,69199000,4.8594E-12
68129,897314.9696813,83.1810257923525,,,
46416,1282130.16541786,81.2221344288911,,,
31623,1817807.52559396,79.3556197087473,,,
21544,2556213.088497,76.8826260804207,,,
14678,3545600.61454674,74.2284442859433,,,
10000,4878881.13140566,71.1798957552483,,,
6812.9,6588509.95092022,67.9465833174783,,,
4641.6,8744803.73433454,64.7281932906577,,,
3162.3,11402859.6740094,61.4998170631237,,,
2154.4,14564414.6540158,58.6265715099954,,,
1467.8,18399485.0099663,56.0341124378926,,,
1000,23013860.2136048,54.3450504808911,,,
681.29,28644457.1576367,53.1928283749589,,,
464.16,35668492.522788,52.1896646826838,,,
316.23,44532845.0131749,51.5275762571463,,,
215.44,55248159.0913004,50.8452724213014,,,
146.78,68424063.6058172,50.0606003712993,,,
100,84895590.9982554,49.5633264896602,,,
68.129,105188685.811306,48.6778448713609,,,
46.416,129885539.630387,47.8099410415015,,,
31.623,159930123.991551,46.2521194183065,,,
21.544,194248606.26886,44.2511468276655,,,
14.678,236738002.150458,42.7116232076101,,,
10,279558179.432168,41.0075935138548,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,580888.122518556,85.3298490682216,152600,67553000,5.3817E-12
68129,843018.372529573,83.3310513556158,,,
46416,1206545.63743199,81.2732308679153,,,
31623,1702628.61249519,78.9866087735148,,,
21544,2400099.24095105,76.371547845436,,,
14678,3316586.69129898,73.6162656811777,,,
10000,4538069.59577373,70.4646847287383,,,
6812.9,6083102.10195593,67.3857529725719,,,
4641.6,8023361.06348061,64.191842453418,,,
3162.3,10451148.6471018,61.3061685146345,,,
2154.4,13351486.6229485,58.762041568944,,,
1467.8,16916450.6437996,56.5639790981853,,,
1000,21268466.628452,54.9561694244041,,,
681.29,26676378.3305625,53.6624512811097,,,
464.16,33323632.7522603,52.4849095397557,,,
316.23,41563070.9286333,51.1966138617308,,,
215.44,51629191.6247982,50.1611249824365,,,
146.78,63644615.6787693,49.4171840799028,,,
100,78458557.23034,48.7058986522592,,,
68.129,97141890.9948097,47.6700565059064,,,
46.416,119312518.071154,46.4507280547448,,,
31.623,145619000.214795,45.0363561801072,,,
21.544,175886402.183324,42.9291659785381,,,
14.678,208848747.090871,40.9500230399952,,,
10,245413815.227492,39.9630202951448,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,652903.890103554,88.1658565268153,76652,153590000,3.4175E-12
68129,958010.229568844,86.8649286132343,,,
46416,1383212.36053783,85.7047968233453,,,
31623,2005612.4494191,84.7439853448883,,,
21544,2875385.25404732,83.3097884312912,,,
14678,4105091.60510034,81.9368601213315,,,
10000,5852834.89388728,80.2675083006908,,,
6812.9,8282746.17664473,78.2463064609015,,,
4641.6,11610972.2944093,75.8894576027922,,,
3162.3,16084623.785138,73.3535063983292,,,
2154.4,22177884.1557981,70.104100761562,,,
1467.8,29827005.4629149,66.1552518715509,,,
1000,39459307.0566927,62.088915380082,,,
681.29,50954110.7801146,58.084289290839,,,
464.16,64318516.0470197,53.9253303146137,,,
316.23,79761800.7207969,50.4763769872899,,,
215.44,96358635.2640699,47.0301855254422,,,
146.78,115691659.724658,44.4469496612991,,,
100,137891270.611336,42.6995472317924,,,
68.129,163744681.696339,41.4818228036181,,,
46.416,193927207.185861,40.3726048052232,,,
31.623,231393540.105645,39.5043782168194,,,
21.544,273101077.50104,38.0535668244666,,,
14.678,321375823.917973,36.5178991951012,,,
10,376273158.854049,34.718206752065,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,629547.2386042,88.7733916007089,72636,308620000,3.8226E-12
68129,923951.196679265,87.352486678383,,,
46416,1343354.66065475,86.0832977467969,,,
31623,1937706.22277188,84.7303384286737,,,
21544,2790269.57738333,83.7040453035143,,,
14678,3975078.19122709,82.1412115430625,,,
10000,5655710.04493166,80.5832620407711,,,
6812.9,7923767.77768733,78.9632128506514,,,
4641.6,11076977.8953318,77.6726105823154,,,
3162.3,15353741.5535385,76.1498230076705,,,
2154.4,21204168.1313861,74.2319215059688,,,
1467.8,29192787.8310565,72.4822264277839,,,
1000,39944625.7443281,70.2665747546561,,,
681.29,54056445.1701529,67.6040929887215,,,
464.16,72199263.8723755,64.7088394310372,,,
316.23,95294284.414801,61.0891493743287,,,
215.44,123359247.143076,57.8786046985619,,,
146.78,156061328.130785,54.2890201963879,,,
100,195784597.282543,50.1994839429038,,,
68.129,240470648.895087,46.7346356341705,,,
46.416,292058271.075216,43.309056363947,,,
31.623,346271501.533963,40.3565369396817,,,
21.544,402477638.366004,37.3520288552302,,,
14.678,467758455.969651,34.4874743944638,,,
10,538063094.691342,32.7933316191478,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,617318.90327119,88.5991395587285,60648,722430000,3.608E-12
68129,903750.166158584,87.3587372755933,,,
46416,1307572.33914698,86.5115721264229,,,
31623,1889045.6049088,85.7832819081193,,,
21544,2729798.95716871,84.7685341972,,,
14678,3906973.00890337,84.2296976484509,,,
10000,5618418.3926804,83.3537077771466,,,
6812.9,7977725.76680902,82.757027500141,,,
4641.6,11407444.5798374,81.9110953807471,,,
3162.3,16149811.5961582,81.0469326679857,,,
2154.4,23015194.6130886,80.1102110506362,,,
1467.8,32393242.9059899,78.9809907311348,,,
1000,45426146.574449,77.5909966458603,,,
681.29,63645377.0606125,76.0043339287527,,,
464.16,88737726.2681541,73.6400598050175,,,
316.23,123182286.39882,71.3468801863752,,,
215.44,166106142.788371,68.8597898559909,,,
146.78,222095336.91473,64.7295365578986,,,
100,294166397.781601,60.8930971160667,,,
68.129,375186345.260357,55.9321059988507,,,
46.416,473398138.318521,51.6749350096644,,,
31.623,581824194.040481,48.3225413637902,,,
21.544,714887662.32046,43.876623029084,,,
14.678,836545144.207641,40.0013126882098,,,
10,1003958381.927,36.947214802276,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,746418.29326558,91.0799265596405,18057,2061600000,2.5967E-12
68129,1105227.85203883,89.6509348460674,,,
46416,1616234.30749745,88.920836748461,,,
31623,2353470.21197474,88.0687828752589,,,
21544,3437095.80211916,87.7444057091256,,,
14678,4979435.30072093,87.0134157683418,,,
10000,7259998.64314416,86.1957482376425,,,
6812.9,10437454.6458669,85.7301151562442,,,
4641.6,14973652.6743584,85.1643711390916,,,
3162.3,21638598.105694,84.3676281970999,,,
2154.4,30700212.0640666,83.6504291501019,,,
1467.8,44238865.3903144,83.0688389832717,,,
1000,63017718.8834651,82.374877933601,,,
681.29,89692476.4817052,81.903285574689,,,
464.16,128893322.766054,80.4759395696236,,,
316.23,182064233.182221,79.0064272314738,,,
215.44,257431079.47648,77.0759841965772,,,
146.78,361366267.248175,74.6452489372477,,,
100,491367770.856392,70.9001501146858,,,
68.129,683534249.516621,66.1938330957178,,,
46.416,917361198.420162,60.1662666306338,,,
31.623,1192825406.6018,57.1164130840926,,,
21.544,1504211989.45713,47.2614748838107,,,
14.678,1873212146.22829,37.7092547014521,,,
10,2136578433.14961,31.9185819314659,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,634019.806945247,90.0729215257263,31002,2203500000,3.1212E-12
68129,933930.345814679,88.7881812312156,,,
46416,1363206.34265065,88.1031636287481,,,
31623,1977867.96064449,87.4620430666012,,,
21544,2870258.75432333,86.9640539417307,,,
14678,4154796.52020642,86.3343983735482,,,
10000,6018348.01759023,85.6773690611604,,,
6812.9,8641578.25883448,85.1798438052439,,,
4641.6,12433706.3591345,84.6559579073199,,,
3162.3,17859748.2666905,84.0933741276702,,,
2154.4,25447939.9792868,83.7226040657014,,,
1467.8,36357007.6688407,83.294583369069,,,
1000,52158276.0459605,83.0388157881034,,,
681.29,74644966.4160264,82.71489216818,,,
464.16,107133528.599873,81.9212198061785,,,
316.23,151399380.802781,80.8785468431245,,,
215.44,217840147.742989,79.4729330327313,,,
146.78,307328336.417749,76.7719176111364,,,
100,432606606.74822,73.0690911943361,,,
68.129,599558186.778689,70.2615263439304,,,
46.416,809620223.841259,66.7591307286113,,,
31.623,1089971179.92316,58.6860169812968,,,
21.544,1421155532.44333,52.766699423176,,,
14.678,1798794161.36038,45.5381510548283,,,
10,2103935560.21988,37.5319578924001,,,
