f,Z,Phi,Rs,Rct,C
10,1314500542,79.1872234,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,176992.8,88.2845504,9986.8,4136000000,1.03E-11
68129,259129.062,88.0540347,,,
46416,377766.379,88.054244,,,
31623,550743.548,88.0023669,,,
21544,800466.092,87.9646922,,,
14678,1163566.4,87.8841232,,,
10000,1695991.47,87.8770311,,,
6812.9,2470276.61,87.8763339,,,
4641.6,3588958.04,87.8516976,,,
3162.3,5229395.49,87.8735581,,,
2154.4,7611472.49,87.686134,,,
1467.8,11070603.5,87.4344175,,,
1000,16092467.1,87.1933036,,,
681.29,23378730,86.9062833,,,
464.16,33888278.9,86.6889794,,,
316.23,49184937.5,86.3415795,,,
215.44,71211869.1,85.8065464,,,
146.78,102366794,85.0233197,,,
100,146890489,84.3846215,,,
68.129,211782213,83.8483119,,,
46.416,302964306,83.1234262,,,
31.623,433759162,82.2569668,,,
21.544,620575487,80.6088437,,,
14.678,888537170,79.9398264,,,
10,1225854158,75.3073079,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,186373.0096,87.93145762,12196,327160000,9.84E-12
68129,272438.7243,87.79114518,,,
46416,396711.9438,87.66667056,,,
31623,576805.3225,87.57258254,,,
21544,839613.0156,87.52523964,,,
14678,1217827.71,87.38126978,,,
10000,1771094.997,87.24784794,,,
6812.9,2573283.371,87.09700858,,,
4641.6,3735454.853,86.87935249,,,
3162.3,5426841.718,86.46726039,,,
2154.4,7876348.895,86.05254833,,,
1467.8,11421929.91,85.17507198,,,
1000,16526282.21,84.13930086,,,
681.29,23861854.24,82.73770243,,,
464.16,34304863.93,80.74718962,,,
316.23,48870529.89,78.14870805,,,
215.44,68734182.56,74.55325382,,,
146.78,95307201.87,70.02596798,,,
100,128697793.3,64.21271947,,,
68.129,168621820,57.62421419,,,
46.416,210308273.7,50.41354853,,,
31.623,248325269.2,43.34166897,,,
21.544,279991215,38.18930358,,,
14.678,314858829.1,34.81260929,,,
10,350763677,34.19796631,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,172750.1901,86.94930222,15642,131270000,1.06E-11
68129,251970.994,86.87411928,,,
46416,366161.3693,86.88179615,,,
31623,530705.3914,86.78884348,,,
21544,770675.205,86.64805916,,,
14678,1113257.802,86.26830293,,,
10000,1615999.409,85.97655407,,,
6812.9,2346945.737,85.75121044,,,
4641.6,3405322.585,85.12017509,,,
3162.3,4934300.865,84.25134963,,,
2154.4,7130202.085,82.91982823,,,
1467.8,10272544.83,81.01381072,,,
1000,14784613.52,78.95787221,,,
681.29,20600812.6,75.75206705,,,
464.16,29010219.31,71.36472112,,,
316.23,39610217.3,64.7580017,,,
215.44,53291035.81,58.70960652,,,
146.78,72603710.89,54.43667958,,,
100,94338451.11,48.3946177,,,
68.129,101121497.9,37.1229826,,,
46.416,107902870.2,28.88370934,,,
31.623,126764423,24.27159571,,,
21.544,141371240.6,20.43772019,,,
14.678,186530232.4,19.32303392,,,
10,128233143.7,17.45456336,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,187043.267732783,87.3424162988345,12800,93940000,9.1016E-12
68129,273023.794179429,87.2423800234696,,,
46416,396427.371742173,87.2329671748661,,,
31623,575329.683877274,87.2929223092364,,,
21544,836659.695172263,87.4098315580118,,,
14678,1214263.35407677,87.4082954134006,,,
10000,1771875.0004201,87.428762802544,,,
6812.9,2588438.43951128,87.3487841741287,,,
4641.6,3797495.22955733,86.9207540230359,,,
3162.3,5587390.73997537,86.0576078216716,,,
2154.4,8207981.39460708,84.527978271769,,,
1467.8,12026696.4132078,81.5973003868845,,,
1000,17460151.5183714,77.5469966754126,,,
681.29,24834116.5285069,71.8847225327271,,,
464.16,34161760.3128595,64.8436636849749,,,
316.23,44955570.8165095,56.880085122544,,,
215.44,56616574.0694559,48.5190727682703,,,
146.78,67324590.7884974,40.5874167159796,,,
100,78255634.2227216,33.812900879722,,,
68.129,85037392.9586768,27.4863194685302,,,
46.416,88521663.510416,22.4878081272068,,,
31.623,92120559.3658244,19.1657174191604,,,
21.544,95861279.2011106,17.1692488414798,,,
14.678,100528276.363403,15.6836168798278,,,
10,105168729.318825,15.1722577893215,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,180827.005191869,87.0450670569155,15555,139730000,1.0173E-11
68129,263968.639602182,86.9466656812407,,,
46416,382940.953245279,86.924172483065,,,
31623,555745.979585375,86.9091051776124,,,
21544,806217.820654138,86.925394350288,,,
14678,1165218.54684401,86.5904824735117,,,
10000,1692140.92640351,86.5915037106646,,,
6812.9,2450421.86625313,86.1081931679498,,,
4641.6,3546662.77851345,86.084989869741,,,
3162.3,5143099.34201023,85.6212741962768,,,
2154.4,7393131.22009694,83.1375129126674,,,
1467.8,10636881.0661643,81.2904284884021,,,
1000,15022579.9942397,75.6365792702347,,,
681.29,21428626.75198,73.7294574529024,,,
464.16,30961940.2820896,75.2527626301802,,,
316.23,43145216.2203755,70.6422525751416,,,
215.44,59727784.3147845,65.9555914078464,,,
146.78,81192855.3788902,61.1778096762242,,,
100,80556667.4243585,39.6326034843641,,,
68.129,125895520.296668,43.8032018106617,,,
46.416,109533044.872322,27.7263206125158,,,
31.623,103178283.490483,20.777273621718,,,
21.544,198280041.734379,25.6791471741816,,,
14.678,190258874.295859,20.7263345964801,,,
10,199736139.408424,18.1276737314697,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,170454.463316684,86.7844382329188,14862,1135400000,1.2267E-11
68129,248982.82131744,86.9610763872806,,,
46416,362134.30531484,87.1719990765888,,,
31623,525733.255533034,87.2078939603628,,,
21544,764350.431635681,87.3385657048457,,,
14678,1108898.25818729,87.2649483731758,,,
10000,1613302.03655345,87.3076848569386,,,
6812.9,2341887.25321104,87.2771569711659,,,
4641.6,3404252.60786531,87.2714411158264,,,
3162.3,4950455.38628777,87.0843344005815,,,
2154.4,7203400.10628635,86.8275706438218,,,
1467.8,10444029.395788,86.4947073713361,,,
1000,15120832.0622506,85.9709111742718,,,
681.29,21853934.3243883,85.3221031691559,,,
464.16,31740543.8566708,84.5790383335433,,,
316.23,45339753.2042404,84.3768625139002,,,
215.44,64545326.2641224,81.8031557709616,,,
146.78,89615595.6749075,80.6371875288995,,,
100,104693394.353329,80.8743918506249,,,
68.129,197547740.080322,77.050732367777,,,
46.416,188646003.48227,78.1184093268494,,,
31.623,366518777.471097,36.563159752381,,,
21.544,299532965.477765,77.198052504677,,,
14.678,1437377120.44434,87.8432722927424,,,
10,958897491.476364,67.6461116577347,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,291017.232698749,79.9465536595767,68453,136640000,6.8228E-12
68129,413508.155067524,80.9157374697924,,,
46416,588787.271744817,81.8838342717118,,,
31623,840735.647237734,82.5014294158693,,,
21544,1204523.52899404,83.0786593645919,,,
14678,1720461.70746274,83.2102484412773,,,
10000,2474710.59707733,83.2919904977294,,,
6812.9,3550536.41155111,84.064780836465,,,
4641.6,5118682.38612463,83.8327486729411,,,
3162.3,7379183.01019314,83.7918918026894,,,
2154.4,10627767.7946488,83.5202483581171,,,
1467.8,15263868.3004929,81.489108702307,,,
1000,21904083.7193116,79.9193859514702,,,
681.29,31139555.3435353,76.3121280112915,,,
464.16,43271215.960411,69.804533671666,,,
316.23,58989060.0792913,63.1078475602967,,,
215.44,75133693.8273375,53.0005908951555,,,
146.78,94062066.2609947,44.5788205863887,,,
100,99461690.7668687,31.6758045198574,,,
68.129,112711434.755146,25.2850177067065,,,
46.416,119739421.295903,20.7397321987328,,,
31.623,127088502.534121,17.0024523913486,,,
21.544,211894915.696581,20.1403466406194,,,
14.678,262447327.554569,18.2402672691672,,,
10,140807426.838805,14.8331098622561,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,449932.559185804,88.742526207429,105220,1321200000,6.901E-12
68129,663688.049154889,84.5254482277822,,,
46416,939819.040356934,80.2514382374624,,,
31623,1286350.57645858,76.8089816344411,,,
21544,1725099.92009994,75.1305592941543,,,
14678,2301984.46639709,74.9891778379078,,,
10000,3127925.98575484,76.0767356497525,,,
6812.9,4312656.06155023,77.6666663256762,,,
4641.6,6049611.3631041,79.195770332588,,,
3162.3,8547216.25998382,80.3798923698719,,,
2154.4,12156800.8622195,81.0997406221027,,,
1467.8,17320464.0093145,81.3741884496433,,,
1000,24722679.7119372,81.4484089009487,,,
681.29,35286764.1381079,81.1298077761678,,,
464.16,50165207.1834404,80.4813468575452,,,
316.23,71181184.390036,79.4598952280135,,,
215.44,100292737.650094,78.2540255978739,,,
146.78,139896497.911043,76.2661532909239,,,
100,192539652.275857,74.3498883606822,,,
68.129,266330838.650996,72.0909530335992,,,
46.416,364042623.495805,70.1383298199616,,,
31.623,496494068.851089,67.6934363862096,,,
21.544,646251838.932572,63.8222912548613,,,
14.678,895082938.397711,60.4589440638691,,,
10,1172974659.78796,59.3912505715858,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,270057.366212888,85.8165410987531,37357,592270000,8.3833E-12
68129,390299.792546858,85.3747616642842,,,
46416,561711.757554448,85.2157032168558,,,
31623,806173.95282289,85.1275451572013,,,
21544,1161598.77078952,85.1318617862218,,,
14678,1667535.27972367,84.8619571471216,,,
10000,2405368.01852252,84.7118498161614,,,
6812.9,3457345.80889258,84.3742563316668,,,
4641.6,4966402.0470823,83.9593395314951,,,
3162.3,7132312.70671507,83.3393890555906,,,
2154.4,10193543.7622555,82.5613341208268,,,
1467.8,14548601.4179548,81.4225157068842,,,
1000,20578339.9819171,80.269985054592,,,
681.29,28997429.0118406,79.0667292917923,,,
464.16,40754512.419417,77.6339433813684,,,
316.23,56924610.9079971,76.1285169562596,,,
215.44,79327340.5887964,74.2029889924812,,,
146.78,108425092.30958,71.9234580810955,,,
100,147840228.113476,69.3067757175686,,,
68.129,199497804.76855,66.0694412032977,,,
46.416,262419222.596689,62.4751338538165,,,
31.623,340355628.28315,58.7389755022922,,,
21.544,434123234.733749,54.7779171257941,,,
14.678,543955238.906646,52.0760379963438,,,
10,675958903.734861,49.6759369722061,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,415937.398494161,84.286935356967,95496,868190000,7.6178E-12
68129,598036.804019973,83.3665952160535,,,
46416,853609.451016904,82.5931176259364,,,
31623,1215273.36990127,81.8861419855916,,,
21544,1730550.46505472,81.0198905119405,,,
14678,2426776.85230143,79.7318567407526,,,
10000,3405846.70662723,78.6785369941433,,,
6812.9,4737290.22752408,77.7425907822045,,,
4641.6,6560807.87953695,76.9750841495233,,,
3162.3,9085504.83324354,76.1908264452492,,,
2154.4,12529510.0223526,75.7006030388113,,,
1467.8,17240080.10923,75.1060308015891,,,
1000,23676239.2679287,74.82443553664,,,
681.29,32572728.3057594,74.5795880370435,,,
464.16,44886692.7076656,74.270974079049,,,
316.23,61841601.6519032,74.13282685992,,,
215.44,85197906.6275565,73.526139969443,,,
146.78,116994080.434648,72.5566232153723,,,
100,161014758.414799,71.4926907906434,,,
68.129,220836713.774127,69.8898748866523,,,
46.416,299336419.58717,67.9869899633303,,,
31.623,404004173.067289,64.8862837366536,,,
21.544,543069817.368915,61.9440024954054,,,
14.678,702317583.849577,58.5179976082883,,,
10,909894922.099272,54.0360724673477,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,426397.562218132,63.8254062052848,354030,172760000,2.3129E-11
68129,542901.660989779,59.5838914394098,,,
46416,672390.249211835,57.39403203006,,,
31623,829383.288534673,57.2032525843586,,,
21544,1041321.79337999,58.5288152205848,,,
14678,1327685.0552759,60.1596717501798,,,
10000,1729311.67456574,61.8506094170467,,,
6812.9,2272346.49073412,63.2593459141036,,,
4641.6,3008528.62935982,64.1826981959742,,,
3162.3,3989796.70759948,64.663939186544,,,
2154.4,5279055.48626201,64.82401668056,,,
1467.8,6968282.89747724,64.8442513579994,,,
1000,9196430.27185011,65.0286924140988,,,
681.29,12178145.1644446,65.2484692603022,,,
464.16,16117617.8691025,65.2279478075498,,,
316.23,21372121.4520281,65.0836893591967,,,
215.44,28273663.3487281,64.8570305718246,,,
146.78,37268503.0876621,64.5225039010258,,,
100,49289389.3240855,64.2556805221972,,,
68.129,65194603.4804897,63.765905581801,,,
46.416,86232174.9049251,62.9497441807579,,,
31.623,114305716.655405,61.7150639825827,,,
21.544,149304732.246387,59.8705007530906,,,
14.678,193754767.742825,56.7142926525774,,,
10,243572778.789365,54.5704716589698,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,889711.485641024,63.2638360544217,1158600,220670000,5.2341E-10
68129,1206530.55230301,52.7027909656082,,,
46416,1555839.8122951,39.8218248318542,,,
31623,1814789.5651831,23.9884127302706,,,
21544,1845441.34036065,7.80737288789317,,,
14678,1658392.51115027,-2.96468878307714,,,
10000,1447619.83103796,-7.04239545066213,,,
6812.9,1291761.22081798,-6.13297089387707,,,
4641.6,1205153.56213753,-2.48018879613426,,,
3162.3,1168683.94456404,2.41377707327209,,,
2154.4,1173201.3380957,7.94529451762825,,,
1467.8,1213331.13088076,13.8267939711852,,,
1000,1289258.23510919,20.2703759284087,,,
681.29,1414970.9912133,27.1598841052366,,,
464.16,1608216.19226924,34.3311555048718,,,
316.23,1895057.03441427,41.5316571759075,,,
215.44,2317888.96141054,48.4495787997563,,,
146.78,2924536.23822345,54.7325033495223,,,
100,3784543.43047149,60.6069235584801,,,
68.129,5021541.127738,65.9470389414446,,,
46.416,6792097.30460108,70.7295771967717,,,
31.623,9354164.29609895,75.0659335638228,,,
21.544,13052966.6477864,79.0306838511487,,,
14.678,18503192.3127586,82.9134458823586,,,
10,26623650.0655528,86.7342590524625,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,761750.530125262,73.1524695375604,447770,37812000,5.3148E-12
68129,1031803.46735401,69.6954700271171,,,
46416,1370862.37368965,67.2383503286034,,,
31623,1802224.1267371,65.6933457169016,,,
21544,2357653.2130658,64.2362880504617,,,
14678,3093844.33854465,62.7700071771084,,,
10000,4054031.4482616,61.5519718157102,,,
6812.9,5273746.96969521,60.414340016846,,,
4641.6,6851368.81886311,58.9610032868838,,,
3162.3,8881136.8398097,57.2110022252971,,,
2154.4,11438107.8445086,55.0099525707495,,,
1467.8,14486124.4703149,52.1407683617201,,,
1000,18071847.1949245,48.8718704905575,,,
681.29,22031788.3929968,45.5858884552079,,,
464.16,26240119.0168881,42.8936820318179,,,
316.23,30801093.3243509,41.0586933030351,,,
215.44,36029272.0967014,40.2858702677476,,,
146.78,42119644.72402,40.2762032897058,,,
100,49880162.1906957,40.8059209887364,,,
68.129,59298679.4586468,41.2986748235423,,,
46.416,70764065.5334621,41.6887150363103,,,
31.623,83965348.9330727,42.1189134175487,,,
21.544,100296716.980651,42.8287914593793,,,
14.678,120200826.002709,44.0517958058211,,,
