f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,616009.6482,84.73635533,113270,112230000,3.51E-12
68129,887290.3518,83.7633252,,,
46416,1268303.078,83.13195117,,,
31623,1805191.344,82.54323175,,,
21544,2567635.878,81.93738274,,,
14678,3664357.57,80.86094423,,,
10000,5222028.781,79.55043504,,,
6812.9,7361483.729,78.01818909,,,
4641.6,10364506.34,75.79369301,,,
3162.3,14463514.53,73.24093314,,,
2154.4,19898999.24,69.68375143,,,
1467.8,26826220.23,65.61644719,,,
1000,35654686.52,60.91908807,,,
681.29,46166968.5,55.8047842,,,
464.16,58154717.75,50.03312106,,,
316.23,71179384.46,43.94967778,,,
215.44,84135676.37,38.28397219,,,
146.78,96012380.82,32.77083378,,,
100,106714296.1,28.40640716,,,
68.129,116331116.9,25.15360731,,,
46.416,124967824.8,23.14582501,,,
31.623,134485242.6,22.43768503,,,
21.544,143298349.5,23.07460696,,,
14.678,155050815.5,24.78628648,,,
10,169273964.4,27.12937415,,,
100000,467856.9092,75.75785474,,,
68129,675845.5611,80.01219939,,,
46416,984486.8711,82.89469534,,,
31623,1439825.751,84.75622653,,,
21544,2109718.556,85.84839146,,,
14678,3093572.615,86.32557895,,,
10000,4537133.105,86.25674741,,,
6812.9,6652254.387,85.63188479,,,
4641.6,9743671.214,84.36118147,,,
3162.3,14239487.94,82.26631534,,,
2154.4,20709676.28,79.06932899,,,
1467.8,29817707.15,74.39858311,,,
1000,42088325.44,67.85501709,,,
681.29,57308608.88,59.23078818,,,
464.16,73764054.19,48.89295473,,,
316.23,88470539.09,38.00214263,,,
215.44,99132793.31,28.0347879,,,
146.78,105592351.4,19.94289423,,,
100,109053247.6,13.88616947,,,
68.129,110779646.3,9.560778057,,,
46.416,111609309.6,6.546321912,,,
31.623,112000797.1,4.470425237,,,
21.544,112183925.4,3.048918966,,,
14.678,112269221.9,2.078292939,,,
10,112308881.7,1.416257607,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,671191.059264259,89.2148509840824,43197,92133000,2.6927E-12
68129,983321.876547088,87.6460269425615,,,
46416,1426689.29480236,86.4996017812741,,,
31623,2063207.77965265,85.3776419593457,,,
21544,2980376.99474098,84.2895727209348,,,
14678,4257388.86961526,83.1750831911638,,,
10000,6114859.80172493,81.7087483714411,,,
6812.9,8716757.00251664,80.1279999090851,,,
4641.6,12461318.1620428,77.681200797907,,,
3162.3,17702408.7300261,74.5059910056189,,,
2154.4,25032021.0943699,69.5831589025795,,,
1467.8,34203015.0198654,62.8050003661716,,,
1000,45082242.3714495,54.7658871255944,,,
681.29,55866623.2901416,45.8276216516191,,,
464.16,65372886.74859,37.4450514148967,,,
316.23,73275464.9578051,30.055852765444,,,
215.44,79193252.3286698,24.8749467156984,,,
146.78,83777617.189095,21.176053858009,,,
100,88126522.7845507,18.9643718444914,,,
68.129,93261471.4357408,18.4008025561067,,,
46.416,98399457.3693156,18.5241439067844,,,
31.623,104587118.363915,19.5418765420967,,,
21.544,112561026.001693,21.4087016212429,,,
14.678,124054489.331971,23.2635886449479,,,
10,137322914.392486,25.7903889563466,,,
100000,592901.468401454,85.4543263330723,,,
68129,869003.79428289,86.6112866147097,,,
46416,1274606.31289207,87.2661357269597,,,
31623,1870075.63909493,87.5144555013451,,,
21544,2743915.39498395,87.3927133113074,,,
14678,4025125.26939099,86.8830428621845,,,
10000,5901405.65340899,85.9107885714402,,,
6812.9,8641560.51069895,84.3355079695225,,,
4641.6,12620062.7257369,81.9365524943165,,,
3162.3,18326352.4108908,78.3997835342988,,,
2154.4,26306412.4805179,73.3275255542809,,,
1467.8,36915424.8667938,66.3299145786649,,,
1000,49772112.721111,57.2767564620474,,,
681.29,63190815.6773096,46.6931067103282,,,
464.16,74679291.8514673,35.8670768290574,,,
316.23,82677353.1785087,26.2268802460324,,,
215.44,87380558.1988631,18.5541765249633,,,
146.78,89854350.4053253,12.8811288124352,,,
100,91076363.5594288,8.85563076464127,,,
68.129,91660774.4937384,6.05910712435628,,,
46.416,91935878.3882951,4.1363126535647,,,
31.623,92064416.3852407,2.82067875744933,,,
21.544,92124265.3676752,1.92249486569723,,,
14.678,92152081.2877321,1.31006604153298,,,
10,92165001.6705623,0.892620626891491,,,
