f,Z,Phi,Rs,Rct,C
68.129,2.61E+08,88.6934,,,
46.416,3.78E+08,88.2916,,,
31.623,5.59E+08,88.1889,,,
21.544,8.04E+08,87.9376,,,
14.678,1.16E+09,87.3811,,,
10,1.75E+09,85.1879,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,169710,88.882,5240,2.59E+10,9.79E-12
68129,249170,88.8829,,,
46416,364914,88.9637,,,
31623,533906,88.9489,,,
21544,780222,88.9427,,,
14678,1.14E+06,89.0311,,,
10000,1.67E+06,88.9999,,,
6812.9,2.44E+06,89.0303,,,
4641.6,3.57E+06,89.0595,,,
3162.3,5.23E+06,89.1373,,,
2154.4,7.65E+06,89.0879,,,
1467.8,1.12E+07,89.003,,,
1000,1.64E+07,89.0358,,,
681.29,2.39E+07,89.0297,,,
464.16,3.49E+07,88.9661,,,
316.23,5.11E+07,88.865,,,
215.44,7.49E+07,88.8299,,,
146.78,1.09E+08,88.6757,,,
100,1.60E+08,88.6594,,,
68.129,2.33E+08,88.1491,,,
46.416,3.39E+08,88.416,,,
31.623,4.91E+08,87.8368,,,
21.544,7.24E+08,87.4601,,,
14.678,1.08E+09,87.1222,,,
10,1.50E+09,88.4285,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,194738,88.8759,6300,1.54E+10,8.55E-12
68129,286308,88.8211,,,
46416,419559,88.9541,,,
31623,612853,88.8593,,,
21544,896038,88.9515,,,
14678,1.31E+06,88.9484,,,
10000,1.92E+06,88.9761,,,
6812.9,2.80E+06,89.0026,,,
4641.6,4.10E+06,89.0309,,,
3162.3,5.99E+06,89.1427,,,
2154.4,8.77E+06,89.1717,,,
1467.8,1.28E+07,89.0002,,,
1000,1.88E+07,89.0006,,,
681.29,2.75E+07,89.0057,,,
464.16,4.02E+07,88.8745,,,
316.23,5.88E+07,88.7096,,,
215.44,8.58E+07,88.6886,,,
146.78,1.25E+08,88.3528,,,
100,1.83E+08,88.033,,,
68.129,2.66E+08,88.0124,,,
46.416,3.86E+08,87.3352,,,
31.623,5.57E+08,87.9669,,,
21.544,8.06E+08,85.8845,,,
14.678,1.19E+09,85.3933,,,
10,1.76E+09,84.898,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,175997,88.6709,6660,1.11E+10,9.62E-12
68129,257990,88.6708,,,
46416,378011,88.7723,,,
31623,552170,88.7236,,,
21544,807048,88.7538,,,
14678,1.18E+06,88.7606,,,
10000,1.72E+06,88.7723,,,
6812.9,2.52E+06,88.7355,,,
4641.6,3.68E+06,88.7914,,,
3162.3,5.37E+06,88.7944,,,
2154.4,7.84E+06,88.7282,,,
1467.8,1.15E+07,88.6633,,,
1000,1.67E+07,88.5967,,,
681.29,2.44E+07,88.6398,,,
464.16,3.57E+07,88.5282,,,
316.23,5.21E+07,88.458,,,
215.44,7.61E+07,88.2655,,,
146.78,1.11E+08,87.9151,,,
100,1.61E+08,87.5732,,,
68.129,2.35E+08,87.1319,,,
46.416,3.41E+08,86.8854,,,
31.623,4.90E+08,86.8591,,,
21.544,7.15E+08,85.8498,,,
14.678,1.06E+09,84.1159,,,
10,1.46E+09,84.1091,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,179913,88.5629,7350,7960000000,9.47E-12
68129,263607,88.5514,,,
46416,385544,88.6243,,,
31623,563939,88.6442,,,
21544,823710,88.7461,,,
14678,1.20E+06,88.6426,,,
10000,1.76E+06,88.6843,,,
6812.9,2.56E+06,88.6885,,,
4641.6,3.74E+06,88.7089,,,
3162.3,5.47E+06,88.722,,,
2154.4,7.99E+06,88.7337,,,
1467.8,1.17E+07,88.5769,,,
1000,1.70E+07,88.555,,,
681.29,2.49E+07,88.3943,,,
464.16,3.64E+07,88.3115,,,
316.23,5.29E+07,88.1433,,,
215.44,7.70E+07,87.9172,,,
146.78,1.12E+08,87.3561,,,
100,1.64E+08,86.8859,,,
68.129,2.37E+08,86.6655,,,
46.416,3.44E+08,86.153,,,
31.623,5.07E+08,85.9205,,,
21.544,7.15E+08,84.4351,,,
14.678,1.04E+09,83.9355,,,
10,1.49E+09,79.7606,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,192824,88.4314,8800,6180000000,8.92E-12
68129,283154,88.383,,,
46416,413817,88.4704,,,
31623,604238,88.4577,,,
21544,878685,88.4678,,,
14678,1.29E+06,88.495,,,
10000,1.88E+06,88.5104,,,
6812.9,2.74E+06,88.5574,,,
4641.6,4.00E+06,88.5323,,,
3162.3,5.84E+06,88.5805,,,
2154.4,8.52E+06,88.4883,,,
1467.8,1.24E+07,88.3884,,,
1000,1.82E+07,88.352,,,
681.29,2.65E+07,88.1639,,,
464.16,3.86E+07,88.0309,,,
316.23,5.64E+07,87.87,,,
215.44,8.20E+07,87.7701,,,
146.78,1.19E+08,86.7985,,,
100,1.73E+08,86.7427,,,
68.129,2.50E+08,85.6475,,,
46.416,3.64E+08,84.7809,,,
31.623,5.26E+08,83.8354,,,
21.544,7.48E+08,82.2194,,,
14.678,1.10E+09,79.4603,,,
10,1.51E+09,78.5494,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,220327,92.1265,-33000,8470000000,5.55E-12
68129,326569,93.7975,,,
46416,487467,96.179,,,
31623,740696,98.8168,,,
21544,1.15E+06,101.288,,,
14678,1.83E+06,102.569,,,
10000,2.93E+06,102.061,,,
6812.9,4.60E+06,100.181,,,
4641.6,7.07E+06,97.6298,,,
3162.3,1.07E+07,95.2687,,,
2154.4,1.57E+07,93.4783,,,
1467.8,2.31E+07,91.8128,,,
1000,3.40E+07,90.7074,,,
681.29,4.98E+07,89.9055,,,
464.16,7.29E+07,88.9346,,,
316.23,1.07E+08,88.6993,,,
215.44,1.56E+08,87.729,,,
146.78,2.26E+08,86.6694,,,
100,3.29E+08,84.2869,,,
68.129,4.73E+08,83.77,,,
46.416,6.70E+08,82.9806,,,
31.623,9.63E+08,82.0023,,,
21.544,1.38E+09,80.5699,,,
14.678,1.97E+09,76.1019,,,
10,2.61E+09,74.3094,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,188422.776,87.5318891,12890,4455000000,9.51E-12
68129,275073.176,87.597031,,,
46416,400628.299,87.6509196,,,
31623,5.83E+05,87.7680577,,,
21544,8.47E+05,87.9103363,,,
14678,1.23E+06,87.8095567,,,
10000,1.80E+06,87.9050711,,,
6812.9,2.61E+06,87.9412501,,,
4641.6,3.81E+06,88.0122527,,,
3162.3,5.55E+06,88.0310647,,,
2154.4,8.09E+06,87.990011,,,
1467.8,1.18E+07,87.7870854,,,
1000,1.71E+07,87.6776699,,,
681.29,2.49E+07,87.5654137,,,
464.16,3.63E+07,87.2614036,,,
316.23,5.28E+07,86.8489826,,,
215.44,7.65E+07,86.561797,,,
146.78,1.10E+08,85.8993331,,,
100,1.60E+08,85.2739873,,,
68.129,2.30E+08,84.3291689,,,
46.416,3.33E+08,83.1073316,,,
31.623,4.82E+08,82.140264,,,
21.544,6.86E+08,81.0625941,,,
14.678,9.69E+08,77.5889093,,,
10,1365881435,75.2845424,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,183254.832,87.1666219,14860,3679400000,9.98E-12
68129,267269.717,87.1032091,,,
46416,387899.712,87.1624957,,,
31623,563255.572,87.2932138,,,
21544,818552.429,87.3432029,,,
14678,1185291.7,87.3847891,,,
10000,1724763.94,87.5063555,,,
6812.9,2503587.74,87.6320312,,,
4641.6,3641749.07,87.8362992,,,
3162.3,5303525.79,87.7926825,,,
2154.4,7721822.94,87.7558519,,,
1467.8,11250816.6,87.6038715,,,
1000,16349145,87.4981192,,,
681.29,23804643.2,87.3105212,,,
464.16,34548039.4,87.0464119,,,
316.23,50305278.1,86.6763778,,,
215.44,72777905.8,86.1552447,,,
146.78,105637590,85.5593456,,,
100,153789046,84.7664094,,,
68.129,220726689,83.9684325,,,
46.416,315035805,82.7667022,,,
31.623,450429093,81.7834684,,,
21.544,644944916,79.3154101,,,
14.678,880637566,76.3586431,,,
10,1273600818,73.3942951,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,194331.0192,87.62706373,13490,2462000000,9.50E-12
68129,283776.7098,87.54614326,,,
46416,412921.5925,87.61633164,,,
31623,600286.4528,87.75601819,,,
21544,873471.8765,87.82543588,,,
14678,1269936.507,87.69787966,,,
10000,1851209.533,87.66787382,,,
6812.9,2690314.594,87.70036731,,,
4641.6,3915913.835,87.62961255,,,
3162.3,5698001.695,87.54677733,,,
2154.4,8293466.924,87.39335044,,,
1467.8,12037053.11,87.07258119,,,
1000,17447562.98,86.7919579,,,
681.29,25313630.28,86.37662883,,,
464.16,36744630.36,85.87099604,,,
316.23,53055796.1,85.26537813,,,
215.44,76523781.59,84.71273703,,,
146.78,109720955.8,83.4456466,,,
100,158474968.9,82.41426154,,,
68.129,224282229.1,81.16022283,,,
46.416,319449234,79.51279556,,,
31.623,453860385.8,77.06204693,,,
21.544,641908234.4,73.81708887,,,
14.678,886307704.9,72.16227365,,,
10,1186202696,66.15844072,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,119372.8404,84.19838678,15792,1868200000,1.58E-11
68129,172972.3196,85.11841013,,,
46416,250885.3453,85.86471094,,,
31623,363758.6768,86.3447157,,,
21544,528077.8192,86.74641083,,,
14678,766696.2353,86.96141977,,,
10000,1114909.222,87.12382969,,,
6812.9,1618666.614,87.29369851,,,
4641.6,2355165.366,87.27998408,,,
3162.3,3422801.241,87.22013907,,,
2154.4,4970898.779,87.14339579,,,
1467.8,7206653.782,86.87666852,,,
1000,10450226.93,86.73813841,,,
681.29,15156634.92,86.49323227,,,
464.16,21922848.34,86.21579224,,,
316.23,31715865.94,85.92349124,,,
215.44,45915516.9,85.4419643,,,
146.78,66230721.34,84.56194497,,,
100,95391124.43,83.75971834,,,
68.129,137428941.4,82.6040131,,,
46.416,195244141.4,80.99275068,,,
31.623,279567711.6,79.33624679,,,
21.544,392134145.9,77.10241872,,,
14.678,541118280,74.11105615,,,
10,740828491.1,71.96419403,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,389837.669473136,86.8797876171818,44812,342670000,5.1614E-12
68129,563283.002795197,86.0874046480784,,,
46416,811696.189890333,85.6740054192406,,,
31623,1168103.52602555,85.5870872716536,,,
21544,1677650.82817015,84.9832280436969,,,
14678,2418264.83109587,85.0600658550283,,,
10000,3487540.20469893,84.7797276913288,,,
6812.9,5015741.12467659,84.4513679633055,,,
4641.6,7207301.99185976,83.9375473526455,,,
3162.3,10354669.7682556,83.3510090318944,,,
2154.4,14794458.0230036,82.6140250362393,,,
1467.8,21212140.3274034,81.4442902682734,,,
1000,30370604.5830709,80.2682247270185,,,
681.29,43318185.966314,78.1568218200793,,,
464.16,61240200.9500223,74.9421979041031,,,
316.23,85861912.4668995,70.3992029143217,,,
215.44,119158410.661259,65.3799097819909,,,
146.78,158420422.223418,59.3419758335182,,,
100,197999521.470805,52.5733320299612,,,
68.129,233827521.129072,46.255524942185,,,
46.416,265505024.920913,41.7678085844433,,,
31.623,316279116.195671,40.6164160122996,,,
21.544,325025857.046045,41.2373142089583,,,
14.678,437049714.483878,37.3587152489615,,,
10,463494528.652885,38.8634592580321,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,448597.787121793,85.6504422417009,75608,135520000,5.3503E-12
68129,647717.060630883,84.546157719492,,,
46416,926824.591490205,83.8570358973314,,,
31623,1321950.05070622,83.3750294040638,,,
21544,1890793.93860937,83.0163921906641,,,
14678,2699194.00052058,82.0478384766823,,,
10000,3858512.48173661,81.2143835756372,,,
6812.9,5494525.79887365,79.8984555054568,,,
4641.6,7790313.28030784,78.3491545254451,,,
3162.3,10981046.048593,75.9644907042265,,,
2154.4,15326114.4752468,72.8541365786005,,,
1467.8,20918406.6836335,69.1969975499832,,,
1000,27953430.5184646,65.0845892594393,,,
681.29,36386489.4706261,60.9656226939385,,,
464.16,46163955.6919448,57.4082870916681,,,
316.23,57471665.3648939,54.6813089190869,,,
215.44,70635902.3659652,53.1979317238371,,,
146.78,87277775.0050967,52.7846070288938,,,
100,109357975.205426,52.7634885960014,,,
68.129,137875911.068973,52.5284610439364,,,
46.416,174524925.371604,51.6638043164169,,,
31.623,223200362.894144,49.9062615578667,,,
21.544,275470302.879281,46.4177728417957,,,
14.678,338740068.474539,43.4579354835124,,,
10,410101594.475395,40.3113036903488,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,346996.922372092,85.0905800030041,49887,1459900000,6.4793E-12
68129,501801.344995534,85.0790234852434,,,
46416,723350.55105086,85.1640017088775,,,
31623,1038963.43924098,85.1719418794612,,,
21544,1496111.71574606,85.202879807473,,,
14678,2155273.39637569,85.2616575261837,,,
10000,3113506.66759687,85.1598841230249,,,
6812.9,4475070.10450473,85.1775532173745,,,
4641.6,6443839.49068369,85.092451875733,,,
3162.3,9280396.91940834,84.7807776646495,,,
2154.4,13370028.2909948,84.6603658322392,,,
1467.8,19215326.2206078,83.7917619499541,,,
1000,27484497.063241,83.2079567243752,,,
681.29,39198559.7932863,82.327644640021,,,
464.16,56451443.443899,81.2203965955425,,,
316.23,80012723.9502908,78.814732141266,,,
215.44,110378787.332092,76.9825366308351,,,
146.78,153570086.504045,73.0921834317136,,,
100,183258975.506811,75.3899222470805,,,
68.129,310352522.371742,61.0175917649953,,,
46.416,286708868.675538,84.8849372079968,,,
31.623,973529959.750748,114.310096690245,,,
21.544,1125226837.39778,63.6571554545422,,,
14.678,1290060818.03846,12.1066645165897,,,
10,1124820525.17579,49.8927636374659,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,212061.703158925,75.2263503252768,46449,1601800,8.7688E-12
68129,296921.187536588,71.7477211515088,,,
46416,410211.457464488,67.3333115158628,,,
31623,554768.882400928,61.7553044913741,,,
21544,731101.895274271,54.8784778562748,,,
14678,922657.321233665,46.7714134945722,,,
10000,1107594.59823809,38.1246188796048,,,
6812.9,1261610.06765648,29.9117677633275,,,
4641.6,1371575.95270952,22.7127970718783,,,
3162.3,1449600.20994692,17.056012734553,,,
2154.4,1492137.58932465,12.7098409690482,,,
1467.8,1523418.60313153,9.63633503449895,,,
1000,1556045.64728892,7.69837658860809,,,
681.29,1573896.01530254,6.54565177893557,,,
464.16,1609583.85301048,6.05302333632821,,,
316.23,1631639.95427579,6.12710829281925,,,
215.44,1672156.91421482,6.72530483583329,,,
146.78,1709663.01504277,7.8222693284208,,,
100,1750615.71567423,9.32782840458252,,,
68.129,1841482.59868512,11.4611403416154,,,
46.416,1995350.19385392,14.0435543696556,,,
31.623,2074004.85210283,17.3888247163401,,,
21.544,2187777.69064011,21.9013078834183,,,
14.678,2343991.32367604,27.6234344570248,,,
10,2611914.98359986,34.3912090482281,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,278788.487378639,85.6132262227996,70190,1143400000,1.6366E-11
68129,404983.657305829,83.6624248094862,,,
46416,578073.811866922,81.6862888149549,,,
31623,812228.465065358,79.8488575532074,,,
21544,1129968.70528238,78.5597082892678,,,
14678,1563563.9144336,77.6788281241335,,,
10000,2172361.22039811,77.0966016510502,,,
6812.9,3017703.18821835,76.3714487474132,,,
4641.6,4201811.82089436,75.5501235396902,,,
3162.3,5864928.09123363,74.5375521250615,,,
2154.4,8078991.73675211,72.6095957330439,,,
1467.8,10944316.7256699,69.9171635608884,,,
1000,14552254.5660657,67.7600745385792,,,
681.29,18697047.9761419,65.9770495886067,,,
464.16,24123076.3947101,66.1258087610718,,,
316.23,30832298.0816203,68.1922206050196,,,
215.44,40805152.3654648,71.3517461541665,,,
146.78,56048199.4470911,73.7509827633574,,,
100,78312840.2158804,75.6307429705583,,,
68.129,111343658.701976,76.543131289785,,,
46.416,157980402.845433,77.3468592379766,,,
31.623,224884972.577686,77.6178989385105,,,
21.544,318930798.314258,76.1170148732221,,,
14.678,447440265.758134,74.0446718947333,,,
10,627370252.329227,71.4546771613813,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1400.89828978878,9.4383820226867,30031,-27970,9E-13
68129,1459.94632761633,10.300031288774,,,
46416,1526.30961951855,11.1795024344157,,,
31623,1601.62698437872,12.0898139121069,,,
21544,1688.42481612155,13.0282999966945,,,
14678,1785.7661023906,13.990783751932,,,
10000,1894.61606361759,14.9563929604323,,,
6812.9,2023.46090053151,15.9046370595499,,,
4641.6,2171.20671412057,16.7872434567057,,,
3162.3,2339.19242463575,17.5729542743477,,,
2154.4,2526.95536423152,18.263337892838,,,
1467.8,2736.61430199993,18.8905500142044,,,
1000,2969.14214693249,19.4926782934084,,,
681.29,3230.88122614019,20.0957532048692,,,
464.16,3528.28796022038,20.6961853347884,,,
316.23,3870.91152502183,21.255510198256,,,
215.44,4268.22914981075,21.560702695096,,,
146.78,4715.73077013091,21.4935903155238,,,
100,5215.20547574049,20.9451630183075,,,
68.129,5741.2634947046,19.8941593879435,,,
46.416,6267.08015026868,18.4189064160837,,,
31.623,6774.97585316462,16.7057532301645,,,
21.544,7247.03274318481,14.9257796353041,,,
14.678,7671.10991409536,13.2309073688581,,,
10,8058.27590920506,11.7043237699249,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,336112.955853669,83.4972384615136,73982,15904000,6.2531E-12
68129,482058.916323096,81.8614780793859,,,
46416,686223.00590262,80.2948378887451,,,
31623,971991.148381371,78.4794018675921,,,
21544,1372172.33483499,75.9809663181301,,,
14678,1916349.45793944,72.9752036940241,,,
10000,2642734.36123089,69.1303529422911,,,
6812.9,3559255.4877584,64.7165220598388,,,
4641.6,4667814.12357127,59.8187999068186,,,
3162.3,5995405.06116058,54.8681230617816,,,
2154.4,7563016.90917587,49.9560558731958,,,
1467.8,9359892.62126333,44.19140884132,,,
1000,11256935.9037515,37.7111419420048,,,
681.29,12966058.3439379,30.5599244262373,,,
464.16,14340722.0820533,23.8810059832907,,,
316.23,15332063.0421434,18.1476658971138,,,
215.44,16064671.4240252,13.6965570349819,,,
146.78,16614538.3623936,10.2920891183435,,,
100,17073948.9591383,7.87866733832806,,,
68.129,17626719.4269261,6.19050530036229,,,
46.416,18081564.0638748,4.94916692010448,,,
31.623,18412591.9879788,4.02416840387839,,,
21.544,18717568.5875436,3.34279394226935,,,
14.678,19051582.9382429,2.79084280387705,,,
10,19594157.9115502,2.42842314340938,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,383167.535889006,84.0223616646811,76424,470750000,6.4858E-12
68129,548038.782533081,83.2724009585337,,,
46416,778148.357653098,83.0208261227459,,,
31623,1107384.64255664,82.9163861368244,,,
21544,1575657.12187882,82.9567386893052,,,
14678,2248643.70963366,82.6571551700485,,,
10000,3219776.6194644,82.379204937909,,,
6812.9,4590506.02171011,81.8504213472,,,
4641.6,6541013.59959433,81.3132620647849,,,
3162.3,9269122.54542965,80.3786682422127,,,
2154.4,13051655.2166704,79.2342336616162,,,
1467.8,18296520.487951,78.031591222806,,,
1000,25551145.3250907,76.8509858579772,,,
681.29,35496708.7587393,75.5511676605985,,,
464.16,49560464.0751012,74.028640657028,,,
316.23,67725769.1755374,72.4432980100931,,,
215.44,93694899.2439705,69.5715048334445,,,
146.78,125765105.101102,66.8378664976103,,,
100,169647263.005038,63.67774557917,,,
68.129,222686486.759293,59.6642572679421,,,
46.416,284349567.173967,54.8641153291403,,,
31.623,353806710.081821,50.5407815561388,,,
21.544,435073643.401132,45.7568114408832,,,
14.678,518162380.281596,40.9535832953105,,,
10,610325592.443568,37.3995064035245,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,452671.055672533,81.0014797420438,84746,6433400,4.1965E-12
68129,645448.371821091,77.9272777187719,,,
46416,903978.816713648,74.7134944751445,,,
31623,1254266.37071752,71.2270418944707,,,
21544,1723647.05995315,66.9630016049012,,,
14678,2321862.97832121,61.3219169476914,,,
10000,3054090.33434406,53.8845206911888,,,
6812.9,3812864.47078186,45.1599626599558,,,
4641.6,4489375.95652062,36.194343607094,,,
3162.3,4973218.00573581,28.3201358801895,,,
2154.4,5293923.96582828,22.2351561727305,,,
1467.8,5513797.47046363,18.1270931483979,,,
1000,5676940.18213581,15.8193085263009,,,
681.29,5879427.83604428,14.9140997038506,,,
464.16,6171986.50542779,14.9851056475236,,,
316.23,6579447.4139116,15.8803029013392,,,
215.44,7027110.27211536,17.4962074717558,,,
146.78,7558829.70422992,19.5402418247441,,,
100,8208062.60378088,22.3223836001846,,,
68.129,8998371.45282845,25.5982110489308,,,
46.416,10016608.9116341,29.420265941922,,,
31.623,11359424.1416386,33.8872725253035,,,
21.544,13128747.132125,38.87168003731,,,
14.678,15624047.823153,44.4125199041531,,,
10,19145984.2584244,50.4983188340113,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,467395.258468748,83.4337061202109,156310,40114000,7.5853E-12
