f,Z,Phi,Rs,Rct,C
215.44,223876232.217748,84.8208818956021,,,
146.78,320127333.58018,84.1898284326765,,,
100,458103137.75237,83.5217980374383,,,
68.129,653467602.656089,83.2124181234594,,,
46.416,929987409.411704,82.43228979114,,,
31.623,1266579686.96313,83.9537956018323,,,
21.544,2106727953.2745,85.2892955824341,,,
14.678,3073866438.42867,82.7186141956261,,,
10,4772143565.98451,86.0562002244764,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,563338.013444569,91.3093832498406,-5594.3,18106000000,2.9725E-12
68129,834464.328311732,90.4060912430736,,,
46416,1229990.78142129,89.990771541035,,,
31623,1789841.10790623,89.8292333828982,,,
21544,2631553.37262733,89.5283796048465,,,
14678,3841481.38863377,89.311935131142,,,
10000,5624644.67622764,89.2123600941825,,,
6812.9,8227755.39843794,89.2884201771572,,,
4641.6,12045587.8511513,89.1875548759399,,,
3162.3,17647150.9523262,89.1300586853993,,,
2154.4,25704610.1656001,88.9114610784667,,,
1467.8,37762482.9191381,88.7423410527865,,,
1000,55250861.6092081,88.5262929219231,,,
681.29,80391837.473451,88.1141976787636,,,
464.16,117635653.485246,87.8247495050408,,,
316.23,171504172.730982,87.2802725339928,,,
215.44,251766107.713981,86.7887590876857,,,
146.78,361189704.054884,86.7439794663087,,,
100,523630712.224291,84.7873255572341,,,
68.129,751841413.007834,85.0006592345507,,,
46.416,1093407997.2069,84.9554320715948,,,
31.623,1559390611.15318,84.5749830088865,,,
21.544,2311090971.78423,80.3222702164341,,,
14.678,3185525621.31412,83.2907425286303,,,
10,4390962857.51046,76.895057680419,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,559073.127255351,91.4581089235733,-9029.6,22370000000,2.9702E-12
68129,826128.74597267,90.6942196850538,,,
46416,1217372.63316073,90.2644449180519,,,
31623,1780638.57886208,89.9235216090053,,,
21544,2609665.31682802,89.733396049808,,,
14678,3827264.34920308,89.5967813700918,,,
10000,5616874.12292884,89.4409285923023,,,
6812.9,8221858.92648139,89.485351114816,,,
4641.6,12057316.9245188,89.3797665161451,,,
3162.3,17621203.8322678,89.4090118144634,,,
2154.4,25850930.8596835,89.1326839020243,,,
1467.8,37741392.6703977,88.9523999367606,,,
1000,55226482.5992928,89.026534822732,,,
681.29,80500999.5179774,88.5099138427318,,,
464.16,118464183.407585,88.0285437654356,,,
316.23,171658868.248441,87.8740391896733,,,
215.44,249962514.628084,88.0082148575481,,,
146.78,365334873.15657,87.4551770668692,,,
100,525031146.806735,87.8457807945522,,,
68.129,756137463.02444,86.4301585458661,,,
46.416,1119781555.75515,85.6044427192834,,,
31.623,1554225895.12274,85.5158933053247,,,
21.544,2310435538.79243,86.1572722755515,,,
14.678,3058500647.98907,80.1912808967916,,,
10,4710587881.65705,79.8011430924671,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,554003.259298927,91.0277524544739,877.18,12344000000,3.1054E-12
68129,820568.676350407,90.0990443218351,,,
46416,1202316.3507181,89.5806068600042,,,
31623,1755721.54732577,89.2954732677873,,,
21544,2576542.35829634,89.0210498503304,,,
14678,3746483.45583807,88.8041433220598,,,
10000,5477682.3364228,88.595686757408,,,
6812.9,7959254.61744617,88.5740004635763,,,
4641.6,11642515.4721563,88.6770808150801,,,
3162.3,17032761.9598215,88.3800382716082,,,
2154.4,24790372.0035724,88.4859634592625,,,
1467.8,36225023.1607157,88.0868332229214,,,
1000,52702090.0166138,87.8086902389639,,,
681.29,77020113.9606995,87.6562285773553,,,
464.16,111778911.217855,87.2390061102857,,,
316.23,163245441.417592,86.9488118426852,,,
215.44,237385003.334612,85.8226934615108,,,
146.78,339398253.762333,85.7103765247118,,,
100,495533602.211206,85.720376540464,,,
68.129,700521040.294075,84.928080782577,,,
46.416,1019195495.74071,83.0228410553605,,,
31.623,1468305215.14382,79.6189718450227,,,
21.544,2110973840.13442,80.3354297767423,,,
14.678,2989120441.76941,80.6774106253083,,,
10,4131785095.1383,70.610927388689,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,600515.051215678,91.0919756846353,818.61,9668100000,2.9746E-12
68129,888160.943990333,90.1713189178577,,,
46416,1303506.5896315,89.6756855484475,,,
31623,1903032.62199607,89.2208150879984,,,
21544,2778091.39106814,89.2336171290764,,,
14678,4061533.93113253,88.71792579811,,,
10000,5955369.40111909,88.3610077967467,,,
6812.9,8675674.40958308,88.2507790592634,,,
4641.6,12623672.6993954,88.2049402288317,,,
3162.3,18384301.2906212,87.7836616365269,,,
2154.4,26717195.1665394,87.8143393721482,,,
1467.8,38865131.7149278,87.1835984224605,,,
1000,56577374.4941102,86.7990416075543,,,
681.29,82435681.6409158,86.6620421982012,,,
464.16,118732856.120731,85.7907246240342,,,
316.23,172591080.621229,86.0056444073276,,,
215.44,246809958.002019,84.3748579573647,,,
146.78,355725746.086388,83.9358632730681,,,
100,513352062.545277,82.3171527734214,,,
68.129,725459724.998,81.1374945169006,,,
46.416,1036239721.92879,80.2626019273201,,,
31.623,1499580872.60971,78.639071240073,,,
21.544,2139031877.20404,78.4675587939273,,,
14.678,2702686325.12327,72.5288535509331,,,
10,3857797230.74617,74.210656813153,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,625005.554750002,92.315036254339,-19854,13991000000,2.7127E-12
68129,929703.769124617,91.4014321250084,,,
46416,1371636.89275476,90.7277112563542,,,
31623,2022014.5716333,90.5618994643887,,,
21544,2955354.92477168,89.9159205645981,,,
14678,4331921.36045248,89.612487730577,,,
10000,6358103.46672121,89.2532605466107,,,
6812.9,9291212.600043,89.1968922756108,,,
4641.6,13574262.6645811,88.7448291798099,,,
3162.3,19876768.374733,88.7675321300778,,,
2154.4,28916017.9742871,88.1340005693328,,,
1467.8,42207788.420734,88.0281570617146,,,
1000,61264212.9997116,87.7726787862136,,,
681.29,89402170.7509143,87.4864732198697,,,
464.16,129428710.576922,86.9378009507021,,,
316.23,190315699.241009,86.760588757278,,,
215.44,265010685.268297,85.7523813436665,,,
146.78,389676638.83376,84.6464719050663,,,
100,558754801.986388,83.7840535628148,,,
68.129,803353696.537899,83.7150918730171,,,
46.416,1158469697.22774,82.4335641073232,,,
31.623,1669768057.8708,80.949761024048,,,
21.544,2398056734.39658,79.4074350367872,,,
14.678,3314805127.80473,71.9709721459533,,,
10,4696053953.9959,78.3759801527398,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,599584.769611765,91.1790856201623,1313.9,5242300000,2.9578E-12
68129,885989.336465237,90.127829638409,,,
46416,1297398.28319997,89.6025551490734,,,
31623,1900422.50224663,89.2466976015738,,,
21544,2781589.49218665,88.9729185788001,,,
14678,4042484.8009117,88.5097351430746,,,
10000,5922889.98339197,88.3193635148924,,,
6812.9,8604058.40009282,87.9770666827434,,,
4641.6,12563472.913907,87.881193777858,,,
3162.3,18224723.7048683,87.6545769923805,,,
2154.4,26490237.3928296,87.08593317935,,,
1467.8,38442656.9856444,86.8427386501701,,,
1000,55647997.5984365,86.4297022756477,,,
681.29,80471830.4385015,86.0778437140615,,,
464.16,115909873.884943,85.1793364266873,,,
316.23,169120808.168255,84.9676586865389,,,
215.44,239932037.853777,83.3385811110403,,,
146.78,347289990.197513,82.7699180108423,,,
100,493679631.104765,81.0415438164977,,,
68.129,716760638.883476,79.0303621076845,,,
46.416,1001068867.82356,76.7919551391047,,,
31.623,1465398245.37949,71.0254653788555,,,
21.544,2014290156.99341,70.4965774348338,,,
14.678,2523561274.09329,62.496251513721,,,
10,3628052392.41212,51.3693109546508,,,
