f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,126707.5005,86.71027022,9025.9,11759000000,1.34E-11
68129,185741.1654,87.33245807,,,
46416,271628.9516,87.87122112,,,
31623,397233.9875,88.2019839,,,
21544,580115.0415,88.43271272,,,
14678,846407.8268,88.53171996,,,
10000,1238523.827,88.64843862,,,
6812.9,1810872.674,88.71866897,,,
4641.6,2645920.696,88.77220327,,,
3162.3,3867006.959,88.77851687,,,
2154.4,5654168.212,88.85798817,,,
1467.8,8252576.238,88.63505222,,,
1000,12055773.08,88.55445613,,,
681.29,17597930.49,88.52957091,,,
464.16,25688029.3,88.31229204,,,
316.23,37485531.01,88.22366231,,,
215.44,54657562.08,88.22062615,,,
146.78,79314345.6,87.67181057,,,
100,115059379.7,87.37275223,,,
68.129,167443993.3,87.41771067,,,
46.416,242834725,87.15222527,,,
31.623,348965435.3,86.5096127,,,
21.544,510784126.3,86.54936023,,,
14.678,724090739.8,86.2026004,,,
10,1066277691,87.17482654,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1003564.5302666,92.7968266616798,-30638,38017000000,1.7946E-12
68129,1487002.24850371,91.0907417581359,,,
46416,2201855.66413611,90.2931813355002,,,
31623,3211950.6898745,90.2850037691336,,,
21544,4753014.84385622,89.8836951856527,,,
14678,6890161.35768649,89.420074046926,,,
10000,10081590.6403079,89.1712705282184,,,
6812.9,14788843.8220546,88.8444902558492,,,
4641.6,21632909.7250346,88.8622782384891,,,
3162.3,31715814.8208755,88.2881184449175,,,
2154.4,45818642.8346232,89.2369523690677,,,
1467.8,67388973.2396568,87.8876484928524,,,
1000,98576190.1865551,87.5897248942433,,,
681.29,142539690.176101,86.6666072625839,,,
464.16,209027788.03711,85.9665663588997,,,
316.23,294350190.257463,84.9658240696031,,,
215.44,420472134.658219,83.0757120055117,,,
146.78,586013296.272652,82.5815178773075,,,
100,853173977.717281,83.1456905668652,,,
68.129,1167448998.87495,82.6332928000293,,,
46.416,1700182446.69084,82.1386482204161,,,
31.623,2240396052.96324,82.8140244254287,,,
21.544,3336226251.99175,81.8101388445676,,,
14.678,5204392776.69089,97.334732240261,,,
10,6621451472.89924,77.975912262593,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,3096159.23257889,109.656348674568,-1639700,9387000000,9E-13
68129,5077275.30758052,108.852051494294,,,
46416,8202579.34685372,110.305984385934,,,
31623,12927835.7846261,110.32375505458,,,
21544,22005705.9560023,112.105969756044,,,
14678,36118284.2659469,108.7137126092,,,
10000,59680684.3920323,104.395501069512,,,
6812.9,91318672.192432,98.095473714667,,,
4641.6,139244042.288609,97.6528928435446,,,
3162.3,208359784.631897,95.0865609389698,,,
2154.4,328633372.236693,92.2448226158957,,,
1467.8,472003304.820152,87.4909341611616,,,
1000,714530385.539765,84.4805530968421,,,
681.29,924391102.467001,81.4597528085673,,,
464.16,1554288275.79676,74.1319677996067,,,
316.23,2093564485.51609,69.7999871856001,,,
215.44,2941249684.56352,57.2516487806227,,,
146.78,3368048888.54745,53.798094713034,,,
100,5198884978.11312,48.8532206201692,,,
68.129,4895839803.64447,44.7748886180309,,,
46.416,6071258953.77177,40.8759447502149,,,
31.623,7720647978.28231,52.9829560569432,,,
21.544,8200707764.52594,32.5503338911536,,,
14.678,8896388809.93948,37.2084046088222,,,
10,9815741288.68711,28.1065842392828,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,976902.983523469,92.0904769101984,-19938,14903000000,1.7446E-12
68129,1453137.49213925,90.9066886529563,,,
46416,2137188.01239818,90.280919031469,,,
31623,3122308.67162831,90.0821958365745,,,
21544,4543928.6358576,89.5265660892586,,,
14678,6693281.41297515,88.9792746054139,,,
10000,9838469.39431406,88.5778522166814,,,
6812.9,14305518.0780824,88.622208179101,,,
4641.6,20670636.3474344,88.598967894005,,,
3162.3,30340792.169806,88.5029776096042,,,
2154.4,44521433.8384299,88.0037474287647,,,
1467.8,64695192.2668696,88.1012495888609,,,
1000,94314279.4626032,87.7308333878562,,,
681.29,137292033.456351,87.6050934124732,,,
464.16,198269704.675189,87.4429276507563,,,
316.23,290791750.603669,86.6865564544525,,,
215.44,412152029.103031,84.1420788445332,,,
146.78,618357706.928329,84.6494111189771,,,
100,878332912.693054,85.2006841114703,,,
68.129,1253732802.44449,82.2061437410452,,,
46.416,1822858646.13875,80.4637568341486,,,
31.623,2437500927.11198,81.8323420113348,,,
21.544,3560927216.07501,77.9882530042805,,,
14.678,5720247985.03133,72.8525572101108,,,
10,6656878005.55785,61.7087813774594,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,936876.458428114,90.0989134667275,6941.8,1254500000,2.085E-12
68129,1374595.24194611,89.4508268794993,,,
46416,2024586.17819879,89.3825036538121,,,
31623,2961682.84332014,89.2841582356122,,,
21544,4326100.77073167,89.1185639681698,,,
14678,6335012.70381587,88.9600725545973,,,
10000,9307976.6537228,88.6800707903988,,,
6812.9,13555018.4048834,88.6873722412635,,,
4641.6,19710382.0753851,88.8109991969084,,,
3162.3,28860751.8390188,88.6395457489507,,,
2154.4,42218085.4802943,88.9176076480244,,,
1467.8,61987965.3536512,89.187551314089,,,
1000,90259037.2345191,88.5301466084127,,,
681.29,131419279.085,87.7822902348667,,,
464.16,187868566.638289,87.1603132527783,,,
316.23,280231555.786747,91.5577162218411,,,
215.44,357943571.977102,89.4712041850572,,,
146.78,585120514.577267,76.3377160179319,,,
100,558323995.772372,120.153644599754,,,
68.129,2259259610.16136,114.432058225339,,,
46.416,644894786.742656,70.4962467139854,,,
31.623,1136112795.38364,64.2363800962638,,,
21.544,1149608003.46212,-26.2668381932547,,,
14.678,5014761788.97544,93.4235984429655,,,
10,7393903195.88076,68.4972132013864,,,
