f,Z,Phi,Rs,Rct,C
1000,1.91E+07,89.2061,,,
681.29,2.80E+07,89.1583,,,
464.16,4.09E+07,89.1994,,,
316.23,5.99E+07,89.0906,,,
215.44,8.76E+07,88.7734,,,
146.78,1.28E+08,88.7467,,,
100,1.87E+08,88.8661,,,
68.129,2.75E+08,88.778,,,
46.416,3.98E+08,88.2745,,,
31.623,5.83E+08,88.0682,,,
21.544,8.50E+08,87.7358,,,
14.678,1.19E+09,87.8681,,,
10,1.80E+09,85.7557,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,192513,88.9698,5820,3.10E+10,8.59E-12
68129,283351,88.9008,,,
46416,415104,89.0099,,,
31623,606992,88.9979,,,
21544,888581,88.9784,,,
14678,1.30E+06,88.9508,,,
10000,1.90E+06,88.9854,,,
6812.9,2.77E+06,89.0106,,,
4641.6,4.06E+06,89.0812,,,
3162.3,5.93E+06,89.1364,,,
2154.4,8.68E+06,89.1779,,,
1467.8,1.27E+07,89.0786,,,
1000,1.86E+07,89.1245,,,
681.29,2.72E+07,89.1581,,,
464.16,3.97E+07,89.1539,,,
316.23,5.82E+07,89.0438,,,
215.44,8.47E+07,88.9272,,,
146.78,1.24E+08,88.746,,,
100,1.82E+08,88.8287,,,
68.129,2.65E+08,88.6066,,,
46.416,3.88E+08,88.2202,,,
31.623,5.57E+08,88.3962,,,
21.544,8.28E+08,88.4159,,,
14.678,1.21E+09,88.0947,,,
10,1.78E+09,87.3317,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,188397,86.9786,16300,2.38E+10,9.27E-12
68129,278923,87.2206,,,
46416,404414,86.8957,,,
31623,582415,86.5978,,,
21544,840361,86.7914,,,
14678,1.21E+06,87.102,,,
10000,1.76E+06,87.4473,,,
6812.9,2.57E+06,87.8513,,,
4641.6,3.74E+06,88.2702,,,
3162.3,5.46E+06,88.4794,,,
2154.4,7.99E+06,88.6323,,,
1467.8,1.16E+07,88.6645,,,
1000,1.70E+07,88.7797,,,
681.29,2.49E+07,88.7932,,,
464.16,3.64E+07,88.8777,,,
316.23,5.31E+07,88.7271,,,
215.44,7.81E+07,88.839,,,
146.78,1.13E+08,88.4595,,,
100,1.65E+08,88.7884,,,
68.129,2.42E+08,88.3028,,,
46.416,3.53E+08,88.3501,,,
31.623,5.22E+08,87.8257,,,
21.544,7.44E+08,87.5731,,,
14.678,1.12E+09,86.5219,,,
10,1.66E+09,87.8209,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,224948,88.6369,8160,1.70E+10,7.45E-12
68129,330934,88.7112,,,
46416,484563,88.8321,,,
31623,709003,88.8722,,,
21544,1.04E+06,88.8302,,,
14678,1.52E+06,88.9801,,,
10000,2.22E+06,88.9861,,,
6812.9,3.25E+06,89.0209,,,
4641.6,4.75E+06,88.9388,,,
3162.3,6.95E+06,88.9659,,,
2154.4,1.02E+07,88.9853,,,
1467.8,1.49E+07,88.7396,,,
1000,2.17E+07,88.6003,,,
681.29,3.17E+07,88.4774,,,
464.16,4.62E+07,88.0969,,,
316.23,6.75E+07,88.1305,,,
215.44,9.72E+07,87.9102,,,
146.78,1.42E+08,87.5852,,,
100,2.06E+08,87.7623,,,
68.129,3.01E+08,87.5333,,,
46.416,4.35E+08,87.9703,,,
31.623,6.43E+08,87.872,,,
21.544,9.26E+08,87.13,,,
14.678,1.33E+09,86.5885,,,
10,2.01E+09,83.2062,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,187418,88.4977,7400,1.49E+10,8.95E-12
68129,275170,88.5796,,,
46416,402687,88.7024,,,
31623,588383,88.6788,,,
21544,860607,88.914,,,
14678,1.26E+06,88.8927,,,
10000,1.84E+06,88.9562,,,
6812.9,2.69E+06,88.9201,,,
4641.6,3.93E+06,88.9811,,,
3162.3,5.75E+06,88.9686,,,
2154.4,8.40E+06,88.8996,,,
1467.8,1.23E+07,88.7861,,,
1000,1.80E+07,88.8798,,,
681.29,2.63E+07,88.758,,,
464.16,3.84E+07,88.6636,,,
316.23,5.62E+07,88.4546,,,
215.44,8.18E+07,88.2222,,,
146.78,1.19E+08,88.135,,,
100,1.73E+08,87.908,,,
68.129,2.53E+08,87.8837,,,
46.416,3.67E+08,87.6341,,,
31.623,5.43E+08,87.1135,,,
21.544,7.63E+08,86.9624,,,
14.678,1.13E+09,85.022,,,
10,1.65E+09,85.2161,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,185112,88.4307,8090,1.08E+10,9.17E-12
68129,271617,88.4688,,,
46416,397800,88.5017,,,
31623,580669,88.5298,,,
21544,847005,88.6201,,,
14678,1.24E+06,88.6009,,,
10000,1.81E+06,88.656,,,
6812.9,2.64E+06,88.7925,,,
4641.6,3.85E+06,88.7261,,,
3162.3,5.64E+06,88.7816,,,
2154.4,8.23E+06,88.7315,,,
1467.8,1.20E+07,88.7128,,,
1000,1.76E+07,88.6298,,,
681.29,2.56E+07,88.5391,,,
464.16,3.74E+07,88.6251,,,
316.23,5.48E+07,88.1562,,,
215.44,7.96E+07,88.468,,,
146.78,1.16E+08,88.1331,,,
100,1.70E+08,87.3259,,,
68.129,2.46E+08,87.5781,,,
46.416,3.60E+08,87.1068,,,
31.623,5.18E+08,86.8714,,,
21.544,7.48E+08,86.1681,,,
14.678,1.09E+09,84.7307,,,
10,1.54E+09,82.3955,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,182178,88.3101,8410,1.08E+10,9.37E-12
68129,266932,88.3705,,,
46416,390692,88.446,,,
31623,570343,88.5321,,,
21544,833165,88.6201,,,
14678,1.21E+06,88.5786,,,
10000,1.78E+06,88.5953,,,
6812.9,2.59E+06,88.632,,,
4641.6,3.79E+06,88.6382,,,
3162.3,5.52E+06,88.6641,,,
2154.4,8.08E+06,88.5852,,,
1467.8,1.18E+07,88.4032,,,
1000,1.72E+07,88.3349,,,
681.29,2.51E+07,88.2706,,,
464.16,3.65E+07,88.1031,,,
316.23,5.33E+07,87.8859,,,
215.44,7.78E+07,87.8521,,,
146.78,1.13E+08,87.4821,,,
100,1.65E+08,87.3712,,,
68.129,2.38E+08,86.9321,,,
46.416,3.47E+08,86.5222,,,
31.623,5.06E+08,86.316,,,
21.544,7.26E+08,85.8349,,,
14.678,1.08E+09,85.1264,,,
10,1.53E+09,83.0437,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,178898,88.0173,9540,7960000000,9.63E-12
68129,262319,88.121,,,
46416,383247,88.1943,,,
31623,559562,88.3408,,,
21544,815248,88.3862,,,
14678,1.19E+06,88.4123,,,
10000,1.74E+06,88.4062,,,
6812.9,2.53E+06,88.4624,,,
4641.6,3.70E+06,88.4427,,,
3162.3,5.39E+06,88.4567,,,
2154.4,7.88E+06,88.4248,,,
1467.8,1.15E+07,88.2963,,,
1000,1.67E+07,88.2662,,,
681.29,2.44E+07,88.2328,,,
464.16,3.57E+07,88.0692,,,
316.23,5.20E+07,88.0012,,,
215.44,7.56E+07,87.6497,,,
146.78,1.10E+08,87.3534,,,
100,1.59E+08,86.9381,,,
68.129,2.32E+08,86.4483,,,
46.416,3.36E+08,86.2943,,,
31.623,4.88E+08,85.1871,,,
21.544,7.06E+08,83.8463,,,
14.678,1.02E+09,83.6393,,,
10,1.44E+09,81.0801,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,630760,85.2337,130000,4950000000,4.09E-12
68129,903838,83.0245,,,
46416,1.28E+06,81.8811,,,
31623,1.79E+06,81.2476,,,
21544,2.51E+06,81.3361,,,
14678,3.53E+06,81.4777,,,
10000,5.00E+06,81.8592,,,
6812.9,7.09E+06,82.2016,,,
4641.6,1.01E+07,82.5504,,,
3162.3,1.44E+07,82.9382,,,
2154.4,2.05E+07,82.688,,,
1467.8,2.93E+07,82.9992,,,
1000,4.20E+07,83.0576,,,
681.29,5.98E+07,82.7692,,,
464.16,8.57E+07,82.454,,,
316.23,1.22E+08,82.476,,,
215.44,1.74E+08,81.4544,,,
146.78,2.45E+08,81.0231,,,
100,3.44E+08,80.3337,,,
68.129,4.96E+08,79.9041,,,
46.416,6.97E+08,78.138,,,
31.623,9.62E+08,77.2432,,,
21.544,1.32E+09,74.4614,,,
14.678,1.80E+09,73.4007,,,
10,2.50E+09,70.0463,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,574726.75,85.9558053,95234,4088600000,4.38E-12
68129,830283.876,84.5041958,,,
46416,1184569.34,83.866241,,,
31623,1684874.29,83.4421886,,,
21544,2404577.52,83.2357057,,,
14678,3410891.28,83.0338971,,,
10000,4867438.24,82.9396109,,,
6812.9,6918680.29,83.1170196,,,
4641.6,9892750.09,83.305747,,,
3162.3,14092974.7,83.2550418,,,
2154.4,20160349,83.0684148,,,
1467.8,28804385.9,83.1440962,,,
1000,41259457.2,82.7112358,,,
681.29,59016007.2,82.431638,,,
464.16,83711351,81.7182199,,,
316.23,118331604,80.7577468,,,
215.44,169802012,80.0293266,,,
146.78,236572118,78.652875,,,
100,328351289,77.6832678,,,
68.129,453996187,75.5365473,,,
46.416,624549897,75.213464,,,
31.623,837717596,74.7205423,,,
21.544,1156637599,74.0669996,,,
14.678,1617583845,75.3418459,,,
10,2212225740,74.0988707,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,565564.112,85.5508825,99979,2646100000,4.47E-12
68129,813261.937,84.093699,,,
46416,1160705.86,83.4417632,,,
31623,1645024.67,83.0112968,,,
21544,2333164.38,82.8718609,,,
14678,3302834.11,82.6278799,,,
10000,4708605.14,82.6062681,,,
6812.9,6673953.79,82.7736266,,,
4641.6,9513051.35,83.1930657,,,
3162.3,13608187.6,83.3408488,,,
2154.4,19369363.9,83.0693697,,,
1467.8,27857012,82.9383823,,,
1000,39878324.3,82.8043388,,,
681.29,57051582.1,82.1837191,,,
464.16,81814001.7,81.2265067,,,
316.23,115380574,80.5297456,,,
215.44,162201646,78.7493726,,,
146.78,227643236,77.3591479,,,
100,317695551,75.3626558,,,
68.129,431551244,73.9930399,,,
46.416,587404015,72.2835019,,,
31.623,788249576,70.3403007,,,
21.544,1070767468,70.4591664,,,
14.678,1408049870,68.5209288,,,
10,1972975885,72.8389187,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,702301.8091,85.1427304,144560,2928700000,3.64E-12
68129,1011133.568,83.36210192,,,
46416,1431569.517,82.12485523,,,
31623,2023700.406,81.56439503,,,
21544,2844312.038,81.23214761,,,
14678,3987675.716,80.94175231,,,
10000,5628930.935,81.09314353,,,
6812.9,7915326.969,81.37305632,,,
4641.6,11191113.27,81.91417713,,,
3162.3,15989175.49,82.29030129,,,
2154.4,22720255.16,82.56462773,,,
1467.8,32434190.72,83.05220853,,,
1000,46445150.13,82.94174682,,,
681.29,66637948.27,82.51907309,,,
464.16,95315656.6,82.218966,,,
316.23,138364851.4,81.72837081,,,
215.44,198519210.7,80.31870716,,,
146.78,278781523.7,78.48829861,,,
100,386183684.6,75.78218682,,,
68.129,540862561.5,73.29522189,,,
46.416,730980407.5,70.32367931,,,
31.623,995255570.5,70.56514869,,,
21.544,1265087307,67.16406077,,,
14.678,1681628905,67.43519838,,,
10,2321142719,60.99004223,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,306908.4015,73.00720789,126620,2300700000,9.33E-12
68129,418187.3013,73.66048153,,,
46416,571032.8736,75.22769509,,,
31623,787677.2131,76.98179709,,,
21544,1103645.096,78.53825876,,,
14678,1555226.259,79.86573753,,,
10000,2210603.318,80.77008319,,,
6812.9,3142249.104,81.37126556,,,
4641.6,4476187.936,81.75120559,,,
3162.3,6378644.532,81.91353576,,,
2154.4,9057961.681,82.00129571,,,
1467.8,12839333.06,81.93581324,,,
1000,18215900.22,81.95164739,,,
681.29,25828850.28,81.93575145,,,
464.16,36598820.29,82.13720278,,,
316.23,52316967.33,82.02395691,,,
215.44,74511769.49,81.76427338,,,
146.78,106190354.5,81.66534667,,,
100,151125464.4,80.74378786,,,
68.129,215044753.6,79.86833261,,,
46.416,304779876,78.77539189,,,
31.623,430293899.1,76.26798552,,,
21.544,602257594.4,75.30346353,,,
14.678,801030582.7,72.67773293,,,
10,1145395270,70.28609453,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,347893.115987361,70.6063637921155,151870,993170000,7.6725E-12
68129,463758.160093674,71.6426469943298,,,
46416,626031.240739479,73.630371231084,,,
31623,856575.31257912,75.9944675341833,,,
21544,1195888.92486296,78.4261294576821,,,
14678,1679518.13848434,80.5304876015235,,,
10000,2403077.08245439,82.4566936468562,,,
6812.9,3459945.088833,83.8770885811838,,,
4641.6,5021554.81851972,84.8911994699277,,,
3162.3,7308769.49835644,85.1328690715981,,,
2154.4,10599832.104144,84.8404422992549,,,
1467.8,15316417.5695053,84.2583892649381,,,
1000,22079679.1841877,83.3221093552997,,,
681.29,31476823.7062766,82.0852046275819,,,
464.16,44605561.7635001,80.6820724788246,,,
316.23,62907869.4271106,79.5203785046891,,,
215.44,89137912.21933,78.1477398465942,,,
146.78,124438799.608501,76.7269400764852,,,
100,175250604.241876,74.6065743784594,,,
68.129,242105261.150292,71.7898719622726,,,
46.416,334207577.546443,67.8527046866428,,,
31.623,455413936.455516,63.5836467007359,,,
21.544,600091097.12554,57.4560195879588,,,
14.678,747664594.809646,49.8938663332927,,,
10,891631336.763756,42.1516534275389,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,309812.836573092,72.0782227709513,136480,825250000,9.6351E-12
68129,416715.683749915,72.4624096813432,,,
46416,563611.368912755,73.8436139066008,,,
31623,772067.127471811,75.4806503877304,,,
21544,1069075.00094075,77.1132159707552,,,
14678,1496259.87243057,78.7391743656665,,,
10000,2117249.56240207,79.8762743318999,,,
6812.9,3002906.77063741,80.8525977496692,,,
4641.6,4273496.89654187,81.4877384095784,,,
3162.3,6091976.64704002,81.7353820280711,,,
2154.4,8702044.76032159,81.8019077219328,,,
1467.8,12404790.9826051,81.6434547817386,,,
1000,17638759.6678855,81.3149203049961,,,
681.29,25064133.6271891,80.7202793837454,,,
464.16,35520591.9389728,79.8171978263205,,,
316.23,50193841.5341937,78.5824489401688,,,
215.44,70444287.6634426,77.6693424553253,,,
146.78,98088965.489042,75.5515954617512,,,
100,135681408.692077,73.7714273936069,,,
68.129,188412589.840987,71.5800328529149,,,
46.416,258885697.417425,68.502655690262,,,
31.623,349104118.496749,64.7887109114837,,,
21.544,468355012.097241,60.1408740420589,,,
14.678,605847895.321502,55.1508139985607,,,
10,765125160.456363,48.3966561195002,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,285414.736822937,71.2034201638181,126330,2022800000,1.0581E-11
68129,384787.33336454,72.1666503360458,,,
46416,522973.363842965,73.8932783900862,,,
31623,717082.076790664,75.7975181054216,,,
21544,997589.019829762,77.7943125035063,,,
14678,1401149.90448497,79.3307655260163,,,
10000,1988558.54794846,80.6889647237592,,,
6812.9,2827175.3050396,81.7743395492122,,,
4641.6,4032512.01781649,82.6902547049988,,,
3162.3,5786073.99917062,83.2343501123574,,,
2154.4,8308236.17347421,83.6505815633183,,,
1467.8,11930647.9631827,83.6316975792505,,,
1000,17123313.9757457,83.4287340924942,,,
681.29,24531758.8969749,82.7913529533918,,,
464.16,35104201.9171104,82.5150984399179,,,
316.23,49708304.8610131,81.0888880080667,,,
215.44,69503008.4761018,82.6468833824111,,,
146.78,96324494.1129406,78.6868883669506,,,
100,115714053.124943,68.9582535941435,,,
68.129,185709997.064654,74.1015625098924,,,
46.416,303233798.755519,98.9868845085455,,,
31.623,351115955.992037,51.5329170221327,,,
21.544,756207074.961041,116.552117361905,,,
14.678,674384141.452319,70.4474839512067,,,
10,977455051.752727,68.1042199031664,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,311444.592513177,67.6192357395355,161930,1163100000,1.0071E-11
68129,408805.047370285,68.9393135451792,,,
46416,550913.737691873,70.7252942099312,,,
31623,747393.257584072,72.9535907047783,,,
21544,1025949.04579444,75.0080719232975,,,
14678,1421779.07621324,76.855383611887,,,
10000,1996864.2380626,78.4390300054271,,,
6812.9,2817040.58740041,79.7414456491393,,,
4641.6,3996419.76357771,80.8161473064665,,,
3162.3,5684590.51367324,81.5767308104509,,,
2154.4,8111288.86991363,82.237078302185,,,
1467.8,11604098.970686,82.3952985734432,,,
1000,16579290.675764,82.0035533140462,,,
681.29,23754578.8871386,81.5984803365585,,,
464.16,33926730.2760499,81.1809676007907,,,
316.23,48359703.4482705,80.7038642402353,,,
215.44,68880967.0629406,80.0801755342663,,,
146.78,97948881.5933954,78.9061167663077,,,
100,137781926.898616,77.4349291853686,,,
68.129,192586431.090712,74.2558435365692,,,
46.416,268892803.945859,72.7372138345227,,,
31.623,373335953.857305,70.3319154191535,,,
21.544,517682704.786883,67.027595484293,,,
14.678,665012169.300222,61.9947899316061,,,
10,859353566.188889,56.5157569718282,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,455410.139039347,70.304784751476,279880,1482900000,9.5657E-12
68129,602196.142788344,66.9605851766653,,,
46416,776809.858053206,65.2958164747637,,,
31623,996920.513427061,65.2552771239428,,,
21544,1289447.3527848,66.3832918607079,,,
14678,1690388.69060023,68.4663198903166,,,
10000,2262546.07225587,70.9948339913607,,,
6812.9,3083746.99571453,73.7062456575739,,,
4641.6,4271050.24049195,76.2692205673462,,,
3162.3,5998466.80712028,78.2920554327096,,,
2154.4,8483306.92507897,79.9431141929404,,,
1467.8,12072395.4773588,81.0103644389468,,,
1000,17256087.8517246,81.8566920205144,,,
681.29,24690174.2216197,82.3662325709357,,,
464.16,35371305.1730105,82.4450156804694,,,
316.23,50774926.1007687,82.2389553586599,,,
215.44,72717588.6538139,81.7387952604689,,,
146.78,103619779.086678,80.5913206898222,,,
100,146537571.20021,79.0722135273417,,,
68.129,208997262.264916,77.156223660492,,,
46.416,291211935.31481,75.0741230947421,,,
31.623,404579440.29519,71.5775000498419,,,
21.544,553889566.644735,68.7099269905303,,,
14.678,754750992.514275,65.0760316308941,,,
10,991119787.874005,60.7428272822006,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,388921.144424464,80.5952571984496,108610,784910000,8.7206E-12
68129,548077.35660024,80.4616007399291,,,
46416,773170.06715953,80.6858212794059,,,
31623,1092224.39388295,80.958904050304,,,
21544,1546034.76097393,81.3710575257294,,,
14678,2190899.77170261,81.2170976601979,,,
10000,3124868.34875534,81.0181729136833,,,
6812.9,4453328.7166017,80.6764075720226,,,
4641.6,6340852.15949614,79.7236509558984,,,
3162.3,8996971.62796392,78.7100300999386,,,
2154.4,12600470.8587798,76.1538917489881,,,
1467.8,17507553.1523181,74.2186595403209,,,
1000,23641669.543176,71.5674018175013,,,
681.29,31250597.7047609,69.7068265957632,,,
464.16,42163925.7041489,69.0179861559144,,,
316.23,54144260.8255241,69.9299087844023,,,
215.44,73078172.353321,70.9045768946329,,,
146.78,99632575.223065,71.8345013087639,,,
100,137391619.618516,71.7684221731904,,,
68.129,190167490.652348,70.9571405408957,,,
46.416,260180471.954578,69.909328836825,,,
31.623,353667093.537587,67.5270330556933,,,
21.544,472933746.097075,65.0282591688715,,,
14.678,617074771.700422,60.3868463888702,,,
10,820597094.705923,57.178079460069,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,550949.59409551,79.500630875997,273400,468670000,1.129E-11
68129,773914.871827813,76.761752184361,,,
46416,1067045.85701074,74.1364872734308,,,
31623,1456003.19614288,71.9945712422431,,,
21544,1964006.35128289,69.6511076066579,,,
14678,2609551.54327079,67.3433196064907,,,
10000,3448335.50468622,65.3436127354396,,,
6812.9,4472189.77266997,63.9883976147233,,,
4641.6,5764627.61730458,63.2174338387954,,,
3162.3,7404127.858803,63.5587479415068,,,
2154.4,9572767.46138813,64.7729612618471,,,
1467.8,12591092.452411,66.4257249375892,,,
1000,16830457.207251,68.3066050038803,,,
681.29,22830248.2857679,69.8395524742269,,,
464.16,31127115.269136,70.4761407097225,,,
316.23,42571581.8447563,70.892018258476,,,
215.44,58318014.8367192,70.454251965544,,,
146.78,79301720.2437672,69.5228967739056,,,
100,107537477.687389,68.1493849317308,,,
68.129,144892387.287445,66.7839642875849,,,
46.416,193427970.147569,64.9346266137575,,,
31.623,255320129.456614,62.3576624488395,,,
21.544,338233901.159268,60.6664103887645,,,
14.678,434680516.963914,56.791981235329,,,
10,561754774.250051,54.4691971246461,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,657147.312738647,78.6077361588965,272670,441930000,5.4579E-12
68129,914176.12395236,76.2883426652529,,,
46416,1250922.44649693,74.7840851742173,,,
31623,1698766.77945047,73.9522265375891,,,
21544,2297716.92587425,73.530050942777,,,
14678,3123639.30921222,73.5967787216003,,,
10000,4273545.14404028,73.8772538818969,,,
6812.9,5847583.53516798,74.2479646658897,,,
4641.6,8033553.30248521,74.7908845416243,,,
3162.3,11111952.8427637,75.0909945445026,,,
2154.4,15385132.4371698,75.3733913394566,,,
1467.8,21371927.1689341,75.30660770066,,,
1000,29714285.7126927,74.9446700928249,,,
681.29,41414267.2419717,74.112243764063,,,
464.16,57398350.6441894,72.6860908182584,,,
316.23,79207944.2878719,70.3887836013491,,,
215.44,107274998.45052,67.7080517288977,,,
146.78,143694735.422191,64.1365008584482,,,
100,187253784.32686,60.4131590497289,,,
68.129,240898082.169502,57.0950034634263,,,
46.416,300720511.398514,53.8680008808388,,,
31.623,371062956.011393,51.8524064020246,,,
21.544,463991386.307564,50.3682055599852,,,
14.678,566427371.439635,48.85033394037,,,
10,699515067.694189,48.481219269308,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1170455.61038794,81.993320443255,602130,2648700000,4.4826E-12
68129,1678505.92713389,77.0583056839075,,,
46416,2323848.43703057,72.3099579403256,,,
31623,3086809.96487748,67.6052471151267,,,
21544,4005997.68550567,63.6053984753038,,,
14678,4975885.52015875,61.9174495795886,,,
10000,6216316.51429635,62.4291399018206,,,
6812.9,7881861.71938596,65.1257290824599,,,
4641.6,10377288.7510893,68.8702027450384,,,
3162.3,14063479.7498929,72.4539006856114,,,
2154.4,19618066.325046,75.3936098341787,,,
1467.8,27565346.1571187,77.4404129632303,,,
1000,39068939.473339,78.6414726296566,,,
681.29,55545103.4657669,79.4049575020784,,,
464.16,78789431.9528024,79.7110828265952,,,
316.23,111655624.009907,79.6201252280042,,,
215.44,157387811.173964,78.1517152202462,,,
146.78,221997884.853016,77.640098097344,,,
100,310805541.333278,76.0736904747513,,,
68.129,430059943.558746,74.9110294988638,,,
46.416,589621016.625662,73.5640694993391,,,
31.623,820699504.861785,70.9599599153988,,,
21.544,1116242693.38151,70.276094767707,,,
14.678,1424806933.63911,65.0200704928531,,,
10,1924114240.13688,63.9847196177734,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,898640.773302331,78.6955326949186,366680,1212500000,4.1216E-12
68129,1240114.56278633,76.3699766515121,,,
46416,1701438.38428154,75.1034290973438,,,
31623,2317373.81472767,74.6702103658064,,,
21544,3182667.99580294,74.4504313228952,,,
14678,4347904.64067116,74.075776609574,,,
10000,5956538.85652885,73.9324440998046,,,
6812.9,8130849.17292172,74.2291272087232,,,
4641.6,11105683.5211372,74.6241277507582,,,
3162.3,15222045.6335284,75.5547489756549,,,
2154.4,21025491.844356,76.2257172215152,,,
1467.8,29284022.0146002,76.7851033629061,,,
1000,41094956.1459808,77.3129923598567,,,
681.29,57811726.1137643,77.121907513825,,,
464.16,81390727.3686771,76.5768775864805,,,
316.23,113692166.738803,75.4197422106862,,,
215.44,157824225.268153,74.0097710255445,,,
146.78,216119603.435939,71.6527645395576,,,
100,294056077.71312,69.7428753687494,,,
68.129,395133976.34628,66.4331300404851,,,
46.416,526525784.317727,63.1496300183499,,,
31.623,696005665.278047,61.3767635847114,,,
21.544,890901259.930302,56.693528502587,,,
14.678,1093566358.44444,50.4936966242784,,,
10,1400109708.55128,50.0436372577253,,,
