f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,115440.7684,87.82829117,5381.2,22253000000,1.42E-11
68129,169415.3567,88.22355054,,,
46416,248123.7375,88.55018308,,,
31623,362794.9048,88.78410595,,,
21544,533083.1993,89.06155855,,,
14678,779292.7277,89.09293946,,,
10000,1142692.97,89.21261977,,,
6812.9,1674783.401,89.32469559,,,
4641.6,2451112.124,89.40352737,,,
3162.3,3591858.783,89.42514014,,,
2154.4,5267421.699,89.41250782,,,
1467.8,7713443.663,89.3283614,,,
1000,11300688.73,89.33312876,,,
681.29,16538408.88,89.31886343,,,
464.16,24241375.04,89.22201056,,,
316.23,35434616.99,89.14573418,,,
215.44,51815374.55,89.12811006,,,
146.78,75636415.33,88.81398379,,,
100,110227316.1,88.72970571,,,
68.129,160980481,88.7882206,,,
46.416,235088653.7,88.76818509,,,
31.623,346128655.3,89.06204957,,,
21.544,505264294.1,88.51294563,,,
14.678,728196757.5,87.75220179,,,
10,1064280097,88.1217298,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,121798.726118935,87.3651637189915,8065.4,9404100000,1.4309E-11
68129,178367.641883444,87.6535736615841,,,
46416,260457.864995071,87.8522085682336,,,
31623,379311.126381463,88.0117542327757,,,
21544,553767.358860363,88.093465193051,,,
14678,805675.045462177,88.1260336471223,,,
10000,1175543.12038009,88.2123144406314,,,
6812.9,1714680.03774037,88.2997684124504,,,
4641.6,2497926.17945886,88.3732478909071,,,
3162.3,3644567.64536409,88.4381667537176,,,
2154.4,5320489.62996316,88.4258421205695,,,
1467.8,7757172.78425018,88.3179909363944,,,
1000,11315926.9780799,88.2819389424597,,,
681.29,16526855.2610588,88.260430918798,,,
464.16,24111537.960475,88.1907551777674,,,
316.23,35141877.9089419,87.8976331616866,,,
215.44,51172804.152987,87.6003063243816,,,
146.78,74377193.1525764,87.3484909798564,,,
100,107842156.384027,86.9875371080997,,,
68.129,156187822.882399,86.8012079817124,,,
46.416,224920000.011408,86.482084139951,,,
31.623,325604177.652874,86.3494031728641,,,
21.544,469419808.791499,85.7791664146598,,,
14.678,671686919.342877,86.7055844998033,,,
10,977502813.695683,86.1265900098488,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,876982.228716648,90.9433705131135,19990,7363700000,2.3373E-12
68129,1296745.24491255,89.5407071546407,,,
46416,1889683.27111828,88.7361491055781,,,
31623,2764281.4358747,88.2253643116861,,,
21544,4030464.29427651,88.1398449776198,,,
14678,5817904.67216269,87.3766943830629,,,
10000,8450209.8780016,86.8650753452781,,,
6812.9,12227149.9449332,86.8634723995072,,,
4641.6,17722295.593174,86.5974725321425,,,
3162.3,25594823.398705,86.4431997141758,,,
2154.4,37264564.8382834,86.0943847957925,,,
1467.8,53674231.2616764,85.6571157897862,,,
1000,77775226.421973,84.9571834002147,,,
681.29,111621432.692021,84.3290373986828,,,
464.16,160197777.383882,83.5153198428217,,,
316.23,227730696.956522,82.4451851776497,,,
215.44,323219833.442095,81.0460192276232,,,
146.78,456857310.797233,78.9355821333834,,,
100,646731984.768557,78.0768570338101,,,
68.129,871059344.4015,76.3209164887135,,,
46.416,1198122545.45416,73.6396375742974,,,
31.623,1573283474.4688,73.0002274007336,,,
21.544,2223721405.85786,73.9778520435625,,,
14.678,2971177201.15655,75.6698678644634,,,
10,4095159081.87338,71.6713494875765,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,526749.955088518,82.7004607106166,128240,524340000,5.0342E-12
68129,754170.038869121,82.0909435221788,,,
46416,1073375.92160664,81.5695945678293,,,
31623,1519458.08584199,81.0994032172217,,,
21544,2142440.97871572,80.733301011689,,,
14678,3013463.40680349,80.367378386219,,,
10000,4253419.83512255,80.0840692059669,,,
6812.9,5961966.09496414,79.9545208122446,,,
4641.6,8413858.27566542,80.0326732168772,,,
3162.3,11876278.3749701,79.8363260996871,,,
2154.4,16800867.9328433,79.2522536768837,,,
1467.8,23703306.0411966,78.4202909053668,,,
1000,33315198.3086559,77.2489904484158,,,
681.29,46538237.9026558,75.7274050868549,,,
464.16,64696004.2447457,73.907872930919,,,
316.23,88935392.831435,71.7804931703056,,,
215.44,121314104.733424,69.2073852711895,,,
146.78,161569670.330697,66.1177200578282,,,
100,212111894.945205,62.8830662755821,,,
68.129,272414088.714222,60.0088128705276,,,
46.416,346831926.274123,58.4103065588429,,,
31.623,431449959.692608,57.6218321284011,,,
21.544,538412875.811146,58.6465146793403,,,
14.678,676811866.841873,60.7800623927008,,,
10,892795593.038627,63.1459586237537,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,602438.927736088,90.3871655774597,14449,17100000000,3.0415E-12
68129,893506.97787272,89.6376069865573,,,
46416,1307739.46257836,88.9956993703608,,,
31623,1908684.35686758,88.4001886500298,,,
21544,2780917.11708334,87.8991411843049,,,
14678,4022201.65461389,87.5426269557716,,,
10000,5853799.00994456,87.2945315626968,,,
6812.9,8464950.00620386,87.0802638303488,,,
4641.6,12252706.3787336,87.2676891463895,,,
3162.3,17701900.0831508,87.2127854234955,,,
2154.4,25644747.9048782,87.4709423916552,,,
1467.8,37553369.778375,87.2878417056368,,,
1000,54654303.03356,87.1290858765524,,,
681.29,79188749.9251351,86.6877274523834,,,
464.16,115375742.386058,86.574743540228,,,
316.23,167368176.99784,85.811286455707,,,
215.44,238401387.033013,84.9562127946573,,,
146.78,343701578.062512,85.0747814480453,,,
100,490598780.152765,85.1809703168016,,,
68.129,713185731.810916,83.5031856102899,,,
46.416,1028878014.19054,83.8510687460286,,,
31.623,1406912076.05613,83.1619843405897,,,
21.544,2006861393.88967,82.8055186863045,,,
14.678,2848475764.22529,80.8887594989276,,,
10,4452550636.80616,78.801959548395,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,499578.551928503,88.8198756245747,45496,5498300000,7.0063E-12
68129,731606.829725235,88.0915537815322,,,
46416,1070633.10962141,87.7556538041198,,,
31623,1557666.46131938,86.9379904626702,,,
21544,2264175.86364194,86.4360782958535,,,
14678,3301370.5049087,85.1924258449017,,,
10000,4787103.26016189,83.5064018392278,,,
6812.9,6882099.88790905,81.4875839433288,,,
4641.6,9762502.69872916,79.2573668455505,,,
3162.3,13537538.9338078,76.2826135163095,,,
2154.4,18454447.1580684,74.1947786965424,,,
1467.8,24602396.7152316,72.7624220718465,,,
1000,32715743.168074,73.2897469125997,,,
681.29,43983635.1565286,74.9080774286286,,,
464.16,60598601.9340958,76.2834648150164,,,
316.23,84611217.9311115,78.160158828244,,,
215.44,125106835.570297,78.4250662939507,,,
146.78,165816169.616818,80.7325380396674,,,
100,187359062.709647,72.8472277651951,,,
68.129,317344789.291944,79.2651009687464,,,
46.416,396559304.206121,59.0537403252033,,,
31.623,531584317.451932,77.0228537499266,,,
21.544,629614702.507696,102.653883838953,,,
14.678,947585799.474588,94.8970376100079,,,
10,1767019013.64249,66.4856300487966,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,565218.384832986,89.2585835580828,31796,2995200000,3.7991E-12
68129,829226.025497653,88.4844401622222,,,
46416,1209457.80294156,88.022779848505,,,
31623,1760381.35560973,87.555154425655,,,
21544,2551944.7605505,87.2001742462753,,,
14678,3713520.05913108,86.6189850349784,,,
10000,5373623.08308327,86.0808417182723,,,
6812.9,7693430.37561895,85.5392139269491,,,
4641.6,11071992.6623079,85.4691831975465,,,
3162.3,15920501.3526586,85.3112522722072,,,
2154.4,22871792.5132528,85.4542328481294,,,
1467.8,33170663.707357,84.7147668032394,,,
1000,47745715.5217657,83.9732054954016,,,
681.29,68479361.5656249,83.3805068956506,,,
464.16,97714940.4484275,82.0578367349303,,,
316.23,139407875.363161,81.0704971611313,,,
215.44,196556840.540022,78.8548681660749,,,
146.78,275273855.776957,77.519325576878,,,
100,384491158.494143,75.660146676079,,,
68.129,516432221.686329,72.0793582413894,,,
46.416,677400584.35947,70.4976791033077,,,
31.623,888654311.11927,70.2137599203413,,,
21.544,1216699822.47315,69.6400427565051,,,
14.678,1654900251.7252,69.6983842426509,,,
10,2374182753.38252,67.972272034027,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,525339.614551377,89.6911014173662,21388,16372000000,3.4386E-12
68129,773151.549542771,88.7294097974286,,,
46416,1129033.01462113,88.2173463376109,,,
31623,1635080.54648472,87.906804454757,,,
21544,2374272.19177142,87.694897592323,,,
14678,3444974.61954309,87.5446580504139,,,
10000,5009683.25650409,87.5203240853527,,,
6812.9,7264216.81442452,87.5041039263576,,,
4641.6,10579898.8979746,87.4967979485116,,,
3162.3,15376942.3445745,87.60853212786,,,
2154.4,22324253.1616355,87.6529992017863,,,
1467.8,32414602.6371381,87.2964823733528,,,
1000,47217337.3163705,87.577211133212,,,
681.29,68545586.6082558,87.5026309456947,,,
464.16,99561957.9284893,86.5203156276444,,,
316.23,145195060.186306,86.4835641713715,,,
215.44,212389121.287494,86.7673570596412,,,
146.78,303010041.222764,85.7360316572853,,,
100,438690193.392823,84.7004464510749,,,
68.129,634882405.765307,84.273747470717,,,
46.416,906907009.825624,84.0127567430194,,,
31.623,1344535866.55833,82.5145172587756,,,
21.544,1925438698.26103,83.8755518841788,,,
14.678,2596739229.89719,81.9775621714907,,,
10,3996335616.54477,78.3643056510565,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,409432.789922665,86.5355321595963,47249,7586900000,4.9171E-12
68129,594371.271136659,85.8845476500759,,,
46416,856992.862484804,85.6823456588837,,,
31623,1233723.99634442,85.908566802881,,,
21544,1771994.71932863,86.0401628503171,,,
14678,2546826.70868131,85.8612107647505,,,
10000,3689524.65398912,85.9628901517979,,,
6812.9,5322114.40158017,86.1375355375735,,,
4641.6,7693426.19102347,86.2093869479789,,,
3162.3,11140500.4413407,86.1235484396563,,,
2154.4,16107838.6261489,86.1849131824769,,,
1467.8,23317741.2142506,86.0726243725292,,,
1000,33690500.0038533,85.8156329682536,,,
681.29,48830066.7695495,85.5560771500021,,,
464.16,70277419.2026213,85.2467056789464,,,
316.23,100763638.061215,85.0361199031859,,,
215.44,145611178.768816,84.9443485127934,,,
146.78,207860395.768408,83.8939401976726,,,
100,294443844.531185,83.5328055957166,,,
68.129,424949091.838455,82.9228334188159,,,
46.416,611055549.677409,81.7688798312983,,,
31.623,852229910.894389,80.2493188326819,,,
21.544,1262675027.42847,77.0002646583576,,,
14.678,1771544677.77634,77.7692481588368,,,
10,2568506329.89616,76.9482906589024,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,496763.051775133,89.8787727374449,17934,7214000000,3.9425E-12
68129,729276.096225695,89.0824291395866,,,
46416,1067139.57698071,88.5453434557578,,,
31623,1552027.29886171,88.1853180175651,,,
21544,2262144.30523119,88.0823824740471,,,
14678,3287473.49696024,87.5896123427733,,,
10000,4789423.74535516,87.3032144508287,,,
6812.9,6916332.29405394,87.0194794626683,,,
4641.6,10054529.3993803,86.7678484078047,,,
3162.3,14563653.9008339,86.2543845137955,,,
2154.4,21128503.5695851,86.0983980354006,,,
1467.8,30442174.5816484,85.4350107664882,,,
1000,43754218.6238407,84.9876219723761,,,
681.29,62942343.4632233,84.4899224250334,,,
464.16,89799646.9464735,83.5713453033711,,,
316.23,127060463.363841,82.9421486450506,,,
215.44,182615405.363822,82.991383808223,,,
146.78,256821614.496468,82.1644879987341,,,
100,363448484.768888,81.6857021563417,,,
68.129,521049412.322821,81.8141596293002,,,
46.416,733669629.765415,80.4571766539906,,,
31.623,1063586579.62633,80.2104632448676,,,
21.544,1451085543.55727,78.6506397281225,,,
14.678,2088085093.45236,78.1947637343125,,,
10,2951385196.9631,69.0830387723735,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,535238.259473711,89.8601254239596,18293,6403100000,3.4958E-12
68129,790858.688203092,89.0188585781134,,,
46416,1154919.43932812,88.5709123604,,,
31623,1681870.89434341,88.4305580147078,,,
21544,2450587.04508914,88.0948923114821,,,
14678,3561237.9611649,87.7487202005591,,,
10000,5208094.64719492,87.5097052841404,,,
6812.9,7538977.80361474,87.2130644118755,,,
4641.6,10914270.230731,87.1356244348056,,,
3162.3,15837844.6762612,86.5588314286485,,,
2154.4,22949542.6713703,86.5251906562821,,,
1467.8,33049853.3393401,86.1839517267859,,,
1000,47828373.2691879,85.9526385753345,,,
681.29,69261269.0395327,85.7373089801091,,,
464.16,99679268.0202745,85.3571984070132,,,
316.23,144493780.256673,84.6403057517795,,,
215.44,210508598.647612,83.7610282137978,,,
146.78,296509866.614686,83.2786698146779,,,
100,418764932.201338,81.5672725075866,,,
68.129,603595057.668418,80.9356308718811,,,
46.416,863497148.54443,78.525710093952,,,
31.623,1199950303.49284,76.0061201696153,,,
21.544,1639398383.11774,74.5274160261546,,,
14.678,2290734428.82931,71.9628894493191,,,
10,3259199067.61243,66.2631004375731,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,541868.963853428,90.0685886731158,15093,6988300000,3.3902E-12
68129,800302.043139637,89.2460910027028,,,
46416,1169140.42403796,88.8436176141187,,,
31623,1705903.78866461,88.5083458398637,,,
21544,2487836.92274176,88.2766669139146,,,
14678,3613038.47606887,87.8950352653163,,,
10000,5275510.18615684,87.7424601382155,,,
6812.9,7656039.17361601,87.601332643671,,,
4641.6,11124573.3630705,87.4858558065587,,,
3162.3,16165797.2479371,86.9020605586926,,,
2154.4,23465722.9586756,86.9754694896046,,,
1467.8,33967706.7709853,86.4711324049024,,,
1000,49105978.7340461,86.115069891115,,,
681.29,70980942.5693465,85.6815244633921,,,
464.16,102986789.706415,85.3052057757972,,,
316.23,148398587.048316,84.5258344455496,,,
215.44,210108575.418213,84.7758961728345,,,
146.78,305036704.972606,83.390875329492,,,
100,441853270.318319,81.4833220929821,,,
68.129,622873388.484356,80.3549284542053,,,
46.416,878218636.354498,78.9117873677413,,,
31.623,1259323710.29402,78.9603870910718,,,
21.544,1815734736.2214,74.8688447045582,,,
14.678,2354949492.14772,73.9455517766475,,,
10,3510040690.04778,63.4750545833391,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,561928.01153004,88.7652663699283,41057,8062300000,3.5858E-12
68129,822018.644292404,87.7797201263133,,,
46416,1196765.82057146,87.29692029842,,,
31623,1731371.03181484,86.973144785158,,,
21544,2509130.25014434,86.5065152608545,,,
