f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,913.399626,18.6348572,2993.4,-1791.4,2.27E-10
68129,992.6883798,21.28954424,,,
46416,1092.233085,24.2237616,,,
31623,1220.070042,27.33678298,,,
21544,1387.206322,30.46136919,,,
14678,1601.345318,33.45051093,,,
10000,1880.86815,36.14391697,,,
6812.9,2227.326387,38.54608246,,,
4641.6,2219.380965,39.732052,,,
3162.3,2652.930124,42.39660557,,,
2154.4,3213.069312,44.35195842,,,
1467.8,3929.472764,46.31441402,,,
1000,4831.864354,47.81449855,,,
681.29,5977.881708,49.13178581,,,
464.16,7447.340562,50.27695042,,,
316.23,9321.967444,51.15547526,,,
215.44,11681.13164,51.62190925,,,
146.78,14701.8417,51.89607796,,,
100,18076.04614,51.68445489,,,
68.129,22689.22969,51.53727522,,,
46.416,28443.40466,51.32283775,,,
31.623,35676.00414,51.02439231,,,
21.544,44921.02934,50.62824584,,,
14.678,56929.42269,49.94930165,,,
10,71926.89751,48.61499761,,,
100000,1364.428884,24.06179808,,,
68129,1297.203307,16.99099233,,,
46416,1264.778954,11.7832034,,,
31623,1249.441054,8.096438096,,,
21544,1242.256686,5.53807918,,,
14678,1238.908145,3.780193234,,,
10000,1237.350695,2.577664469,,,
6812.9,1236.627118,1.756850144,,,
4641.6,1236.291125,1.19716032,,,
3162.3,1236.135138,0.815691051,,,
2154.4,1236.062725,0.55573356,,,
1467.8,1236.029116,0.378630296,,,
1000,1236.013514,0.257959949,,,
681.29,1236.006273,0.175746248,,,
464.16,1236.002912,0.119735402,,,
316.23,1236.001351,0.081575232,,,
215.44,1236.000627,0.055575293,,,
146.78,1236.000291,0.037863642,,,
100,1236.000135,0.025796189,,,
68.129,1236.000063,0.017574686,,,
46.416,1236.000029,0.01197356,,,
31.623,1236.000014,0.008157529,,,
21.544,1236.000006,0.005557531,,,
14.678,1236.000003,0.003786365,,,
10,1236.000001,0.002579619,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,478543.408804507,90.0820852161437,12720,6401300000,3.9267E-12
68129,702463.364598193,89.2377082314169,,,
46416,1026973.43689129,88.9462757678698,,,
31623,1493686.43004982,88.396596431917,,,
21544,2177309.08069343,88.3208387841251,,,
14678,3165141.69735734,88.0380240850901,,,
10000,4619435.50253099,87.8940166554177,,,
6812.9,6710478.72295266,87.7596932141548,,,
4641.6,9773503.70498889,87.7851866743791,,,
3162.3,14226469.3766339,87.5501161268639,,,
2154.4,20661940.4410048,87.4568612517275,,,
1467.8,30008834.2861553,87.0598231677249,,,
1000,43538254.9934187,86.7086854589006,,,
681.29,63229347.0302918,86.0543414623145,,,
464.16,91481317.0167171,85.6566757146738,,,
316.23,131656524.425855,84.4987493958683,,,
215.44,187654833.287427,83.8049448722327,,,
146.78,271765648.570945,82.6265303684776,,,
100,390129805.757299,81.3549675587873,,,
68.129,544144830.749026,80.260485009745,,,
46.416,773167092.865315,78.8521855466974,,,
31.623,1081596751.36989,80.4844992681534,,,
21.544,1472208625.23915,76.6419938536079,,,
14.678,1925072991.26982,72.4131155780604,,,
10,2872590992.94171,72.2160423903975,,,
100000,405515.10159523,88.1988512447398,,,
68129,595059.647290856,88.769826710247,,,
46416,873316.424626848,89.1576319703898,,,
31623,1281774.36409526,89.4199299368094,,,
21544,1881381.370359,89.5957817290749,,,
14678,2761410.3989557,89.711359049764,,,
10000,4053174.70635578,89.7839112116827,,,
6812.9,5949247.85806714,89.8242472894765,,,
4641.6,8732239.07344881,89.8383799645236,,,
3162.3,12817093.3518765,89.8284172818558,,,
2154.4,18813307.561135,89.7928703522262,,,
1467.8,27613559.5994315,89.7264478442421,,,
1000,40530745.1353885,89.6192407959154,,,
681.29,59489800.5124695,89.455270824624,,,
464.16,87314256.6739001,89.2101120853314,,,
316.23,128145443.403327,88.8472548109542,,,
215.44,188052646.403923,88.312694360238,,,
146.78,275881566.467497,87.5272819430989,,,
100,404505512.75782,86.3752089504463,,,
68.129,592370903.123917,84.6890857008886,,,
46.416,865210731.706372,82.2312093256661,,,
31.623,1256766578.89851,78.6770311456634,,,
21.544,1804998077.33283,73.6216109756243,,,
14.678,2535526893.94162,66.6654625623486,,,
10,3424427139.3052,57.6588239233335,,,
