f,Z,Phi,Rs,Rct,C
464.16,21242804.9505651,87.0242243598125,,,
316.23,30839260.211108,87.0467552639788,,,
215.44,44719432.9857123,86.774815377063,,,
146.78,64786377.7115342,86.467358097538,,,
100,93567507.2007255,86.2661339761143,,,
68.129,135995996.296216,85.8648064449667,,,
46.416,197048692.076975,85.2780172184759,,,
31.623,283879196.91907,84.8779400391873,,,
21.544,407207699.208754,83.922553603264,,,
14.678,592513939.213487,82.1328648498445,,,
10,836793988.121876,80.8065966473167,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,120207.06122284,87.1239867602478,9167.2,1973900000,1.5314E-11
68129,175816.358019386,87.3779585795778,,,
46416,256266.238067298,87.5527432266351,,,
31623,373250.350479609,87.709173296421,,,
21544,544154.312565624,87.7572630580412,,,
14678,790972.935999902,87.6963389322493,,,
10000,1153322.0653708,87.6401567612674,,,
6812.9,1677756.06914835,87.5192244616049,,,
4641.6,2438335.84086058,87.3930196342278,,,
3162.3,3538109.44636276,87.2124806449215,,,
2154.4,5133550.72017697,86.9989491339866,,,
1467.8,7423030.52256,86.7487437037779,,,
1000,10753859.6513985,86.640233895249,,,
681.29,15587697.065412,86.5202015428167,,,
464.16,22598413.9980672,86.3587468164357,,,
316.23,32689065.50992,86.0312325774949,,,
215.44,47237032.0800542,85.6527367032214,,,
146.78,68253546.0079506,84.89939844857,,,
100,97923159.9741917,84.1785310183722,,,
68.129,141202982.083195,83.4034833664429,,,
46.416,202192488.808147,81.8086950770142,,,
31.623,287413015.816469,79.7196992750228,,,
21.544,403024289.878962,77.20482761145,,,
14.678,567533094.196325,74.9933918289513,,,
10,776182379.430926,70.9276388575851,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,518876.791214718,90.2443528018032,12240,9867400000,3.4923E-12
68129,765993.068770487,89.2567282383422,,,
46416,1120973.36511077,88.9307730735505,,,
31623,1636195.79387144,88.7417314378295,,,
21544,2380733.58536895,88.5881243328804,,,
14678,3466000.01017321,88.0625826346945,,,
10000,5064394.37576686,87.8660299569008,,,
6812.9,7347207.92745368,87.6962480360324,,,
4641.6,10690215.2076251,87.6698800786924,,,
3162.3,15539379.6529766,87.2806807903113,,,
2154.4,22542106.3151408,87.3712063805712,,,
1467.8,32695062.1564914,86.9833088662853,,,
1000,47582966.5944666,86.5890627262872,,,
681.29,68753705.334245,86.5022656769881,,,
464.16,99276260.1148357,86.2957026830364,,,
316.23,144825851.817458,85.5476631006547,,,
215.44,211333049.937078,85.4579587591991,,,
146.78,298568554.013419,84.4350692340928,,,
100,433429817.730724,84.2951083054492,,,
68.129,618549013.99067,83.3364224270536,,,
46.416,882046135.375039,82.1184512700876,,,
31.623,1257579327.68726,81.895925383993,,,
21.544,1700800346.07272,76.8967671875485,,,
14.678,2508338179.7733,76.8942271078308,,,
10,3618498299.0819,73.2650996398483,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,128762.875530722,86.9500464422187,10952,3526200000,1.4454E-11
68129,188375.210511849,87.1329173577845,,,
46416,274223.467469583,87.281636589514,,,
31623,399447.005092057,87.3255009573207,,,
21544,581270.502360779,87.3772020088783,,,
14678,843172.950446865,87.1793333927096,,,
10000,1224988.04565937,87.0278311951202,,,
6812.9,1773699.82054998,86.8888470537795,,,
4641.6,2567881.74352637,86.7183257760411,,,
3162.3,3714446.24345932,86.7030821898393,,,
2154.4,5371401.38617078,86.7562586390765,,,
1467.8,7770543.19561166,86.7236682600494,,,
1000,11251543.9992533,86.7981135905056,,,
681.29,16328015.6459883,86.7858790871169,,,
464.16,23675341.3635451,86.7300820051803,,,
316.23,34417669.3785066,86.5859578159935,,,
215.44,49771681.3977622,86.2392899341201,,,
146.78,72126198.037639,85.7243941309553,,,
100,104289155.598141,85.240654908888,,,
68.129,150192601.522817,84.4715261027209,,,
46.416,215797656.845896,83.8240176234185,,,
31.623,310353355.437148,82.7412818216502,,,
21.544,445105226.118056,82.1389887335126,,,
14.678,619752970.281614,80.655495465647,,,
10,883958186.59176,78.8813599964671,,,
