f,Z,Phi,Rs,Rct,C
1000,50871990.49,83.87127374,,,
681.29,73548746.68,83.04900367,,,
464.16,104700482,81.6243893,,,
316.23,150585373.7,79.89717475,,,
215.44,213891310.1,77.22689931,,,
146.78,299505181.3,72.90712321,,,
100,415520975.7,67.4330136,,,
68.129,546325723.3,62.6164646,,,
46.416,736623034.2,58.26177949,,,
31.623,927603190.8,51.52301501,,,
21.544,1154387287,43.87040654,,,
14.678,1297046323,42.62776112,,,
10,1562192027,38.15296492,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,566195.2487,91.13028744,1899.7,1411900000,3.19E-12
68129,836511.0251,90.08124244,,,
46416,1227385.583,89.56927127,,,
31623,1796237.996,89.29380436,,,
21544,2627276.551,88.9243826,,,
14678,3833034.291,88.31703349,,,
10000,5605447.276,87.9882003,,,
6812.9,8149857.56,87.57740025,,,
4641.6,11859821.51,87.17774719,,,
3162.3,17145292.61,86.69526802,,,
2154.4,24918918.23,86.02243055,,,
1467.8,36056388.21,85.11005475,,,
1000,51796993.85,84.56151639,,,
681.29,74467192.11,83.32978668,,,
464.16,107162475.5,81.90382279,,,
316.23,152198430.4,79.94819743,,,
215.44,219272501.5,76.40650693,,,
146.78,306984908.6,73.46804478,,,
100,401371694.3,65.6260731,,,
68.129,562756956.2,62.49929002,,,
46.416,726925763,56.40912163,,,
31.623,893803928.8,51.06672625,,,
21.544,1143467401,45.11055267,,,
14.678,1324354343,41.72910679,,,
10,1462674580,37.86542549,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,591999.4093,89.92963752,30066,1693200000,3.36E-12
68129,873316.5277,88.84566044,,,
46416,1275329.219,88.22939771,,,
31623,1857656.015,87.44847481,,,
21544,2704204.566,86.94050362,,,
14678,3895903.137,86.1042786,,,
10000,5628478.915,85.20556411,,,
6812.9,8047395.738,84.56309421,,,
4641.6,11527801.71,83.99493552,,,
3162.3,16425793,83.53505104,,,
2154.4,23474790.17,83.4112619,,,
1467.8,33367560.04,83.16796508,,,
1000,47773742.61,82.90299048,,,
681.29,68488112.38,82.57339181,,,
464.16,98397721.5,81.99385817,,,
316.23,141103892.9,80.48165448,,,
215.44,201669177.6,78.16614018,,,
146.78,285472569.3,75.90602828,,,
100,397866875.6,72.05438776,,,
68.129,551987651,67.586288,,,
46.416,738323612.9,62.47237837,,,
31.623,939146501.1,56.50177182,,,
21.544,1177545524,48.91146496,,,
14.678,1425441991,44.57004717,,,
10,1730506447,38.14641323,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,484878.7529,87.43804854,57407,782870000,4.21E-12
68129,709954.6831,86.35859795,,,
46416,1028440.362,85.73772455,,,
31623,1475803.009,85.02450332,,,
21544,2117619.483,84.27327687,,,
14678,3021353.916,83.84265293,,,
10000,4308856.277,83.44572077,,,
6812.9,6136867.422,83.265453,,,
4641.6,8730952.284,83.41328371,,,
3162.3,12451206.56,83.44573888,,,
2154.4,17858954.59,83.53737277,,,
1467.8,25599249.39,83.32543823,,,
1000,36723863.84,82.86631667,,,
681.29,53030634.14,82.22391285,,,
464.16,75531722.95,81.11952521,,,
316.23,107429420.8,78.49378977,,,
215.44,161830362.3,72.70459539,,,
146.78,214448902.1,73.72538523,,,
100,298577726.8,81.83381053,,,
68.129,374075440.5,60.84466006,,,
46.416,532543568.6,67.90249802,,,
31.623,861498086.7,21.65829675,,,
21.544,715988834.1,16.56196361,,,
14.678,609785013.4,27.87708893,,,
10,825212921.7,16.37789013,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,407943.6236,83.33117939,81222,716410000,5.06E-12
68129,578366.6934,82.41234855,,,
46416,814879.4957,82.38609688,,,
31623,1147385.078,82.59724355,,,
21544,1639618.147,83.22274952,,,
14678,2325946.546,83.66340483,,,
10000,3340726.143,84.20928254,,,
6812.9,4791161.41,84.83558911,,,
4641.6,6923606.639,85.18691741,,,
3162.3,9999491.49,85.42728529,,,
2154.4,14482902.27,85.45059824,,,
1467.8,20940459.86,85.01193034,,,
1000,30333874.77,84.63042989,,,
681.29,44031531.47,83.58711362,,,
464.16,63744673.68,82.09809504,,,
316.23,92015083.2,80.38929394,,,
215.44,131604688.9,77.77319937,,,
146.78,187262554,72.68436725,,,
100,260885406.1,67.38323946,,,
68.129,356272489.6,59.31689222,,,
46.416,453063828.4,49.95782543,,,
31.623,557380392.1,39.61476316,,,
21.544,619546343,31.01840418,,,
14.678,688995576.2,23.03110137,,,
10,719972676.2,16.56936299,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,296998.8093,40.67252438,377160,37114000,4.80E-10
68129,315920.1897,30.54847645,,,
46416,358707.7653,25.70221476,,,
31623,387225.2882,22.05694765,,,
21544,394606.0198,20.24758652,,,
14678,423332.0997,20.22626121,,,
10000,445052.7059,21.96261475,,,
6812.9,486681.2424,24.60875591,,,
4641.6,498908.3026,30.08877053,,,
3162.3,568616.7589,34.29075403,,,
2154.4,680470.7987,37.19863978,,,
1467.8,808305.7586,40.2515408,,,
1000,975637.8099,42.50236383,,,
681.29,1172090.958,44.94886453,,,
464.16,1414047.884,47.87315496,,,
316.23,1737569.307,51.04961347,,,
215.44,2178455.326,54.69286656,,,
146.78,2768186.658,59.05593496,,,
100,3618684.475,62.52800153,,,
68.129,4818014.593,65.22278764,,,
46.416,6497328.711,67.28576309,,,
31.623,8827351.229,68.79427121,,,
21.544,12029803.89,69.78462998,,,
14.678,16424975.38,69.85496095,,,
10,22370522.83,69.41216872,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,87153.68382,36.6908493,101380,30132000,3.67E-10
68129,98805.93103,37.09350535,,,
46416,113305.4451,38.97709565,,,
31623,132419.3208,41.83052749,,,
21544,158656.7158,45.10089213,,,
14678,194175.1734,48.24408876,,,
10000,243235.8099,51.01786047,,,
6812.9,309102.1839,52.9526507,,,
4641.6,395954.8063,53.88171608,,,
3162.3,506379.2398,53.81425627,,,
2154.4,641094.2996,53.04580015,,,
1467.8,799441.456,52.03719711,,,
1000,982731.0652,51.64346902,,,
681.29,1201516.937,52.27423874,,,
464.16,1478044.675,54.00745312,,,
316.23,1849006.142,56.54686489,,,
215.44,2359502.57,59.41969176,,,
146.78,3075059.904,62.10188682,,,
100,4066550.981,64.56540135,,,
68.129,5444822.787,66.47360665,,,
46.416,7346668.367,67.78688017,,,
31.623,9965513.331,68.4842294,,,
21.544,13519885.09,68.61565749,,,
14.678,18323054.47,68.20496884,,,
10,24721689.16,67.3352102,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,364903.7959,84.5897819,49895,429890000,5.13E-12
68129,523020.6177,84.62989395,,,
46416,750292.5564,85.15459537,,,
31623,1079377.57,85.59661047,,,
21544,1563354.07,86.11573667,,,
14678,2257344.373,86.13411577,,,
10000,3281667.367,86.35585607,,,
6812.9,4752797.898,86.28927896,,,
4641.6,6880815.326,86.54091366,,,
3162.3,9981446.225,86.21252191,,,
2154.4,14475849.99,85.84568747,,,
1467.8,20999881.8,85.23141645,,,
1000,30423087.98,83.59250831,,,
681.29,43602785.03,83.70743233,,,
464.16,63280314.09,80.93553767,,,
316.23,89562069.39,75.20696074,,,
215.44,121041739.1,64.86527304,,,
146.78,170211379.8,60.67423192,,,
100,246669158.2,62.02208748,,,
68.129,325988237.3,52.94971894,,,
46.416,276219105.9,29.30423972,,,
31.623,353860327.6,26.7791564,,,
21.544,394529086.5,20.84584463,,,
14.678,579626767.2,17.47755278,,,
10,596142171.2,15.12674813,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,388917.225885274,84.1157820403149,58009,925430000,4.829E-12
68129,555872.486150472,84.1608569178724,,,
46416,796288.424910932,84.7619336759616,,,
31623,1145157.20455748,85.2756462887995,,,
21544,1650982.13603615,85.7661909410166,,,
14678,2384696.26681311,86.1009347225231,,,
10000,3460571.44058539,86.3347585846558,,,
6812.9,5010468.50918673,86.5896425995576,,,
4641.6,7266138.97304655,86.6990525399283,,,
3162.3,10534753.2814782,86.7776323466236,,,
2154.4,15361219.7385393,86.3499575904216,,,
1467.8,22249609.6371231,86.2699300205028,,,
1000,32321386.493521,85.7390257618043,,,
681.29,47105717.3748712,85.0103438395887,,,
464.16,68339570.9870641,83.6901239702762,,,
316.23,98635194.932117,82.009108299785,,,
215.44,142018799.989772,78.7686750454699,,,
146.78,203832816.555048,75.3064534314392,,,
100,289943029.078935,70.5258453636481,,,
68.129,395108077.465857,63.1592598621847,,,
46.416,522148985.909601,54.8948498520741,,,
31.623,657300847.162473,44.7501668015142,,,
21.544,765211807.981485,34.9768404126303,,,
14.678,838225284.844923,27.4786572553689,,,
10,926507100.085431,20.1787629622086,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,429053.411507071,84.5977893474031,69396,107270000,4.4338E-12
68129,614288.774586195,83.8124179635228,,,
46416,874729.572916831,83.3650456703689,,,
31623,1246584.22968103,83.385809277668,,,
21544,1775197.71460036,83.4489686110497,,,
14678,2541072.9621657,83.4582483741485,,,
10000,3663824.72216957,83.0838596817701,,,
6812.9,5273612.00108715,82.8685560559266,,,
4641.6,7598279.0931187,81.8043263064532,,,
3162.3,10951256.3926387,80.2153004787144,,,
2154.4,15795936.9942452,77.75500576959,,,
1467.8,22434140.149256,73.9363196133776,,,
1000,31596435.2806082,68.5209425248961,,,
681.29,43530442.8622917,62.3938718300296,,,
464.16,57394948.0483796,53.4390122585188,,,
316.23,71267535.1561381,43.9449325809475,,,
215.44,83561867.2692327,34.4822695135013,,,
146.78,92986625.8817465,26.662386658498,,,
100,100054082.899304,20.7387278299914,,,
68.129,105004125.875101,15.9452076101366,,,
46.416,105922158.519033,13.3071425259862,,,
31.623,110316198.747517,12.0642980113687,,,
21.544,113476813.891521,12.3902723267238,,,
14.678,118332940.205582,13.4872506494049,,,
10,124352283.257944,15.7265890494403,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,133361.552403002,38.2975081838878,150900,38272000,2.4253E-10
68129,150214.949717479,37.2456724391235,,,
46416,169952.920334633,38.3344715642499,,,
31623,195529.476884005,41.0963535707772,,,
21544,231685.787102341,44.8620195100425,,,
14678,282962.995833262,48.7945359859213,,,
10000,356601.301704783,52.248706457246,,,
6812.9,457750.119010724,54.6881194285824,,,
4641.6,593117.283358592,56.0145298422651,,,
3162.3,770088.466889743,56.2079762940211,,,
2154.4,992294.539480917,55.4412208814154,,,
1467.8,1260473.83125225,54.0469704348912,,,
1000,1572947.70233901,52.8346583077158,,,
681.29,1936706.59538506,52.2672164992831,,,
464.16,2374871.59703009,52.7135031956537,,,
316.23,2927444.07325017,54.1912619970474,,,
215.44,3660695.58101994,56.4956059586394,,,
146.78,4661801.76375215,59.0934730701006,,,
100,6055838.40728002,61.8737126451668,,,
68.129,7993995.70540805,64.2934316717014,,,
46.416,10694606.3271536,66.1541817170963,,,
31.623,14402129.384059,67.3774181231941,,,
21.544,19477828.5873639,68.1154988691559,,,
14.678,26366274.9720937,68.3277809265757,,,
10,35621527.9192091,67.9997434957907,,,
