f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,777023.7306,90.72769128,20149,1784000000,2.39E-12
68129,1143374.449,89.45061165,,,
46416,1670041.204,88.70795142,,,
31623,2423176.006,88.25174861,,,
21544,3538380.554,88.0515132,,,
14678,5122628.943,87.1586767,,,
10000,7463050.283,86.73855104,,,
6812.9,10761181.07,86.25003091,,,
4641.6,15590723.64,85.73332464,,,
3162.3,22518693.76,85.61041605,,,
2154.4,32445864.86,84.7588849,,,
1467.8,46777639.04,83.77506137,,,
1000,67114712.2,82.71193873,,,
681.29,95398935.89,81.35802806,,,
464.16,135188130.3,79.69158414,,,
316.23,195225669.6,77.89207323,,,
215.44,270224640.5,75.29138124,,,
146.78,373029053.3,71.07834959,,,
100,510315447.1,67.36024677,,,
68.129,667689193.8,62.92253941,,,
46.416,877233059.2,58.16300529,,,
31.623,1136850474,55.12526347,,,
21.544,1334911824,50.44854379,,,
14.678,1661553777,45.22933859,,,
10,2096271699,42.22370884,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,510461.8655,87.28868741,50380,1540900000,3.81E-12
68129,743563.5315,86.67289807,,,
46416,1072984.24,86.47794408,,,
31623,1552677.192,86.21703373,,,
21544,2242125.336,86.00470772,,,
14678,3231602.179,85.84222477,,,
10000,4670647.571,85.65977249,,,
6812.9,6713600.129,85.66891111,,,
4641.6,9687339.824,85.6594267,,,
3162.3,13962481.75,85.60478276,,,
2154.4,20177957.66,85.43929211,,,
1467.8,29163620.95,85.2653696,,,
1000,42278895.51,84.87721459,,,
681.29,60701483.98,84.41271901,,,
464.16,88845550.7,83.43747875,,,
316.23,127147406.3,81.23512804,,,
215.44,184320426.1,79.29593397,,,
146.78,258501888.9,76.77742999,,,
100,360866387.5,71.89497463,,,
68.129,505061112.1,67.26713039,,,
46.416,663735499.6,62.55400829,,,
31.623,884245561.4,54.42090198,,,
21.544,1042275971,49.14791164,,,
14.678,1281313041,43.68346502,,,
10,1552889746,38.23605029,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,440299.7609,85.55236723,58877,746410000,4.51E-12
68129,635317.9446,85.20512045,,,
46416,914111.3109,85.09492736,,,
31623,1309395.015,85.06673149,,,
21544,1882257.426,85.38761825,,,
14678,2708945.799,85.39705214,,,
10000,3916735.478,85.52624053,,,
6812.9,5647227.203,85.51564337,,,
4641.6,8155487.818,85.58638511,,,
3162.3,11814371.1,85.47162903,,,
2154.4,17051006.09,85.22638427,,,
1467.8,24621390.5,84.832736,,,
1000,35565908.48,84.12155813,,,
681.29,51197101.58,83.03922786,,,
464.16,74607974.75,81.51601546,,,
316.23,106636418.8,79.9659697,,,
215.44,146382982.9,76.85523596,,,
146.78,227770198.9,70.68246214,,,
100,254555445.8,57.03289615,,,
68.129,391104166.1,63.86160897,,,
46.416,844799927.6,28.55321483,,,
31.623,438967142.1,68.79609897,,,
21.544,750626706.7,52.54088139,,,
14.678,787067410.1,21.44084241,,,
10,778250513.9,15.98836697,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,369233.2827,80.34804914,79573,683560000,5.17E-12
68129,526762.8585,81.62663935,,,
46416,753230.0219,82.87337442,,,
31623,1082198.727,83.89741838,,,
21544,1559277.635,84.74363067,,,
14678,2241085.421,85.13312056,,,
10000,3251968.055,85.59670279,,,
6812.9,4690329.31,85.85130395,,,
4641.6,6796726.623,86.04255622,,,
3162.3,9860543.014,86.00744215,,,
2154.4,14311829.86,85.8796035,,,
1467.8,20693504.87,85.48858833,,,
1000,30057281.73,84.88834691,,,
681.29,43527569.43,84.00687074,,,
464.16,63072494,82.39917518,,,
316.23,91187454.8,80.53641417,,,
215.44,131537239.1,77.6596723,,,
146.78,185384182.9,72.99012283,,,
100,259729338.2,67.44202178,,,
68.129,350773091.8,59.30894792,,,
46.416,437924036.1,48.35949556,,,
31.623,528579441.5,38.17645586,,,
21.544,599048559.5,28.63932571,,,
14.678,666656915.7,24.27271744,,,
10,679037474.2,16.15474441,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,314414.7039,35.81266411,380250,31141000,5.65E-10
68129,320198.2068,26.16780008,,,
46416,323476.2745,20.91451873,,,
31623,333374.7758,18.47974719,,,
21544,370542.4109,17.75755539,,,
14678,407399.5115,17.97360167,,,
10000,436603.0272,19.45817004,,,
6812.9,473661.1128,21.93676731,,,
4641.6,506515.6719,25.78812579,,,
3162.3,578948.0297,29.16018434,,,
2154.4,663045.7078,32.98730381,,,
1467.8,774121.6374,36.4247632,,,
1000,890373.9015,40.66418082,,,
681.29,1081289.6,42.55432073,,,
464.16,1297277.782,45.43199563,,,
316.23,1593254.97,48.11233302,,,
215.44,1950700.524,52.48914778,,,
146.78,2468652.375,56.1976519,,,
100,3198132.378,59.68106248,,,
68.129,4191152.183,63.25067859,,,
46.416,5595622.796,65.97790573,,,
31.623,7570142.84,67.76294146,,,
21.544,10301529.83,68.9197727,,,
14.678,14065867.21,69.29270414,,,
10,19207127.32,68.93846212,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,145019.9928,28.61047017,181880,29285000,4.57E-10
68129,157615.4963,27.12226606,,,
46416,171404.3411,27.28990643,,,
31623,187793.9545,28.83095175,,,
21544,209296.6729,31.48631192,,,
14678,237941.1907,34.80851255,,,
10000,278250.1989,38.49744297,,,
6812.9,333571.5139,41.87414221,,,
4641.6,408217.7044,44.42730134,,,
3162.3,504633.6521,45.91558452,,,
2154.4,622369.6194,46.44284437,,,
1467.8,759486.3913,46.4583324,,,
1000,916211.9662,46.8906649,,,
681.29,1102098.508,48.22181445,,,
464.16,1338226.915,50.59591534,,,
316.23,1654518.305,53.67747301,,,
215.44,2092546.459,56.98883621,,,
146.78,2703259.696,60.03654818,,,
100,3546778.167,62.8410449,,,
68.129,4715060.869,65.14306593,,,
46.416,6334210.308,66.90805907,,,
31.623,8558853.271,68.08315599,,,
21.544,11618515.31,68.7183494,,,
14.678,15762598.59,68.78922647,,,
10,21377762.66,68.44116815,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,368379.0167,79.95226005,77802,587940000,5.06E-12
68129,525506.8605,81.74990658,,,
46416,754417.83,83.28830185,,,
31623,1088864.353,84.49855396,,,
21544,1580137.126,85.33405373,,,
14678,2282183.409,85.69949756,,,
10000,3317609.584,86.14074857,,,
6812.9,4802558.76,86.25174196,,,
4641.6,6967318.193,86.37774848,,,
3162.3,10129688.97,86.21252852,,,
2154.4,14672229.49,85.64621362,,,
1467.8,21296868.65,84.70195316,,,
1000,30833460.8,84.33551908,,,
681.29,44622534.84,83.91250511,,,
464.16,64855475.56,81.60594101,,,
316.23,92816622.34,78.52588779,,,
215.44,131751137.4,73.26828752,,,
146.78,182823323.6,66.10601555,,,
100,253425820.1,61.86727889,,,
68.129,340761062.8,54.96702991,,,
46.416,446569427.9,47.49133919,,,
31.623,525303679.1,38.94628434,,,
21.544,523245762.1,26.75160169,,,
14.678,499519635.2,18.58114856,,,
10,646616296.5,14.45999046,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,387868.682433246,79.5984696582538,83847,892640000,4.8278E-12
68129,548686.332723958,81.3480067063974,,,
46416,784984.007211013,83.0974950501523,,,
31623,1127504.7096901,84.3476183532636,,,
21544,1635051.01025744,85.4950576941109,,,
14678,2366763.52294583,85.9566166820204,,,
10000,3448124.78073044,86.3929147590289,,,
6812.9,4997208.87017438,86.6773776657752,,,
4641.6,7249963.15764383,86.806829621083,,,
3162.3,10529166.6570332,86.7235207874042,,,
2154.4,15395441.5051005,86.6987341083403,,,
1467.8,22297956.0563231,86.2163610174799,,,
1000,32447812.8437067,85.7819299252532,,,
681.29,47182664.4017793,84.6263449690686,,,
464.16,68553120.6212225,83.6664567350748,,,
316.23,98763623.5220763,81.5354662785199,,,
215.44,143164496.929607,79.0223509307275,,,
146.78,203868653.109746,75.1606387088408,,,
100,290471499.68841,69.4509321729321,,,
68.129,397283981.204553,62.8673081413886,,,
46.416,515631784.318161,53.9456607137513,,,
31.623,659988316.284771,43.4404104483997,,,
21.544,753504822.065426,33.96017200293,,,
14.678,821707784.558292,25.7140699912446,,,
10,868120914.642355,18.9571386785851,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,464616.451029968,73.0056451963375,164300,328450000,4.5606E-12
68129,628954.404346105,74.8024715530228,,,
46416,867057.296653248,77.5203714591331,,,
31623,1224500.81866781,79.9477190265848,,,
21544,1740718.07887518,81.8179946273665,,,
14678,2498539.90760336,83.3308256508268,,,
10000,3617982.51058743,84.2024841435413,,,
6812.9,5219537.98502863,84.1298560776761,,,
4641.6,7561523.88372342,84.0297489509445,,,
3162.3,10974559.648043,84.294803967615,,,
2154.4,15972651.5426511,83.8182560234763,,,
1467.8,23151956.3144335,83.9528019895007,,,
1000,33570135.4758173,84.1453294498168,,,
681.29,48711496.2421203,82.5022924850194,,,
464.16,70486873.453949,80.2994642911283,,,
316.23,100736372.457302,75.9449753054046,,,
215.44,142420356.939467,70.1948946547038,,,
146.78,197648141.397258,65.1882587585996,,,
100,253252589.222296,53.7215497316029,,,
68.129,312948848.252729,42.6279454921069,,,
46.416,337917167.038684,31.8668193506261,,,
31.623,279413982.503268,18.1389249937038,,,
21.544,311195546.894305,14.5331652907097,,,
14.678,255223323.308109,8.95908577300328,,,
10,317603826.11482,10.2796465079771,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,277888.73553652,34.0134215199622,362020,24251000,4.1342E-10
68129,306718.930990708,29.3249101512573,,,
46416,332977.147778499,26.4997499749483,,,
31623,359707.471656096,25.2850622936029,,,
21544,389177.397161618,25.4191793392153,,,
14678,424021.224254214,26.8071529210967,,,
10000,469570.88762751,29.2170112991485,,,
6812.9,530836.891832378,32.2580938064259,,,
4641.6,613829.149426449,35.5198432867013,,,
3162.3,726163.061742648,38.48865473562,,,
2154.4,872676.578600986,40.7250867651529,,,
1467.8,1055919.7683298,42.0426686730955,,,
1000,1274186.26774613,42.8896368824979,,,
681.29,1528392.28709575,43.7188870915245,,,
464.16,1828229.7447908,45.0352873871843,,,
316.23,2201253.53451675,47.0459113297699,,,
215.44,2683706.22042378,49.6378935354866,,,
146.78,3330928.58503908,52.4043938758041,,,
100,4201381.33402393,55.3283497288952,,,
68.129,5378361.01081955,58.0848891439919,,,
46.416,6983976.79474625,60.5697077447006,,,
31.623,9173750.50292705,62.8052971889246,,,
21.544,12181450.1779014,64.5347880591425,,,
14.678,16292438.2850728,65.6621401834114,,,
10,21855459.1491703,66.1937469622854,,,
