f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,226641.9558,89.54373495,3896.8,25396000000,7.30E-12
68129,333745.1884,89.4034373,,,
46416,489917.9879,89.40448386,,,
31623,717262.9123,89.35441748,,,
21544,1050924.31,89.3508474,,,
14678,1535867.994,89.26324352,,,
10000,2254495.948,89.24908553,,,
6812.9,3293783.998,89.23428037,,,
4641.6,4826075.104,89.26066909,,,
3162.3,7064209.431,89.25596324,,,
2154.4,10349731.56,89.38915847,,,
1467.8,15139297.52,89.01856394,,,
1000,22129386.1,88.96405297,,,
681.29,32344780.92,88.93827013,,,
464.16,47325321.74,88.84973439,,,
316.23,68922190.99,88.57855982,,,
215.44,101870558.7,88.05721622,,,
146.78,146152452.5,88.14578789,,,
100,214508413.6,87.62597252,,,
68.129,310876561.1,87.88437803,,,
46.416,448270347.5,87.88309263,,,
31.623,658852697.1,87.13692721,,,
21.544,934461588.1,87.67123307,,,
14.678,1440165568,86.88660439,,,
10,1951870981,86.93624386,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,124611.821323597,88.3825582369202,4602.8,20460000000,1.3264E-11
68129,183076.616966846,88.6461243631224,,,
46416,268166.802172244,88.8250701173749,,,
31623,392603.800241151,89.0382322845225,,,
21544,575581.541808325,89.1221784218884,,,
14678,841499.27183266,89.1439344796732,,,
10000,1233593.41719708,89.209808440856,,,
6812.9,1804264.397504,89.253929824614,,,
4641.6,2642877.26424643,89.3037046942053,,,
3162.3,3871453.35428268,89.2816973741788,,,
2154.4,5671410.30605374,89.2248156028952,,,
1467.8,8289786.41164651,89.0566452069232,,,
1000,12130440.8685884,89.0263943773103,,,
681.29,17760410.5096098,88.9290803459076,,,
464.16,25904044.4330999,88.9828851548637,,,
316.23,37796064.5244597,88.68917026102,,,
215.44,55321623.8085359,88.855169201592,,,
146.78,80629799.0094989,88.3489420556693,,,
100,118021360.445241,88.7770640566618,,,
68.129,171558059.876474,88.2973057263875,,,
46.416,249464803.65543,88.3786862947041,,,
31.623,363615728.530303,88.7740494656697,,,
21.544,528335365.031161,88.4160098762923,,,
14.678,779815762.375974,87.3152224492293,,,
10,1115526311.25097,88.0163357203786,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,572827.344738958,90.2881568129295,11333,4011000000,3.3194E-12
68129,845613.500668455,89.4093744039936,,,
46416,1236976.46556697,89.2541008798962,,,
31623,1808413.60853238,88.7532557231018,,,
21544,2648002.64396264,88.7851251971275,,,
14678,3862371.04185621,88.4800092896716,,,
10000,5649179.43179003,88.0817047499507,,,
6812.9,8225298.90733308,87.7352815901522,,,
4641.6,11944050.9988966,87.4671857493616,,,
3162.3,17384623.2795025,87.1373560164486,,,
2154.4,25300645.4481143,86.6388103948946,,,
1467.8,36537243.9504756,85.9906409097107,,,
1000,52853111.7020594,85.3468011386621,,,
681.29,76025496.6035919,84.4713849517488,,,
464.16,108897395.380065,83.4860177669886,,,
316.23,155573660.751751,83.0139132571731,,,
215.44,220630825.77856,81.4168333556406,,,
146.78,314334532.750514,79.6804727907792,,,
100,442808986.294965,78.6796070052198,,,
68.129,613492875.916225,75.627967594708,,,
46.416,852307647.088549,74.0879802772962,,,
31.623,1155909453.10749,69.0191420454067,,,
21.544,1548787243.94218,68.3746277003305,,,
14.678,2023953688.63209,66.3881954119631,,,
10,2759450919.98336,65.7959083631727,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,643626.655878089,89.9485210588979,23486,3434800000,3.0483E-12
68129,948173.667406795,88.8826624713934,,,
46416,1385171.68574505,88.478652817031,,,
31623,2006008.36208912,88.2513304597143,,,
21544,2930256.67244701,88.1147779168563,,,
14678,4247754.5370426,87.6547100397676,,,
10000,6200407.19148008,87.33950858433,,,
6812.9,9008268.78489879,86.9994642754871,,,
4641.6,13117481.6955666,86.630050718692,,,
3162.3,18989688.6724954,86.273340995116,,,
2154.4,27439928.6526207,85.247737625608,,,
1467.8,39623929.3758167,84.5801986973677,,,
1000,56668158.7433921,83.8034607131023,,,
681.29,81392330.5126027,82.720073726387,,,
464.16,116500730.224147,81.5691358372134,,,
316.23,164325299.856323,81.4446412796075,,,
215.44,234696024.451489,79.6604411002125,,,
146.78,326430963.674015,78.4359223068371,,,
100,465666269.806463,76.7023588770071,,,
68.129,646937622.618729,74.9230933541907,,,
46.416,884031346.640494,71.73966637766,,,
31.623,1203661428.78444,66.0743978357178,,,
21.544,1612405986.66746,63.9324233228498,,,
14.678,2087925138.54149,62.6597155105936,,,
10,2735563753.62606,57.224827635527,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,715796.174424629,90.0853393512433,31718,1779900000,2.7415E-12
68129,1052912.94487727,88.7281168786471,,,
46416,1541767.91987467,88.195285822456,,,
31623,2236347.6620884,87.7309292412812,,,
21544,3257363.91779149,86.9956886019102,,,
14678,4689206.19129788,86.7220770494363,,,
10000,6818628.17886194,86.261467531625,,,
6812.9,9826940.87692841,86.1043697538853,,,
4641.6,14204095.3920706,85.5327770407125,,,
3162.3,20473724.9048435,85.4311272191963,,,
2154.4,29775024.8097275,84.6080355325068,,,
1467.8,42635415.1121004,83.6668904419267,,,
1000,61158332.9534675,82.4081456243572,,,
681.29,87057524.5395329,81.1776739620222,,,
464.16,124259094.98113,79.731602030067,,,
316.23,174996210.481941,77.6063785412297,,,
215.44,247793267.218719,74.8195708468845,,,
146.78,341712981.85029,72.4593157609353,,,
100,461578723.090227,69.4677615429211,,,
68.129,631804279.66183,64.9993418118567,,,
46.416,821596741.705076,59.8453415523946,,,
