f,Z,Phi,Rs,Rct,C
100000,276878.16075099,85.7882168958408,30028,7492000000,7.1409E-12
68129,404424.586961684,86.3233636420961,,,
46416,589165.431793507,86.6838094521313,,,
31623,855813.665812008,86.878090265962,,,
21544,1245251.02875978,86.9656287216898,,,
14678,1805431.31581519,86.8018906425035,,,
10000,2623402.71570578,86.6786044623522,,,
6812.9,3797585.82594706,86.5588637910052,,,
4641.6,5500812.67293248,86.2781941694147,,,
3162.3,7966740.09420961,86.0554684183714,,,
2154.4,11476332.8664699,85.6630755475795,,,
1467.8,16549237.5334945,85.1488154201181,,,
1000,23786009.9173347,84.780294582984,,,
681.29,34137243.8222952,84.4820464372131,,,
464.16,48741327.1569277,84.1162033177446,,,
316.23,69742399.3319465,84.050040901346,,,
215.44,99143261.3012664,83.904666470485,,,
146.78,142150008.368691,83.6007049015441,,,
100,204722407.908882,83.6957448948106,,,
68.129,291545648.917317,83.2101605016051,,,
46.416,417379923.498095,83.0768797629674,,,
31.623,587142886.394145,82.46307619726,,,
21.544,851729328.721103,82.7628191187927,,,
14.678,1187901489.01894,81.6181282801029,,,
10,1795246405.69564,81.4047276141249,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,587483.201851858,90.7997770384692,6258.2,37238000000,3.0263E-12
68129,865596.311045174,89.8747177965704,,,
46416,1266740.61734691,89.2830372460013,,,
31623,1848989.08761963,88.930052913099,,,
21544,2701784.42795346,88.6994988578537,,,
14678,3926328.66881609,88.3270674747915,,,
10000,5734192.73704098,88.2967632010219,,,
6812.9,8317729.95091671,88.0217010102964,,,
4641.6,12101671.201826,87.976984206536,,,
3162.3,17663438.0933348,87.91656817784,,,
2154.4,25609203.5591106,87.7037072654663,,,
1467.8,37381545.0523204,87.5188022719909,,,
1000,54242720.1204238,87.5110737672725,,,
681.29,78459215.7128189,87.3951140492522,,,
464.16,114573533.50142,87.036217810443,,,
316.23,165888211.279489,87.2775657444296,,,
215.44,242478629.562177,87.4864735746251,,,
146.78,343096816.58185,86.5235067949066,,,
100,496952651.307877,85.6156300554209,,,
68.129,718458183.411683,86.1619572475097,,,
46.416,1030418169.03267,86.0743674036144,,,
31.623,1500256717.21635,87.1931880766056,,,
21.544,2082199743.4471,85.5218021490981,,,
14.678,3270619471.2395,87.3375756830306,,,
10,4442534571.83694,84.3438658463168,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,603059.379342659,90.3247676744387,12804,58219000000,2.8499E-12
68129,891943.418401856,89.45512209023,,,
46416,1304338.30166645,88.8318991847017,,,
31623,1898059.86884388,88.6971000839207,,,
21544,2761293.85255907,88.3400669389004,,,
14678,4002119.29674957,87.9100592463158,,,
10000,5827933.36324233,87.8771748441642,,,
6812.9,8439165.92352032,87.9564217488954,,,
4641.6,12281739.5538368,88.1867980599819,,,
3162.3,17888202.4183244,88.437630171568,,,
2154.4,26011820.5323788,88.7307232199706,,,
1467.8,38296433.0120056,88.8167775497873,,,
1000,56120451.3941441,88.8021595562724,,,
681.29,82329347.204092,88.6726738640799,,,
464.16,119893606.181887,88.663879781805,,,
316.23,175248186.107862,88.7619579826202,,,
215.44,255470557.49437,88.1732164871552,,,
146.78,366803304.779286,87.5378097247766,,,
100,538981091.857103,86.3035732045449,,,
68.129,778389784.590987,87.936289450466,,,
46.416,1122614193.18114,87.4574027171088,,,
31.623,1647677510.59518,89.1717166692511,,,
21.544,2395009296.39174,89.7039565546712,,,
14.678,3665497708.29849,88.5248590380897,,,
10,5273638685.76484,83.3044251707756,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,615082.124571678,90.8445255445206,7917,23910000000,2.8432E-12
68129,909310.653824964,89.707773122886,,,
46416,1333405.17692331,89.200687345611,,,
31623,1943482.10191141,88.6180095585028,,,
21544,2836172.38042614,88.505327915802,,,
14678,4115352.17906415,88.1691815942124,,,
10000,6010972.78933015,87.9685519285635,,,
6812.9,8690662.20389432,87.8951400111049,,,
4641.6,12629401.680241,88.2147784810082,,,
3162.3,18462030.1203496,88.0609864393408,,,
2154.4,26970439.9744268,88.3043319017966,,,
1467.8,39126853.6179124,88.1595213411787,,,
1000,57259702.3601298,88.2161311920962,,,
681.29,83299357.0693313,87.8828260647077,,,
464.16,121285627.461481,87.8817949154908,,,
316.23,178537543.431122,87.7412909315669,,,
215.44,262472660.109056,88.5661964031112,,,
146.78,370982422.869085,86.7412140750983,,,
100,541171028.202603,87.2597157774851,,,
68.129,778324270.220617,85.9352545712327,,,
46.416,1122909191.21932,85.9427495024012,,,
31.623,1566093826.95008,88.5882781845292,,,
21.544,2350895450.07135,86.0427117402124,,,
14.678,3452224275.57576,78.8302588246249,,,
10,4558789100.67979,80.9792462558107,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,527091.820670295,87.294997491105,76432,9191400000,5.344E-12
68129,770216.440737402,86.2943882285766,,,
46416,1114003.85558013,85.5647513019568,,,
31623,1609079.38358074,84.8107683827104,,,
21544,2321265.18108818,83.8803866175723,,,
14678,3332558.05017369,82.6994592731298,,,
10000,4751445.76182023,80.840141459559,,,
6812.9,6690143.31205232,78.9541065653793,,,
4641.6,9242768.89580754,77.1833476657243,,,
3162.3,12636405.7757737,76.0998222990146,,,
2154.4,17077238.1636263,76.4508140260343,,,
1467.8,23345269.7173965,77.6494971428952,,,
1000,32524225.1763908,79.5047335355335,,,
681.29,46068289.3935428,81.1669063492224,,,
464.16,66405280.4425316,82.8677887577445,,,
316.23,93379246.4885269,83.4606656051597,,,
215.44,142579587.762133,85.3733534348225,,,
146.78,205951869.945511,84.480966626078,,,
100,457909463.2894,88.992866231686,,,
68.129,441025746.43748,90.4258886135476,,,
46.416,470882296.064034,57.2325653652181,,,
31.623,2595810780.78831,139.085913841517,,,
21.544,652662740.177779,83.1262285158648,,,
14.678,3025797925.4148,91.2552596056796,,,
10,2439514055.61573,78.6643191289203,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,575290.866145827,89.1708453567595,48078,3188600000,4.558E-12
68129,844905.883420052,87.9589259972553,,,
46416,1229711.50336463,87.1181103720816,,,
31623,1780304.45864814,86.3176045486545,,,
21544,2571395.42091306,85.8795833151966,,,
14678,3706402.4107257,84.9961954332638,,,
10000,5334861.51545279,84.3145252293101,,,
6812.9,7604383.36053521,83.3558187860134,,,
4641.6,10830615.3529704,82.6486802469842,,,
3162.3,15486760.4057003,81.9433248643276,,,
2154.4,21993596.7907772,81.4062517425876,,,
1467.8,31264635.3535726,80.597099537384,,,
1000,44367855.3895277,79.8978483724245,,,
681.29,62257748.6627657,78.6189771783622,,,
464.16,85962807.6230432,76.7252297320347,,,
316.23,120261383.463231,75.1753303114452,,,
215.44,164125442.495582,73.9207758753182,,,
146.78,223441321.615136,72.4393801417105,,,
100,297802866.082133,71.7953671145749,,,
68.129,399670155.243786,72.7827096888166,,,
46.416,541349117.893523,74.1545896378005,,,
31.623,754909379.965738,75.6931935626858,,,
21.544,1048845919.41876,76.049410733832,,,
14.678,1488095697.82111,74.673583997346,,,
10,2015911202.4898,72.2105011328531,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,556181.133321777,89.0755057657257,38888,4221900000,3.5531E-12
68129,817079.560198385,87.9747918996934,,,
46416,1191691.66146595,87.3397571653905,,,
31623,1727897.7983254,86.8347960591529,,,
21544,2513428.2592004,86.4686543516097,,,
14678,3628069.18031472,85.925931042804,,,
10000,5245554.01393984,85.4489256630384,,,
6812.9,7527923.22972378,85.1828233828064,,,
4641.6,10926543.108219,85.1241819161696,,,
3162.3,15801867.5649079,84.9322280490744,,,
2154.4,22787420.5690848,84.9629596877959,,,
1467.8,32671356.9282837,84.8429691778244,,,
1000,47160065.5175938,84.6824124282378,,,
681.29,67739861.2166121,84.6590599480591,,,
464.16,97480302.704368,83.9986400623811,,,
316.23,140067704.014329,83.2364718161404,,,
215.44,201873262.734358,82.9083169320388,,,
146.78,286609919.278907,81.1265523283803,,,
100,410290795.093757,79.6321476460079,,,
68.129,575904562.666138,77.1131466200777,,,
46.416,805881036.888449,74.6626671726009,,,
31.623,1116721470.42974,71.6570696715926,,,
21.544,1567155743.60828,68.7681349381208,,,
14.678,2028810078.16778,64.2124885326766,,,
10,2750875604.26294,63.8244144361734,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,403116.182366931,83.3990990708043,79639,7920700000,5.3598E-12
68129,574351.156864051,82.5495735864506,,,
46416,810796.031512272,82.4380523644442,,,
31623,1141250.52429115,82.6957219556511,,,
21544,1621619.65798028,83.3886682601114,,,
14678,2302339.10219603,83.9954279487914,,,
10000,3299394.78924627,84.7764344778976,,,
6812.9,4749183.30078336,85.4085793781101,,,
4641.6,6851259.73244438,85.9201096680973,,,
3162.3,9954899.46990071,86.4210693555751,,,
2154.4,14385737.9035989,86.4759572402434,,,
1467.8,20849655.4001891,86.6229891877108,,,
1000,30234442.9861869,86.6738746248047,,,
681.29,43823466.7381206,86.6907326771942,,,
464.16,63588012.6623335,86.4965245169002,,,
316.23,92799940.8057903,86.329694247665,,,
215.44,132821965.196048,86.2007853687989,,,
146.78,193528047.986869,85.644963624828,,,
100,278450951.855076,85.6681190091412,,,
68.129,405834054.526413,85.0813661956228,,,
46.416,573806636.164502,83.4748339784018,,,
31.623,836156437.188832,81.5814866569954,,,
21.544,1150604034.03652,81.5447560229896,,,
14.678,1630302034.75507,78.1975852524081,,,
10,2285320703.43684,77.2917803307954,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,421307.740544036,64.7773908574979,444510,42992000,1.7058E-11
68129,566153.693874358,58.8882588037972,,,
46416,726484.137374781,53.2231530797541,,,
31623,909636.500654871,48.8427836889338,,,
21544,1118974.02299351,45.3205149258578,,,
14678,1359026.56622221,43.1680783907331,,,
10000,1686828.74998999,42.3826005611695,,,
6812.9,2110506.71995158,41.4012920228067,,,
4641.6,2688205.26889209,40.2939618146612,,,
3162.3,3700506.57585793,42.7765064413663,,,
2154.4,4662266.40377841,40.379126584331,,,
1467.8,5890566.19055657,37.9303906218952,,,
1000,7817381.25130325,36.9340984109251,,,
681.29,12085325.1259307,41.932991593972,,,
464.16,15965267.4835036,38.7803794450613,,,
316.23,20940523.7561042,35.5055740697031,,,
215.44,28504764.880919,33.750378325721,,,
146.78,35521932.4344621,29.0627929638757,,,
100,44848548.4044205,25.7720837551965,,,
68.129,74614477.4015656,31.7726374612363,,,
46.416,93062109.3253912,29.0581209285493,,,
31.623,122388363.46241,28.8039408629446,,,
21.544,154311456.289796,27.9737049875134,,,
14.678,199748508.451654,27.1845377955417,,,
10,269445398.110418,27.6124656427578,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,566342.987949217,90.1175959796052,11360,9024500000,3.0955E-12
68129,834775.963091085,89.4155650875423,,,
46416,1222527.49475517,89.0100841665136,,,
31623,1783268.02228099,88.953490499131,,,
21544,2618776.80267365,88.6360070492032,,,
14678,3794535.53409586,88.4624871856579,,,
10000,5545276.80294443,88.3586225842419,,,
6812.9,8074399.47634398,88.2060172682091,,,
4641.6,11765723.2102657,88.0984574554557,,,
3162.3,17159898.2415223,88.2969581170642,,,
2154.4,25013721.6266723,88.1553560806182,,,
1467.8,36505643.1891078,87.8135576627908,,,
1000,52976431.7254905,87.6646976135582,,,
681.29,76898809.1512726,87.5725329180679,,,
464.16,111910821.342884,86.9160503980752,,,
316.23,163043903.932443,86.2370169389158,,,
215.44,235342425.724412,86.3638718291172,,,
146.78,340087756.117703,85.1679656779287,,,
100,496737144.914037,83.2052321510124,,,
68.129,700738925.42629,82.9712994751084,,,
46.416,1012710316.49222,80.3911007359234,,,
31.623,1485728817.47446,80.1608119952775,,,
21.544,2042734548.6657,76.4576413258313,,,
14.678,2884955788.29494,72.9943855912442,,,
10,3796425251.08727,68.3528887547004,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,525337.938706747,89.6366076829638,18271,6631700000,3.512E-12
68129,775991.578438416,88.9195850125622,,,
46416,1132121.20888699,88.6203389770796,,,
31623,1648436.8507988,88.3329051292269,,,
21544,2403948.09324923,88.3254217249929,,,
14678,3494356.8081006,88.0006179586837,,,
10000,5115998.18441203,87.8543556170917,,,
6812.9,7423974.16993963,87.5827474186167,,,
4641.6,10793976.6786996,87.5950897307847,,,
3162.3,15676931.1620485,87.4019723310071,,,
2154.4,22920429.6760745,87.2000799778068,,,
1467.8,33203953.0507819,86.7536866687074,,,
1000,48292107.8901402,86.5584906336537,,,
681.29,69837161.1763392,85.8878393249575,,,
464.16,100849830.907886,85.3040497673732,,,
316.23,144834700.492769,84.7302451364051,,,
215.44,211044878.857083,83.8816489340397,,,
146.78,297641867.119828,82.6529762609567,,,
100,425061291.075666,81.5043179350228,,,
68.129,596867273.447051,79.6976938658992,,,
46.416,844693846.389697,78.2341085852396,,,
31.623,1178899390.43103,75.3195177118078,,,
21.544,1730673111.88417,74.3506644287282,,,
14.678,2306008303.11756,67.8988926329805,,,
10,3221663800.6259,73.6128088463255,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,619500.632001239,90.9273015033292,5335.3,18219000000,2.8773E-12
68129,916691.528041948,89.8960666462155,,,
46416,1338365.66237722,89.3306071394292,,,
31623,1963169.03002909,88.9187438688138,,,
21544,2850787.38450776,88.9072886488252,,,
14678,4162949.3856512,88.3860726676771,,,
10000,6076311.53387285,88.1068401784081,,,
6812.9,8860808.27107139,88.1867614473785,,,
4641.6,12899309.7144827,88.0676721774604,,,
3162.3,18788017.0614644,87.7933984763767,,,
2154.4,27230028.4699415,87.8380339723458,,,
1467.8,39531573.4764499,87.6235205052387,,,
1000,57615029.8158488,87.2669392090554,,,
681.29,83777245.6386123,87.2396432030209,,,
464.16,120723470.994901,86.6534925462285,,,
316.23,173998262.041821,86.1923597873771,,,
215.44,255241200.196562,86.4460493021502,,,
146.78,365377681.977406,84.8567392564271,,,
100,528326452.240443,83.8017936456756,,,
68.129,750160812.092512,83.1057197723148,,,
46.416,1095168072.63599,83.171343149085,,,
31.623,1519400388.67158,85.0131773314717,,,
21.544,2142911988.61234,82.0121243387013,,,
14.678,3057692356.79192,78.4557579204296,,,
10,4852849194.53093,80.2399912857391,,,
