f,Z,Phi,Rs,Rct,C
1467.8,117440762.594599,91.6820404490731,,,
1000,176082387.366988,90.6843270752451,,,
681.29,256905162.950009,87.9795504336859,,,
464.16,382697826.282051,85.9412580256346,,,
316.23,558374758.016597,84.2384435116577,,,
215.44,791924491.218274,82.1398272926924,,,
146.78,1078981960.81393,78.1854192373738,,,
100,1553713670.74026,76.4371794744956,,,
68.129,2071996974.61931,72.1620753028173,,,
46.416,2728823763.44104,70.0994888783147,,,
31.623,3838273513.82592,63.2920177927428,,,
21.544,4552960219.69965,60.6066748458273,,,
14.678,6433034977.16007,67.6549413815509,,,
10,9572750487.22727,83.5605689807481,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,700871.723279588,90.0185700139254,32970,16545000000,2.7747E-12
68129,1036991.43731589,88.9949112315904,,,
46416,1513567.64809037,88.2447558712728,,,
31623,2194499.8305295,87.509526262591,,,
21544,3193820.4608956,86.5557696530087,,,
14678,4589329.68362604,86.1121811014647,,,
10000,6590997.8946677,85.7438333868717,,,
6812.9,9427633.10317281,85.5127566657471,,,
4641.6,13538103.3559271,85.6751246514353,,,
3162.3,19541608.4195878,86.020744925647,,,
2154.4,28222020.1595687,86.0889542154582,,,
1467.8,40808719.3345054,86.1012787794386,,,
1000,58926557.2257944,86.3367147771793,,,
681.29,85308451.3955924,85.9230104177729,,,
464.16,122988428.355743,86.594847816407,,,
316.23,178195923.39301,85.889745710959,,,
215.44,260295259.926634,85.6056129248418,,,
146.78,370875618.21385,84.6887717484124,,,
100,535359471.03707,85.5993456218314,,,
68.129,768743730.978064,85.1181620702424,,,
46.416,1097857859.08488,84.2261699823727,,,
31.623,1551444578.41392,83.6223913561278,,,
21.544,2292669979.93652,82.1897760327551,,,
14.678,3194181663.91499,78.8563543350626,,,
10,4360857068.68429,78.2992286348241,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,131686.402341371,85.927839827761,12496,4020800000,1.373E-11
68129,192723.947858478,86.5577541336345,,,
46416,280892.166911838,87.0487275381127,,,
31623,408721.571253783,87.4045856171515,,,
21544,596246.535145673,87.5717726465056,,,
14678,866586.674536944,87.6665376115201,,,
10000,1262824.3197495,87.7426627815347,,,
6812.9,1838629.4447009,87.8264027804201,,,
4641.6,2675711.62379119,87.8079221886514,,,
3162.3,3894187.01794079,87.84384322616,,,
2154.4,5669075.48383291,87.8169896692187,,,
1467.8,8243110.78261517,87.6283500048633,,,
1000,11997780.0927793,87.5950430595095,,,
681.29,17447501.8752752,87.5203316824991,,,
464.16,25364412.696437,87.4707604831784,,,
316.23,36839636.1682072,87.0489583888557,,,
215.44,52550182.2329776,86.7934692131153,,,
146.78,78424217.3278449,86.9946445269387,,,
100,116303136.312332,91.6013041766403,,,
68.129,167940783.474703,89.3169510864523,,,
46.416,209544025.005591,80.6696202028675,,,
31.623,353433659.919257,93.2149879127899,,,
21.544,430394241.575049,66.55048322687,,,
14.678,664172452.993573,82.7259750923867,,,
10,1014147982.43271,83.1185859854189,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,712160.262998399,89.980261616964,40036,2273600000,2.8101E-12
68129,1050150.76587118,88.5761539410619,,,
46416,1531125.8255842,87.8391170869391,,,
31623,2212269.86157874,87.0608330601753,,,
21544,3223728.05939716,86.5860846075588,,,
14678,4648318.07139137,85.7870065523279,,,
10000,6721086.37628999,85.0928597667697,,,
6812.9,9601199.5606791,84.5222141017656,,,
4641.6,13637887.7322571,84.1011089659422,,,
3162.3,19522253.4787918,84.130807028974,,,
2154.4,27894606.2294409,84.2817523967823,,,
1467.8,40166548.8563292,83.8439771144741,,,
1000,57711993.1955108,83.2323150404528,,,
681.29,82711436.3051236,82.6780967002126,,,
464.16,118734255.132933,81.7436112045823,,,
316.23,168725927.050806,80.2343266094179,,,
215.44,239524082.42055,78.3358500109285,,,
146.78,333883597.54971,74.7957988399234,,,
100,482924468.08635,72.4080414144276,,,
68.129,651155721.557414,69.4459353722416,,,
46.416,873599106.447365,62.5920032259607,,,
31.623,1185254279.8093,58.9437320928014,,,
21.544,1579568428.91815,50.3350635690232,,,
14.678,1918814447.86959,45.7819359872425,,,
10,2210883003.89859,33.8104256530544,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,146315.738486936,85.8613200694742,14870,2077600000,1.281E-11
68129,213466.004660353,86.370893476209,,,
46416,310763.361684858,86.8136174358995,,,
31623,452129.20155558,87.1234145771072,,,
21544,657762.371162431,87.2430069515553,,,
14678,955893.986937712,87.2834163176289,,,
10000,1390916.31429584,87.295828066734,,,
6812.9,2020322.46837706,87.2410240144128,,,
4641.6,2934945.12788825,87.1629108214994,,,
3162.3,4259541.47232968,87.0131520367277,,,
2154.4,6174393.70994018,86.8815954400959,,,
1467.8,8944568.86342844,86.5206777568995,,,
1000,12939030.8729738,86.3645823274278,,,
681.29,18701088.4698894,86.1650029300595,,,
464.16,26995629.9178605,85.9839624858643,,,
316.23,39082752.2568173,85.505611514107,,,
215.44,56643049.6485872,85.3749144919034,,,
146.78,81340130.3022875,84.5117331994174,,,
100,116596984.739615,83.6387900957692,,,
68.129,167971640.486195,82.5229453646637,,,
46.416,240562392.59252,80.8603275475782,,,
31.623,341100721.295673,79.1518061038561,,,
21.544,478396799.660644,75.856384406529,,,
14.678,641925549.167497,73.0331916111384,,,
10,900454812.409586,69.8193573820227,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,140966.819301905,85.7344705775071,14711,3794600000,1.3285E-11
68129,205482.424124258,86.2654027622585,,,
46416,298854.872625146,86.6898392606824,,,
31623,435002.674892207,87.0399578708217,,,
21544,632695.314389352,87.2221886948507,,,
14678,918742.353349192,87.2893497769374,,,
10000,1337534.8015689,87.3135018742525,,,
6812.9,1944070.9355865,87.3305387524532,,,
4641.6,2824046.47712171,87.3008022035439,,,
3162.3,4106699.12187883,87.1478386478704,,,
2154.4,5956689.20351598,86.9206205893635,,,
1467.8,8633134.545415,86.6254827179367,,,
1000,12489837.1827819,86.4129754066058,,,
681.29,18059371.2287946,86.1924845106091,,,
464.16,26076584.0728302,85.9325989161794,,,
316.23,37515554.7052036,85.5307128597156,,,
215.44,53999553.2566201,85.2518461519775,,,
146.78,77848198.9281625,84.9317304095994,,,
100,112293351.946314,84.650202292292,,,
68.129,160232639.945973,84.2516189835999,,,
46.416,230942039.668559,83.8026220878301,,,
31.623,330388399.106991,83.2192465186058,,,
21.544,473685554.324438,81.6882356429829,,,
14.678,681237921.023417,80.4093895548057,,,
10,964348104.564527,79.1430645176311,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,128288.072040613,85.6611009085077,13472,4129200000,1.4358E-11
68129,187243.73466956,86.2815940459501,,,
46416,272644.727839879,86.7249402098031,,,
31623,396212.502488911,87.0231043867586,,,
21544,577059.171302989,87.2098384913281,,,
14678,837527.780176511,87.2103023697637,,,
10000,1218639.03358571,87.2540150870233,,,
6812.9,1769427.27293688,87.2466128805824,,,
4641.6,2570460.43504676,87.1465456962739,,,
3162.3,3728011.27499877,87.1020694395299,,,
2154.4,5405742.46488898,87.0257534527569,,,
1467.8,7830737.65935792,86.850966570353,,,
1000,11331957.3564894,86.8401858605152,,,
681.29,16426651.1580454,86.8268325235378,,,
464.16,23785316.039157,86.6809560054332,,,
316.23,34394852.5443278,86.4666628742974,,,
215.44,49940008.1948523,86.1205753700124,,,
146.78,71902328.9061137,85.8091502454168,,,
100,104702195.703633,85.5204445890635,,,
68.129,150666057.054444,85.2946168040753,,,
46.416,217106619.553198,84.5608489706308,,,
31.623,314274371.874313,83.4855054972321,,,
21.544,447108006.925259,83.2205997157157,,,
14.678,654210898.403013,82.4723792850661,,,
10,925456853.892602,79.3362564530633,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,137136.14547834,85.5222001281554,15205,2849900000,1.3673E-11
68129,199780.020181475,86.0980355828773,,,
46416,290592.579157022,86.4758736696053,,,
31623,421954.721913533,86.8032474405542,,,
21544,613714.91322993,86.9714452662542,,,
14678,890132.907248215,86.9825575590792,,,
10000,1294505.34667926,86.9700628619184,,,
6812.9,1876465.65993087,86.9404288404052,,,
4641.6,2722793.8470391,86.8278081939888,,,
3162.3,3941158.13673324,86.6520988245301,,,
2154.4,5695647.97665142,86.4902425470408,,,
1467.8,8240548.47370767,86.4675201031568,,,
1000,11914085.6046335,86.4478161949622,,,
681.29,17233208.6299153,86.4513753722118,,,
464.16,24936493.1259775,86.44776156913,,,
316.23,36198332.777352,86.3091755950238,,,
215.44,52383808.3090086,85.9393432504743,,,
146.78,75669146.1269246,85.3863502674667,,,
100,109272144.244229,84.7258398077496,,,
68.129,157411031.690681,84.0340140583632,,,
46.416,227386761.833167,83.0919704977037,,,
31.623,324608088.801966,81.8152640639372,,,
21.544,463834210.762589,80.0330492261014,,,
14.678,657163547.406043,77.2291600090911,,,
10,921174671.793106,74.830691195152,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,716604.442236543,90.5801359231298,19538,4114900000,2.7048E-12
68129,1058953.15273278,89.4129351547733,,,
46416,1550157.42114619,88.7523298594779,,,
31623,2255753.37299911,88.4217326010418,,,
21544,3291602.41052905,87.8918162510001,,,
14678,4756335.66234889,87.306758008903,,,
10000,6933961.15697648,86.9326983669136,,,
6812.9,9989825.51115899,86.6013925852093,,,
4641.6,14437731.7423833,86.3184919034254,,,
3162.3,20850702.6890839,85.9014843181837,,,
2154.4,30156581.5932048,85.3212158981693,,,
1467.8,43515515.2279248,84.8475949571784,,,
1000,62223634.5440321,84.29348008515,,,
681.29,89167549.9715538,83.5818179478374,,,
464.16,128373018.340108,83.1372765960709,,,
316.23,182601674.962578,82.1463919111646,,,
215.44,264089489.688121,79.9865010423002,,,
146.78,371112739.691273,79.1815396774305,,,
100,529908419.262751,76.9453811143247,,,
68.129,740132160.89377,75.4767392237921,,,
46.416,1017404973.39822,72.574268878612,,,
31.623,1388113921.19146,69.8331743144891,,,
21.544,1897070423.38641,65.7793063919639,,,
14.678,2343547158.24069,58.1540071091385,,,
10,3333390193.18314,52.1657297277423,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,151970.501980805,85.1643547774614,19550,4132400000,1.2825E-11
68129,221075.170122069,85.5730088218593,,,
46416,320635.516321131,85.7952224985803,,,
31623,463955.809269369,85.9699616539344,,,
21544,671304.564958226,86.128474285125,,,
14678,967822.463239236,85.9869763844747,,,
10000,1399571.72496228,85.9642649444378,,,
6812.9,2017988.66105147,86.0152331105548,,,
4641.6,2912310.14888676,86.0547214866826,,,
3162.3,4205785.31326878,86.118566941931,,,
2154.4,6075742.16322194,86.238308884148,,,
1467.8,8770604.36941587,86.2840818399766,,,
1000,12692993.3917341,86.4053247145844,,,
681.29,18367759.6752788,86.4025848088576,,,
464.16,26591930.0885855,86.3051452757462,,,
316.23,38558416.9804232,86.2375969073058,,,
215.44,55862086.3804678,85.9087132301062,,,
146.78,80363510.6283447,85.5672351316191,,,
100,116781492.140585,85.0444364325032,,,
68.129,166890637.0888,84.736211155992,,,
46.416,241304288.644058,84.1381863695564,,,
31.623,346455196.584214,83.82939848434,,,
21.544,496867538.93294,82.3719277293548,,,
14.678,699855297.452095,82.1655666466618,,,
10,976591879.568472,78.8193730400239,,,
