f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,36486.89381,73.88228984,10434,8013900000,4.73E-11
68129,52024.83889,78.46673499,,,
46416,75134.34883,81.81805242,,,
31623,109257.4324,84.2007619,,,
21544,159420.2154,85.87613021,,,
14678,232760.1895,86.98122457,,,
10000,340876.6474,87.80923913,,,
6812.9,499283.2751,88.38779773,,,
4641.6,731592.4321,88.76950932,,,
3162.3,1071812.37,89.0388615,,,
2154.4,1571269.283,89.18918057,,,
1467.8,2302640.707,89.2140054,,,
1000,3374151.315,89.29514019,,,
681.29,4941957.414,89.31280386,,,
464.16,7239941.273,89.29916837,,,
316.23,10600954,89.27173891,,,
215.44,15523354.29,89.24532438,,,
146.78,22685227.41,89.01410492,,,
100,33224735.04,89.0405955,,,
68.129,48522468.69,88.9779112,,,
46.416,70927625.26,88.85980036,,,
31.623,103633569.3,88.74150231,,,
21.544,151334889.8,88.53902028,,,
14.678,221629124.4,88.71782377,,,
10,322525846.6,88.25009812,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,513890.828729521,90.2059745654438,10873,27024000000,3.4287E-12
68129,758473.74142316,89.292703990256,,,
46416,1109243.09935563,89.1368522144535,,,
31623,1620234.32923614,88.7482018058554,,,
21544,2362114.7725006,88.7186886428896,,,
14678,3438782.90619623,88.2917543525042,,,
10000,5013522.63087795,88.1207721515498,,,
6812.9,7292104.22742825,88.0048419551163,,,
4641.6,10606700.5087582,88.0186404052832,,,
3162.3,15486178.0114473,87.8416094526663,,,
2154.4,22450579.222289,87.8515540515843,,,
1467.8,32754747.1859926,87.6804600540272,,,
1000,47514591.9573941,87.4726897205015,,,
681.29,69031349.6031762,87.5125200304935,,,
464.16,100364698.688748,86.9490199419216,,,
316.23,146521350.554673,87.3907887991764,,,
215.44,210555426.413625,87.0174274004485,,,
146.78,303589676.634222,86.4456438364769,,,
100,450105538.396318,86.0989940359447,,,
68.129,649055676.735464,86.6209704254702,,,
46.416,923956585.391848,86.6200260105701,,,
31.623,1367201259.29013,88.9175704267279,,,
21.544,1882470731.45916,87.0988613745812,,,
14.678,2668303065.70606,85.3733272419782,,,
10,4045465916.07492,81.2563473753622,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,929134.308929296,90.7575500015923,32060,7277100000,2.31E-12
68129,1385040.37382485,89.0856170087355,,,
46416,2024989.40814405,88.4868938970521,,,
31623,2929294.82469395,87.8694574058963,,,
21544,4280761.79288268,87.2546140719138,,,
14678,6163256.70951787,86.928181351362,,,
10000,8927764.06041958,86.2864919983492,,,
6812.9,12909779.2989912,86.2252615167403,,,
4641.6,18642323.4417945,85.9789242745489,,,
3162.3,26831628.0158105,85.437778310994,,,
2154.4,38726796.3086507,85.3830972647768,,,
1467.8,56371100.6793829,84.5504718089508,,,
1000,80835294.0748057,84.1927113722283,,,
681.29,116080378.416202,82.7851618843882,,,
464.16,165072277.984804,82.2767227628057,,,
316.23,237238979.616596,80.8123871334447,,,
215.44,332241776.077836,79.0295472206654,,,
146.78,460116577.109899,77.8336870815907,,,
100,642363583.026947,76.7460934898597,,,
68.129,871421695.135278,74.3577736304767,,,
46.416,1166948803.96721,73.2976502126096,,,
31.623,1569954347.36811,73.4001026639598,,,
21.544,2214658303.31174,76.0805015435021,,,
14.678,2905696496.39305,73.5640760506269,,,
10,4099040468.09698,78.3314153769751,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,972291.481804464,97.7759421643795,-241200,15364000000,1.2547E-12
68129,1489977.82754494,98.2368895619234,,,
46416,2277696.52488147,99.3505066987797,,,
31623,3525137.23438955,100.416032048887,,,
21544,5462176.94883067,100.746021836339,,,
14678,8488097.13415022,100.4514057334,,,
10000,13238661.5327834,99.7419437915769,,,
6812.9,20275380.871729,98.363280072895,,,
4641.6,30536282.9861818,97.8163206810019,,,
3162.3,46964543.3120822,97.2633639628684,,,
2154.4,71536433.0535334,95.9650776710619,,,
1467.8,106431505.183118,94.6060177104117,,,
1000,159759382.793204,92.2419239934687,,,
681.29,238054188.720636,90.4162734161649,,,
464.16,353826854.601876,89.4068848253543,,,
316.23,516247140.699965,88.4283659014843,,,
215.44,736706676.031935,84.2858769814429,,,
