f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,1122759.79,85.67566143,207240,6358600000,2.30E-12
68129,1618696.592,84.15338028,,,
46416,2312664.069,83.34537198,,,
31623,3276760.678,82.82062238,,,
21544,4695705.222,82.77553661,,,
14678,6632988.485,82.11261763,,,
10000,9497132.895,81.66602979,,,
6812.9,13374826.03,81.16227753,,,
4641.6,18950661.31,80.72621262,,,
3162.3,26565842.82,80.25101599,,,
2154.4,37340278.09,79.90450249,,,
1467.8,52188117.98,79.41132991,,,
1000,73271511.71,79.47170206,,,
681.29,102260101.9,80.31482053,,,
464.16,144468498.8,80.67277578,,,
316.23,205742098,80.49207824,,,
215.44,288350454.8,81.0554873,,,
146.78,406417075.6,80.2529468,,,
100,587081171.1,79.42195592,,,
68.129,828855241.4,79.47431201,,,
46.416,1195564884,77.92791697,,,
31.623,1696926488,72.31771131,,,
21.544,2330559931,70.32728395,,,
14.678,3377556336,70.34676385,,,
10,3858366080,56.9014228,,,
100000,721991.9173,73.31298691,,,
68129,1036085.078,78.45259692,,,
46416,1504367.164,82.06838897,,,
31623,2196843.061,84.56722658,,,
21544,3216901.312,86.27739431,,,
14678,4716433.353,87.43915811,,,
10000,6919196.738,88.22133526,,,
6812.9,10153574.52,88.73901278,,,
4641.6,14901642.73,89.06889532,,,
3162.3,21871315.66,89.26003109,,,
2154.4,32102453.33,89.3408715,,,
1467.8,47117956.07,89.3234465,,,
1000,69157185.76,89.20516684,,,
681.29,101502000.9,88.96841546,,,
464.16,148961679,88.57797545,,,
316.23,218575486.6,87.97585484,,,
215.44,320613688.4,87.07291025,,,
146.78,469899683.8,85.73692489,,,
100,687554887.8,83.77551012,,,
68.129,1002453213,80.91789966,,,
46.416,1450728207,76.80416375,,,
31.623,2068139757,71.01444262,,,
21.544,2865730882,63.20954976,,,
14.678,3785794157,53.45901548,,,
10,4680992717,42.59437959,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,879190.684441224,90.7461865601418,24197,1391500000,2.0679E-12
68129,1303939.67966651,89.5274787362873,,,
46416,1912747.33323708,89.004608591831,,,
31623,2855595.02255676,88.5840525595802,,,
21544,4199733.77100946,87.8190011068042,,,
14678,6074203.7410288,86.725689805822,,,
10000,8853380.85873942,85.678128395085,,,
6812.9,12686140.2216642,84.4532897299638,,,
4641.6,18093703.1604234,83.2441354263951,,,
3162.3,25663248.1997452,82.4809369943662,,,
2154.4,36300506.3889877,81.6971284029516,,,
1467.8,51962769.2042837,81.2473724487996,,,
1000,73849411.5308913,80.6603280408515,,,
681.29,105523925.650539,79.7006635746619,,,
464.16,151477764.098461,78.5844970721219,,,
316.23,217729865.93338,76.5652904749984,,,
215.44,314329672.364274,72.0017561456421,,,
146.78,433362878.962517,68.8084406390639,,,
100,581433846.108397,63.0625601595015,,,
68.129,767025613.127583,54.0297664602756,,,
46.416,961812485.535597,45.2126010779885,,,
31.623,1144644594.14943,36.0224053763985,,,
21.544,1335510126.05341,26.7852625514694,,,
14.678,1399713626.98658,21.6616336144512,,,
10,1471714916.07009,15.5256920538641,,,
100000,770038.790724773,88.1676027200999,,,
68129,1129966.55591452,88.7264645350752,,,
46416,1658350.65066601,89.095692950678,,,
31623,2433973.69215625,89.3301801585183,,,
21544,3572566.65361591,89.4648372692827,,,
14678,5243639.27295477,89.5197028933038,,,
10000,7696506.73312121,89.5029681649227,,,
6812.9,11296731.8613957,89.4121343166612,,,
4641.6,16580593.3942531,89.2336722970916,,,
3162.3,24334861.4145434,88.9410030215387,,,
2154.4,35713205.3886746,88.4905463145926,,,
1467.8,52399022.8332693,87.8155294157842,,,
1000,76848408.6141424,86.8161559501993,,,
681.29,112600320.398173,85.3463538059367,,,
464.16,164652641.859757,83.196173298426,,,
316.23,239746176.434408,80.0732927807743,,,
215.44,346027973.448865,75.5973955601273,,,
146.78,490680355.872446,69.3496579575217,,,
100,673502256.741524,61.0510089534716,,,
68.129,877061336.907401,50.9273812471496,,,
46.416,1065921921.85834,40.0022037393435,,,
31.623,1208021232.69484,29.7575964674954,,,
21.544,1296634679.54092,21.2810382219083,,,
14.678,1344970935.79418,14.8620201413484,,,
10,1369324084.42293,10.2480512290392,,,
