f,Z,Phi,Rs,Rct,C
100,1.46E+08,88.6489,,,
68.129,2.13E+08,88.7382,,,
46.416,3.10E+08,88.5737,,,
31.623,4.58E+08,88.2277,,,
21.544,6.61E+08,87.7665,,,
14.678,9.70E+08,87.1542,,,
10,1.41E+09,87.0908,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,168871,88.7891,5200,1.79E+10,9.82E-12
68129,248560,88.8551,,,
46416,364383,89.0381,,,
31623,532906,89.1356,,,
21544,780923,89.1838,,,
14678,1.14E+06,89.133,,,
10000,1.67E+06,89.1526,,,
6812.9,2.45E+06,89.1811,,,
4641.6,3.59E+06,89.2081,,,
3162.3,5.25E+06,89.1722,,,
2154.4,7.68E+06,89.0212,,,
1467.8,1.12E+07,88.9514,,,
1000,1.64E+07,88.8604,,,
681.29,2.40E+07,88.7786,,,
464.16,3.50E+07,88.7075,,,
316.23,5.12E+07,88.5625,,,
215.44,7.48E+07,88.4338,,,
146.78,1.08E+08,88.2238,,,
100,1.58E+08,88.0229,,,
68.129,2.30E+08,88.0986,,,
46.416,3.35E+08,87.7475,,,
31.623,4.80E+08,88.1405,,,
21.544,7.20E+08,87.5752,,,
14.678,1.05E+09,86.256,,,
10,1.48E+09,86.5244,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,145391,88.836,4410,1.77E+10,1.14E-11
68129,213802,88.9341,,,
46416,313371,89.0394,,,
31623,459079,89.0003,,,
21544,670782,89.1407,,,
14678,982198,89.1171,,,
10000,1.44E+06,89.0929,,,
6812.9,2.10E+06,89.1581,,,
4641.6,3.08E+06,89.1934,,,
3162.3,4.50E+06,89.1972,,,
2154.4,6.62E+06,89.1794,,,
1467.8,9.65E+06,89.016,,,
1000,1.41E+07,88.9664,,,
681.29,2.06E+07,88.8907,,,
464.16,3.02E+07,88.8679,,,
316.23,4.41E+07,88.7234,,,
215.44,6.40E+07,88.6156,,,
146.78,9.37E+07,88.2706,,,
100,1.36E+08,88.4584,,,
68.129,1.99E+08,88.1398,,,
46.416,2.91E+08,87.5732,,,
31.623,4.23E+08,88.4469,,,
21.544,6.10E+08,87.2129,,,
14.678,9.02E+08,87.9155,,,
10,1.34E+09,86.3976,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,144404,88.7208,4990,1.20E+10,1.16E-11
68129,212070,88.7984,,,
46416,310339,88.865,,,
31623,453812,88.8921,,,
21544,664262,88.9023,,,
14678,970585,88.9262,,,
10000,1.42E+06,88.9607,,,
6812.9,2.08E+06,88.9797,,,
4641.6,3.03E+06,88.9995,,,
3162.3,4.44E+06,89.0278,,,
2154.4,6.48E+06,88.9583,,,
1467.8,9.49E+06,88.8942,,,
1000,1.39E+07,88.8572,,,
681.29,2.03E+07,88.852,,,
464.16,2.97E+07,88.8483,,,
316.23,4.33E+07,88.6434,,,
215.44,6.28E+07,88.454,,,
146.78,9.21E+07,88.2696,,,
100,1.34E+08,87.8302,,,
68.129,1.96E+08,87.7855,,,
46.416,2.85E+08,87.8245,,,
31.623,4.13E+08,87.6484,,,
21.544,5.96E+08,86.169,,,
14.678,8.83E+08,85.4753,,,
10,1.26E+09,85.5509,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,141683,88.6835,5040,9790000000,1.19E-11
68129,208271,88.7416,,,
46416,304957,88.8206,,,
31623,446066,88.9143,,,
21544,653209,89.0004,,,
14678,952056,88.8698,,,
10000,1.39E+06,88.8964,,,
6812.9,2.04E+06,88.8907,,,
4641.6,2.98E+06,88.9313,,,
3162.3,4.36E+06,88.9265,,,
2154.4,6.36E+06,88.8696,,,
1467.8,9.30E+06,88.733,,,
1000,1.36E+07,88.6763,,,
681.29,1.98E+07,88.5426,,,
464.16,2.90E+07,88.4506,,,
316.23,4.22E+07,88.266,,,
215.44,6.14E+07,87.9781,,,
146.78,8.94E+07,87.6235,,,
100,1.29E+08,87.411,,,
68.129,1.89E+08,87.2521,,,
46.416,2.75E+08,86.8916,,,
31.623,3.99E+08,86.1154,,,
21.544,5.70E+08,86.0844,,,
14.678,8.36E+08,83.6982,,,
10,1.19E+09,85.8572,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,144603,88.4747,5970,8040000000,1.18E-11
68129,212390,88.5331,,,
46416,310965,88.6613,,,
31623,454938,88.7156,,,
21544,663713,88.7509,,,
14678,969915,88.7207,,,
10000,1.42E+06,88.7108,,,
6812.9,2.07E+06,88.7818,,,
4641.6,3.03E+06,88.7398,,,
3162.3,4.42E+06,88.7234,,,
2154.4,6.45E+06,88.6617,,,
1467.8,9.42E+06,88.5557,,,
1000,1.37E+07,88.498,,,
681.29,2.01E+07,88.4413,,,
464.16,2.94E+07,88.3871,,,
316.23,4.28E+07,88.1342,,,
215.44,6.24E+07,87.7397,,,
146.78,9.06E+07,87.5911,,,
100,1.32E+08,87.1063,,,
68.129,1.92E+08,86.9316,,,
46.416,2.76E+08,86.3449,,,
31.623,4.02E+08,85.8318,,,
21.544,5.82E+08,84.5875,,,
14.678,8.28E+08,83.8539,,,
10,1.19E+09,83.9336,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,140508,87.6341,9360,8010000000,1.25E-11
68129,204917,87.5334,,,
46416,297955,87.5723,,,
31623,432132,87.7405,,,
21544,628837,87.9334,,,
14678,914188,88.0716,,,
10000,1.33E+06,88.2527,,,
6812.9,1.95E+06,88.4209,,,
4641.6,2.84E+06,88.5271,,,
3162.3,4.15E+06,88.522,,,
2154.4,6.06E+06,88.4601,,,
1467.8,8.85E+06,88.3751,,,
1000,1.29E+07,88.2741,,,
681.29,1.88E+07,88.1286,,,
464.16,2.74E+07,87.8596,,,
316.23,4.00E+07,87.7731,,,
215.44,5.82E+07,87.2919,,,
146.78,8.42E+07,86.9506,,,
100,1.22E+08,86.7498,,,
68.129,1.77E+08,86.6058,,,
46.416,2.57E+08,86.2163,,,
31.623,3.72E+08,85.6744,,,
21.544,5.38E+08,85.2729,,,
14.678,7.73E+08,84.0796,,,
10,1.12E+09,84.7205,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,143359.234,88.2103391,6959.6,5936900000,1.22E-11
68129,210363.217,88.2901228,,,
46416,307687.441,88.4143612,,,
31623,449223.087,88.5210827,,,
21544,656729.765,88.5913887,,,
14678,956141.314,88.4879718,,,
10000,1397614,88.5012051,,,
6812.9,2038226.54,88.4687477,,,
4641.6,2977657.25,88.4410438,,,
3162.3,4338256.59,88.4113522,,,
2154.4,6334321.73,88.3635389,,,
1467.8,9228006.34,88.0432236,,,
1000,13445360.2,87.9542651,,,
681.29,19565727.2,87.7852593,,,
464.16,28412354.8,87.455242,,,
316.23,41397707,87.2777387,,,
215.44,60077811.6,86.8412359,,,
146.78,86974809.3,86.455881,,,
100,126339925,86.3426523,,,
68.129,181876108,85.8759758,,,
46.416,262999829,85.5249915,,,
31.623,375208369,84.4782584,,,
21.544,546044967,83.8686111,,,
14.678,762040912,83.4914097,,,
10,1131413849,81.264648,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,138809.21,88.1971355,7080.9,4766800000,1.27E-11
68129,203463.078,88.2248123,,,
46416,297249.188,88.2883034,,,
31623,434272.183,88.3415362,,,
21544,633380.571,88.4180976,,,
14678,921721.592,88.3372605,,,
10000,1346077.69,88.3402248,,,
6812.9,1963398.7,88.3824102,,,
4641.6,2865567.72,88.4122333,,,
3162.3,4178297.71,88.3508807,,,
2154.4,6101739.41,88.2458169,,,
1467.8,8881078.33,88.0428937,,,
1000,12948454.7,87.8253707,,,
681.29,18832192.5,87.6307293,,,
464.16,27382686.2,87.3289114,,,
316.23,39746494.6,86.9941512,,,
215.44,57759678.1,86.5224824,,,
146.78,83273460,86.1604428,,,
100,120134923,85.897484,,,
68.129,174446959,85.0345631,,,
46.416,249878570,84.570917,,,
31.623,358354345,84.1957924,,,
21.544,518782515,82.6456277,,,
14.678,742550860,80.1889361,,,
10,1064446491,80.9545976,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,134719.8147,88.00811319,7983.8,1676200000,1.37E-11
68129,197412.9584,88.01388563,,,
46416,288116.8646,88.0743002,,,
31623,420169.1842,88.05660947,,,
21544,613042.7798,88.04459108,,,
14678,891500.221,87.98092725,,,
10000,1300966.951,87.8929392,,,
6812.9,1894186.889,87.80256868,,,
4641.6,2757587.167,87.65315619,,,
3162.3,4010300.03,87.4406658,,,
2154.4,5835503.651,87.14432446,,,
1467.8,8469857.797,86.62586522,,,
1000,12273246.96,86.15175,,,
681.29,17742022.61,85.64359458,,,
464.16,25499645.87,85.03601471,,,
316.23,36712956.32,84.36079923,,,
215.44,52727299.92,83.76806205,,,
146.78,75294634.48,82.89653447,,,
100,107978727.8,82.18188877,,,
68.129,153921357.7,80.94665831,,,
46.416,219230026.6,79.44310267,,,
31.623,309935188.3,76.96754623,,,
21.544,442097555.2,74.62382723,,,
14.678,603339500.6,70.40043708,,,
10,839542591.7,66.19602391,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,129104.0886,87.60697855,8537,3198500000,1.40E-11
68129,189073.3099,87.74133512,,,
46416,275920.5934,87.88882383,,,
31623,401896.2355,87.91579865,,,
21544,586114.8984,87.91243983,,,
14678,852387.8319,87.91558654,,,
10000,1243428.542,87.85078727,,,
6812.9,1809970.528,87.78688633,,,
4641.6,2634850.75,87.69232925,,,
3162.3,3832872.209,87.50602792,,,
2154.4,5566377.221,87.29421706,,,
1467.8,8073761.239,87.12200219,,,
1000,11705849.05,86.98690702,,,
681.29,16959406.03,86.83346249,,,
464.16,24590584.84,86.73294649,,,
316.23,35543986.68,86.52461482,,,
215.44,51726677.6,86.22102544,,,
146.78,74678535.65,85.73342332,,,
100,108121155,85.10518204,,,
68.129,155409300.6,84.43092708,,,
46.416,224406486.4,83.3626909,,,
31.623,322167118.8,82.39417686,,,
21.544,462308039.1,80.78753401,,,
14.678,647685357.3,78.97328352,,,
10,914436879.6,76.87296365,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,143484.162765276,87.530789005284,9474.3,1884200000,1.2322E-11
68129,209730.720749123,87.5748579244288,,,
46416,305598.361391935,87.7080826538427,,,
31623,444746.187455037,87.817013483409,,,
21544,646771.796038879,87.9259738686625,,,
14678,938771.117824323,87.9588842296524,,,
10000,1367171.13153699,88.1358450882753,,,
6812.9,1990252.65925951,88.3303462975734,,,
4641.6,2904611.73427065,88.5955767583837,,,
3162.3,4243830.2661979,88.8903463378049,,,
2154.4,6224901.97333934,89.1006713343182,,,
1467.8,9135538.33191817,89.0935661912179,,,
1000,13442551.7247067,89.0081199047417,,,
681.29,19780409.4622248,88.5456809135284,,,
464.16,29006836.9014339,87.724751080084,,,
316.23,42347146.3819398,86.4141341623473,,,
215.44,60939179.800775,85.0322109989214,,,
146.78,87600527.1051649,83.5717438795134,,,
100,125048307.461154,82.4750431016862,,,
68.129,177765873.947147,81.0135231535577,,,
46.416,253152687.210035,79.2138751286977,,,
31.623,356735044.823321,76.3703974075794,,,
21.544,498557541.08822,73.8979550530598,,,
14.678,690925618.236919,69.1765778498139,,,
10,935022933.514424,66.5897731181208,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,139501.868893544,87.4578611156376,10546,1653200000,1.3758E-11
68129,203977.051753045,87.4499202410774,,,
46416,297230.280243227,87.5372385957024,,,
31623,432740.076863062,87.5389726240399,,,
21544,629623.234086109,87.59191037918,,,
14678,914044.86167112,87.4041189217755,,,
10000,1329728.63889297,87.3354708014612,,,
6812.9,1931830.88091798,87.2151610148698,,,
4641.6,2805133.1791856,87.0168997886922,,,
3162.3,4077681.30837945,86.7811945221543,,,
2154.4,5911969.62988642,86.4183274301914,,,
1467.8,8538971.65164763,85.8138409795107,,,
1000,12308844.186416,85.2715200424894,,,
681.29,17687118.1016347,84.7248901714463,,,
464.16,25462880.4890366,84.1437007389572,,,
316.23,36339024.4385476,83.6993523003484,,,
215.44,51996787.3229831,83.2573647563861,,,
146.78,74205787.2766637,82.4309492039134,,,
100,105724909.329661,81.6322658193507,,,
68.129,151819376.763976,80.4438777548222,,,
46.416,215568245.688606,79.0801269937987,,,
31.623,304016751.006674,77.0706210941043,,,
21.544,424291487.635618,74.428125323595,,,
14.678,592078563.47257,71.3502035315305,,,
10,806687708.918975,68.2944069594502,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,132866.322786622,87.2231103762787,9811.4,1210700000,1.4408E-11
68129,194666.883946942,87.4428118634322,,,
46416,283893.408562433,87.6317766106755,,,
31623,413628.913204138,87.7333342479081,,,
21544,602151.622002385,87.7450187341715,,,
14678,875114.369416696,87.7253084385146,,,
10000,1275646.8633201,87.7108771360034,,,
6812.9,1855215.14994597,87.6655640851439,,,
4641.6,2697686.55098045,87.6434992132692,,,
3162.3,3925506.10602748,87.5148565993313,,,
2154.4,5711577.89046231,87.338714037102,,,
1467.8,8295306.49788874,86.9254520762042,,,
1000,12052057.0607313,86.5925584591936,,,
681.29,17469647.2741821,86.0162472647732,,,
464.16,25204642.4997372,85.4881464213366,,,
316.23,36203271.2056096,84.4063402029883,,,
215.44,51513759.873871,83.9992184455766,,,
146.78,76569325.5448847,81.0234619607536,,,
100,96393394.4087146,85.5000278234185,,,
68.129,150609242.272344,82.930366137274,,,
46.416,260294226.14996,65.9878897905775,,,
31.623,205288330.971209,82.1387665318625,,,
21.544,386610848.690867,65.1343829981524,,,
14.678,599988214.087476,58.8176727494469,,,
10,805672072.199843,67.184886648785,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,88411.2340724539,46.5618192160034,51234,163700,3.4954E-11
68129,106229.20227223,39.6382500267926,,,
46416,122918.886890811,33.1785686748918,,,
31623,137950.95791562,27.5082639308014,,,
21544,150660.797643306,22.7228876180437,,,
14678,161322.600937107,18.7820856358316,,,
10000,170393.486748354,15.8012257744995,,,
6812.9,178132.217724438,13.5410045884329,,,
4641.6,185002.661087252,11.8775580085086,,,
3162.3,190965.112068832,10.7708417800432,,,
2154.4,197092.453457827,10.159620876335,,,
1467.8,203526.956033793,9.9082063653281,,,
1000,210114.376753214,10.1365020308897,,,
681.29,217937.127240822,10.6900847943933,,,
464.16,226455.992922059,11.5662985108657,,,
316.23,236902.833846653,12.7695857442925,,,
215.44,248525.676167346,14.3151645744337,,,
146.78,261728.324122124,16.2805670436347,,,
100,277321.654441317,18.7772932740319,,,
68.129,296408.893056617,22.0143657122014,,,
46.416,319531.228958274,26.1891216907983,,,
31.623,350321.890949924,31.5693305795422,,,
21.544,394570.180190417,38.3153315758814,,,
14.678,461831.585857787,46.2926941440575,,,
10,569114.714076822,54.9812321894031,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,158018.856991133,90.5087668649161,2596.9,497240000,1.2468E-11
68129,235160.257600387,90.245407137949,,,
46416,347719.119618983,89.7255360086291,,,
31623,510161.433023992,89.0141547545208,,,
21544,747361.256624167,88.3946077510833,,,
14678,1087733.16770842,87.5819967656034,,,
10000,1581127.8694725,86.8498438878849,,,
6812.9,2286086.11274452,86.1270522690244,,,
4641.6,3298415.29240062,85.3912882865811,,,
3162.3,4734896.17994179,84.6694792827987,,,
2154.4,6814351.44156074,83.9685641451514,,,
1467.8,9781283.43531688,83.0827095859821,,,
1000,13989501.1117818,81.8628799191034,,,
681.29,19850907.9282148,80.4913761736116,,,
464.16,27974840.9067474,78.8872795865681,,,
316.23,39182577.5806216,77.3857677360442,,,
215.44,54646462.163734,75.7409735942968,,,
146.78,75457808.602429,73.5516844845803,,,
100,104103570.788046,71.2720121429445,,,
68.129,141964227.373555,68.4039452923764,,,
46.416,190520900.034393,65.0306172262025,,,
31.623,251809845.540646,60.8474861671307,,,
21.544,325374006.983711,56.8788475476313,,,
14.678,412016357.078087,52.0814338739112,,,
10,506937995.99953,47.9029286503777,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,7511.4532510974,18.2031669846735,8996.1,21830,5.0851E-09
68129,8073.30039901435,18.6863258270398,,,
46416,8723.64605224149,19.3557034576471,,,
31623,9468.78226925666,20.0849817222997,,,
21544,10331.1063877909,20.7518855045731,,,
14678,11326.1552172825,21.2635923634254,,,
10000,12438.9712560847,21.5634902340586,,,
6812.9,13674.4934059704,21.638215177195,,,
4641.6,15021.9272683495,21.5124539858882,,,
3162.3,16497.8321906898,21.231777908373,,,
2154.4,18068.8410559814,20.7855882214674,,,
1467.8,19755.7322615551,20.1892620231413,,,
1000,21516.8938054674,19.4363584691351,,,
681.29,23330.8254404148,18.5898514456416,,,
464.16,25143.7598782571,17.718662789112,,,
316.23,26977.584492545,16.9254548176063,,,
215.44,28846.1227556219,16.2575547268487,,,
146.78,30781.1066563371,15.7201528195821,,,
100,32794.5480917098,15.2372101626878,,,
68.129,34903.805641443,14.7255038006842,,,
46.416,37097.5183259887,14.1270502279705,,,
31.623,39280.7710067842,13.4495403970178,,,
21.544,41392.1959808772,12.7253004556603,,,
14.678,43589.9379419232,12.00424208798,,,
10,45666.1077295154,11.3128567747346,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,130559.75831695,85.2351429121282,15533,5561200,1.3531E-11
68129,190107.803937169,84.4253101156892,,,
46416,275365.069454136,83.3299376199162,,,
31623,397427.645620318,81.7005451971941,,,
21544,571803.724087295,79.6203563365974,,,
14678,815587.158549605,76.557750220193,,,
10000,1153345.66693778,72.3835031650055,,,
6812.9,1600126.69678224,66.7498529311788,,,
4641.6,2151301.9145479,59.6163744151828,,,
3162.3,2773484.2706829,51.318386936538,,,
2154.4,3398791.85131997,42.7759024568553,,,
1467.8,3947451.44241493,34.6270440024126,,,
1000,4391360.89399323,27.7275862656565,,,
681.29,4764952.50296023,22.2994359754587,,,
464.16,5059739.41029098,18.0171795927302,,,
316.23,5319755.6790304,14.6949217221214,,,
215.44,5524072.53364807,12.1077700206562,,,
146.78,5693330.98189648,10.1050738063133,,,
100,5859884.45385458,8.8721589221754,,,
68.129,6040973.94744134,8.16647045834996,,,
46.416,6203730.35175313,7.83182335982713,,,
31.623,6349242.5422602,7.70216687736409,,,
21.544,6532271.71002274,7.66331260438352,,,
14.678,6759715.52142555,7.63836261182021,,,
10,6943329.1673671,7.5267904602265,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,167133.687107925,86.9755364376112,1736,4717000,9.3147E-12
68129,245996.396559119,86.2452427552461,,,
46416,360236.036375952,85.1385544954764,,,
31623,526283.697360379,83.4540358390857,,,
21544,767307.00206439,81.0428213140077,,,
14678,1112694.27692875,77.2384373385773,,,
10000,1605067.64265324,71.9403217361755,,,
6812.9,2268516.1451828,64.2612845106744,,,
4641.6,3066822.67786377,53.5779183871755,,,
3162.3,3841798.14101444,41.0167455693141,,,
2154.4,4313357.46236983,28.1562032303853,,,
1467.8,4495223.59186301,18.2445052174454,,,
1000,4572913.95444025,11.9715628097363,,,
681.29,4572835.82530974,7.95289634150955,,,
464.16,4560328.80106007,5.49912746483063,,,
316.23,4554688.16901287,4.08949792610288,,,
215.44,4570105.42086376,3.28608156700008,,,
146.78,4595348.19807072,2.72901438906925,,,
100,4605958.24889314,2.54438352869896,,,
68.129,4624738.83775735,2.46633499633127,,,
46.416,4669260.09636878,2.41044621370678,,,
31.623,4732529.40258119,2.30279068791951,,,
21.544,4800638.89723703,2.01540109118189,,,
14.678,4869365.15295111,1.59084878174776,,,
10,4918008.20671984,1.0495018088159,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,248911.367697507,63.3295598426811,82377,735800,8.4435E-12
68129,331415.481274105,55.2115517821863,,,
46416,416960.701557645,46.0312141342424,,,
31623,491751.567057685,36.729331527201,,,
21544,547387.8112839,28.7876151554329,,,
14678,586080.241482957,22.8551537707873,,,
10000,618133.808877404,18.9363449401619,,,
6812.9,648803.029572093,16.4853949588133,,,
4641.6,680535.511256961,14.852519448942,,,
3162.3,712771.47944328,13.752671075916,,,
2154.4,743526.368082272,13.1478218752348,,,
1467.8,774809.960183817,13.005388676337,,,
1000,808575.875787816,13.5119780849976,,,
681.29,846275.745621713,14.5255382307778,,,
464.16,891554.357966049,16.1112504874013,,,
316.23,947423.044517366,18.2965223435173,,,
215.44,1018018.3167485,20.9780837244189,,,
146.78,1113707.66874442,24.0251124641509,,,
100,1240454.8136974,27.2052486984817,,,
68.129,1407305.0142543,30.2957186676137,,,
46.416,1622819.03885104,33.0301926489412,,,
31.623,1892591.95037753,35.1878014668296,,,
21.544,2218165.95895951,36.9285050475352,,,
14.678,2620167.23282112,38.5307298888202,,,
10,3106015.00788969,40.1280582787494,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,768566.386993254,75.5008660405319,487730,642420000,1.7521E-11
68129,1055035.39180988,72.9456303521436,,,
46416,1432642.01431102,71.3251665543257,,,
31623,1944988.22694138,69.5200264708331,,,
21544,2631008.35467882,67.6803655142281,,,
14678,3518539.68403272,65.3242547570463,,,
10000,4672542.16157398,62.4030180685164,,,
6812.9,6070248.0421736,59.2740253654025,,,
4641.6,7722395.92292365,55.8396634458492,,,
3162.3,9608987.95714839,52.9205772798865,,,
2154.4,11716937.9486009,51.0403449796399,,,
1467.8,14097795.9295127,50.107243927405,,,
1000,16956724.2434429,50.868597716468,,,
681.29,20675581.8456657,53.1860652115928,,,
464.16,25703986.0044919,56.6173278339417,,,
316.23,32899116.2256401,60.2979400579441,,,
215.44,43345352.7676342,63.876912348013,,,
146.78,58215218.9147034,66.8508269679855,,,
100,79322261.7845552,68.7798703371433,,,
68.129,109148972.76893,70.0220776610301,,,
46.416,150949714.317958,70.3151419165276,,,
31.623,208211805.960851,70.0533106808452,,,
21.544,284338942.319822,68.3099893426172,,,
14.678,389220968.180839,65.5865629584126,,,
10,529370703.284393,62.5067346134627,,,
