f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (?),#NAME?,Output Rs.R (?),Output Rct.R (?),Output C.C (F)
100000,590721.0232,88.673623,43232,4133100000,3.42E-12
68129,865338.6617,87.63069498,,,
46416,1252809.027,87.17852477,,,
31623,1815140.65,86.89861626,,,
21544,2626924.242,86.69813469,,,
14678,3795745.012,86.45847562,,,
10000,5504004.443,86.36902545,,,
6812.9,7931680.459,86.05110687,,,
4641.6,11430408.7,85.92823244,,,
3162.3,16513304.11,85.79694068,,,
2154.4,23919742.43,85.18961119,,,
1467.8,34414246.62,84.85785389,,,
1000,49518097.14,84.37355628,,,
681.29,71436636.87,83.78999791,,,
464.16,101868245.6,83.38058496,,,
316.23,144695865,82.36904902,,,
215.44,208476139.3,81.459111,,,
146.78,293547739.6,79.98380488,,,
100,414619525.8,78.36457575,,,
68.129,589329701.5,76.82317225,,,
46.416,805553542.7,74.4085227,,,
31.623,1161428645,70.94551328,,,
21.544,1587440412,68.39795064,,,
14.678,2045096351,66.17647105,,,
10,2831160059,58.99574415,,,
100000,466765.0672,84.67917844,,,
68129,683543.0191,86.3643407,,,
46416,1002222.636,87.51383471,,,
31623,1470321.211,88.29471025,,,
21544,2157686.26,88.82202425,,,
14678,3166656.597,89.17386564,,,
10000,4647784.868,89.40262097,,,
6812.9,6821872.823,89.54233317,,,
4641.6,10012961.95,89.61381577,,,
3162.3,14696826.56,89.62772568,,,
2154.4,21572283.54,89.58613074,,,
1467.8,31662724.44,89.4828421,,,
1000,46472949.5,89.30245782,,,
681.29,68208175.16,89.01810958,,,
464.16,100099619.8,88.58749329,,,
316.23,146875739,87.94664947,,,
215.44,215432102.8,87.00073213,,,
146.78,315711152.5,85.61135788,,,
100,461847980.3,83.57889443,,,
68.129,673068436.3,80.62420551,,,
46.416,973140479,76.37949145,,,
31.623,1384746286,70.42366828,,,
21.544,1912430496,62.43698767,,,
14.678,2513544274,52.54382962,,,
10,3088504568,41.64646723,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,684174.99527354,88.7190612127214,68337,870620000,3.1182E-12
68129,1001557.55457775,87.3872123249986,,,
46416,1447310.02718304,86.2208578066723,,,
31623,2093603.32503654,85.6921465802566,,,
21544,3001058.61664499,84.5962054901263,,,
14678,4320756.49332202,84.0094723506658,,,
10000,6192952.04123787,83.064607999832,,,
6812.9,8810281.35471541,82.2873404155631,,,
4641.6,12482583.2400066,81.3969628167755,,,
3162.3,17662678.4139628,80.7278744653436,,,
2154.4,24773854.3420684,79.9237004451094,,,
1467.8,35050637.6848223,79.3686328680131,,,
1000,49168440.8168763,79.0369694047696,,,
681.29,69370382.233093,78.3274505216872,,,
464.16,97785684.5508476,77.5188977647029,,,
316.23,138682068.291058,76.0359895650834,,,
215.44,191149924.082632,72.9637245869845,,,
146.78,268385254.54943,68.0526653864796,,,
100,363056346.450257,62.6939710906674,,,
68.129,482333702.393786,54.9429530565882,,,
46.416,609083678.483826,45.8194076307975,,,
31.623,720549763.542336,37.0187736510676,,,
21.544,820012711.968715,29.0487322391883,,,
14.678,878249874.772539,22.2273854690403,,,
10,972044086.298253,17.9963482796542,,,
100000,515000.494812388,82.3411685574882,,,
68129,752345.052751592,84.7392256119214,,,
46416,1101841.37234482,86.3718277195794,,,
31623,1615605.3706458,87.4695595746805,,,
21544,2370297.56438367,88.1919947836292,,,
14678,3478273.57619348,88.6454121720124,,,
10000,5104834.94540331,88.8970913992307,,,
6812.9,7492387.36416153,88.984402165758,,,
4641.6,10996545.7830849,88.9203322223076,,,
3162.3,16138993.8809789,88.6953543772999,,,
2154.4,23684541.4487893,88.27599477865,,,
1467.8,34748660.5760516,87.6001673830331,,,
1000,50957204.341096,86.5681333838135,,,
681.29,74647697.8823364,85.0295022373407,,,
464.16,109105297.347745,82.765783048545,,,
316.23,158711881.844762,79.4729644822917,,,
215.44,228618711.481873,74.7607219861543,,,
146.78,322955330.137318,68.2164017898998,,,
100,440351693.079853,59.6110966580176,,,
68.129,567916141.552667,49.2824766739743,,,
46.416,682636647.156456,38.3663537100341,,,
31.623,766313687.115747,28.3402513925335,,,
21.544,817252465.645398,20.1759361242831,,,
14.678,844618513.811574,14.054977158607,,,
10,858291674.579761,9.6792313967792,,,
